subject,question,choice_A,choice_B,choice_C,choice_D,answer,answer_letter,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
high_school_world_history,"This question refers to the following information.
Source 1:
""Moreover, Sir, in our Kingdoms there is another great inconvenience which is of little service to God, and this is that many of our people, keenly desirous as they are of the wares and things of your Kingdoms, which are brought here by your people, and in order to satisfy their voracious appetite, seize many of our people, freed and exempt men, and very often it happens that they kidnap even noblemen and our relatives, and take them to be sold to the white men who are in our kingdoms.""
Letter from King Afonso I of Kongo to King John III of Portugal, 1526
Source 2:
""This expedition has cost us much: it would be unreasonable to send it home with empty hands. Although our [principal] wish is to serve God and the pleasure of the king of Kongo, none the less you will make him understand—as though speaking in our name—what he should do to fill the ships, whether with slaves, or copper, or ivory.""
Instructions from King Manuel of Portugal to his envoy in Kongo, 1512
The tone of the second letter best reflects which of the following developments in early modern Europe?",The acquisition of African slaves for cash crop cultivation in the New World,The centrality of commercial activity in motivating European expansion,The desire to explore beyond traditional European waters,The establishment of Jesuit missions in distant regions of the world,1,B,validation,-3.0043418407440186,-0.004768796572609553,-9.65384578704834,-8.065505027770996,-6.902243614196777,-5.99404764175415,-5.251967906951904,-4.650925636291504,-4.14448881149292,-3.723586320877075,-3.3432223796844482,-3.0041885375976562,-2.695913553237915,-1.916165828704834,-1.4408553838729858,-1.0886090993881226,-0.8416943550109863,-0.6530606150627136,-0.492777943611145,-0.3624778985977173,-0.24653755128383636,-0.12510117888450623
security_studies,Which of these statements best describes the HM approach to sectoral security analysis?,"HM agrees with the idea that security can be viewed using a sectoral framework, and recognises the depth of analysis that is enabled by such an approach.","HM rejects Buzan et al.'s theory of sectoral security analysis, on the grounds that securitization is a product of a state-centric approach.","HM rejects the assertion by Buzan et al. that there are distinct and separate sectors of security, instead adopting a holistic view of security within which national and transnational class is an important factor.","HM favours the sectoral approach to security analysis, in particular prioritising the state as a referent object and drawing much of its theoretical foundations from the realist principles that underpin the sectoral approach.",2,C,test,-4.169025421142578,-0.05146944964373553,-14.9375,-12.8125,-10.265625,-8.990625381469727,-7.3125,-6.736328125,-6.170138835906982,-5.207386493682861,-4.814453125,-4.169224262237549,-5.21875,-4.2421875,-2.763671875,-2.321093797683716,-1.7642298936843872,-1.496826171875,-1.2858072519302368,-0.9529474377632141,-0.8253580927848816,-0.5475725531578064
elementary_mathematics,"The vice president of sales took a client out to lunch. If the lunch was $44 and she gave a 20% tip, how much money did she spend on lunch?",$8.80 ,$35.20 ,$52.80 ,$53.80 ,2,C,test,-2.2536280155181885,-0.019768666802791126,-9.09375,-6.6495537757873535,-5.328125,-4.634486675262451,-3.94140625,-3.4524147510528564,-3.157968759536743,-2.8028016090393066,-2.50526762008667,-2.254183292388916,-1.53125,-1.0189732313156128,-0.7141779065132141,-0.5311627984046936,-0.3336995542049408,-0.19321511685848236,-0.11034179478883743,-0.017401333898305893,0.07017193734645844,0.15285181999206543
high_school_psychology,The perceived volume of a tone is mainly determined by its,frequency,timbre,amplitude,overtones,2,C,test,-3.4242515563964844,-0.05522986381284652,-11.0,-9.6875,-8.458333015441895,-7.6328125,-6.332812309265137,-5.454427242279053,-4.771763324737549,-4.24951171875,-3.8064236640930176,-3.426300048828125,-1.3984375,-1.296875,-1.2578125,-0.92578125,-0.6441406011581421,-0.4475911557674408,-0.2982700765132904,-0.183349609375,-0.0909288227558136,0.0044921874068677425
high_school_chemistry,A proposed mechanism for a reaction is as follows: NO2 + F2 →NO2F + F Slow step. F + NO2 → NO2F Fast step. What is the order of the overall reaction?,Zero order,First order,Second order,Third order,2,C,test,-1.9999123811721802,-0.01599929904937744,-9.40625,-7.025390625,-5.725260257720947,-4.574448585510254,-3.8909969329833984,-3.3419530391693115,-2.8292644023895264,-2.5160558223724365,-2.2595601081848145,-1.9994151592254639,-3.35546875,-2.15087890625,-1.5277200937271118,-1.040046215057373,-0.7981829047203064,-0.6214892864227295,-0.45579832792282104,-0.3528873324394226,-0.26074540615081787,-0.14212675392627716
virology,What is the most common way for a virus to kill a cell?,Dissolves the cellular membrane,Induces apoptosis via caspases,Fragments cellular DNA,Totally blocks cellular transcription,1,B,test,-2.4799880981445312,-0.04133313496907552,-7.3125,-7.296875,-6.3125,-5.193749904632568,-4.63671875,-4.166294574737549,-3.452691078186035,-3.1812500953674316,-2.9113991260528564,-2.481276273727417,-2.109375,-1.203125,-0.8053181767463684,-0.39862060546875,-0.268707275390625,-0.17340087890625,-0.0304836705327034,0.044830322265625,0.10929176956415176,0.23190072178840637
professional_psychology,"A 5-year-old child is shown two identical rows of pennies each containing five pennies that line up. One row is lengthened and the child is asked whether one row has more objects than the other. The child answers that the longer row has more objects. According to Piaget, this child is in the ___________.",Sensorimotor stage,Preoperational stage,Concrete operational stage,Formal operational stage,2,C,validation,-2.4234883785247803,-0.013243105893578034,-8.401041984558105,-7.019230842590332,-6.008223533630371,-5.094350814819336,-4.399857997894287,-3.89453125,-3.4074387550354004,-3.057767391204834,-2.7109334468841553,-2.4241583347320557,-2.46484375,-1.829026460647583,-1.465357780456543,-1.0805758237838745,-0.8293086886405945,-0.667067289352417,-0.49766474962234497,-0.37856820225715637,-0.25446900725364685,-0.11769057810306549
college_medicine,The most rapid method to resynthesize ATP during exercise is through:,glycolysis.,phosphocreatine breakdown.,tricarboxylic acid cycle (Krebs' cycle).,glycogenolysis.,1,B,test,-3.812100648880005,-0.05369155843492965,-9.0,-7.828125,-7.177083492279053,-6.631249904632568,-6.125,-5.71875,-5.041666507720947,-4.7421875,-4.470880508422852,-3.81221604347229,-2.453125,-2.046875,-1.6979166269302368,-1.208593726158142,-1.0563150644302368,-0.9010533094406128,-0.6505262851715088,-0.542895495891571,-0.4511052966117859,-0.2747333347797394
marketing," An organization can offer standard products at acceptable levels of quality, yet still generate above-average profit margin by adopting _____________",Cost leadership.,Differentiation.,Focus strategy.,Market follower strategy.,0,A,test,-4.06072998046875,-0.03562043842516447,-9.09375,-8.46875,-7.729166507720947,-6.822916507720947,-6.356534004211426,-5.921875,-5.3505859375,-4.974392414093018,-4.595312595367432,-4.061141490936279,-2.10546875,-1.681640625,-1.4544271230697632,-1.1302083730697632,-0.9639559388160706,-0.8295522928237915,-0.6239013671875,-0.4989149272441864,-0.3880859315395355,-0.21076765656471252
elementary_mathematics,"Ms. Ling has been living in her home for exactly 4 years. She knows that there are 12 months in each year. She found the total number of months, m, she has been living in her home by using the number sentence below. 4 × 12 = m Which number sentence shows another way to find the total number of months, m, Ms. Ling has been living in her home?",12 ÷ m = 4,m × 4 = 12,12 – m = 4,m ÷ 4 = 12,3,D,test,-1.7114098072052002,-0.009455302802238675,-6.33203125,-5.15625,-4.319687366485596,-3.6475183963775635,-3.164248466491699,-2.72824764251709,-2.4255826473236084,-2.1338608264923096,-1.913640022277832,-1.7115020751953125,-1.6591796875,-1.1341911554336548,-0.7934960722923279,-0.5553911924362183,-0.4058663547039032,-0.2700578272342682,-0.16613976657390594,-0.06648523360490799,0.012881630100309849,0.1034754142165184
prehistory,"Periods much colder than the present, which were characterized by widespread ice and snow cover, are known as:",altricials.,glacials.,interstadials.,interglacials.,1,B,test,-3.1159722805023193,-0.032458044588565826,-11.078125,-8.2109375,-6.697916507720947,-5.810546875,-5.198437690734863,-4.747395992279053,-4.3348212242126465,-3.96044921875,-3.6106770038604736,-3.1156063079833984,-3.0546875,-1.822265625,-1.19775390625,-0.8192138671875,-0.5672851800918579,-0.3921712338924408,-0.25244140625,-0.13934326171875,-0.0324978306889534,0.1421595960855484
miscellaneous,Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,1,B,test,-1.8137450218200684,-0.018320656786061297,-5.875,-4.75,-4.121874809265137,-3.4308035373687744,-3.0060763359069824,-2.842968702316284,-2.5904948711395264,-2.296596050262451,-2.0373001098632812,-1.81268310546875,-0.80078125,-0.5618489384651184,-0.3338867127895355,-0.1991489976644516,-0.0437825508415699,0.01801757887005806,0.1142985001206398,0.1973005086183548,0.265655517578125,0.3880479633808136
miscellaneous,Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,0,A,test,-2.8723037242889404,-0.04952247800498173,-9.75,-7.90625,-6.541666507720947,-5.6171875,-4.956250190734863,-4.403645992279053,-3.989955425262451,-3.5830078125,-3.187310218811035,-2.869457960128784,-1.9921875,-1.1650390625,-0.74658203125,-0.5272216796875,-0.39189451932907104,-0.284912109375,-0.1981724351644516,-0.11822509765625,-0.0247938372194767,0.119873046875
moral_disputes, Papadaki thinks that in cases where partners in a relationship mutually deny each other's humanity that,sexual objectification occurs.,sexual objectification does not occur.,there is no straightforward answer to the question of whether or not sexual objectification occurs.,the context of the relationship will determine whether or not sexual objectification occurred.,2,C,test,-4.504794120788574,-0.05119084228168835,-10.6875,-9.239583015441895,-8.668749809265137,-8.322916984558105,-7.6875,-6.942187309265137,-6.504261493682861,-5.723557472229004,-5.067968845367432,-4.507381439208984,-2.875,-2.1197917461395264,-1.7234375476837158,-1.5481771230697632,-1.30419921875,-1.026513695716858,-0.9051402807235718,-0.6981295347213745,-0.5183268189430237,-0.3422276973724365
international_law,Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?,"Yes, all the political methods (e.g. negotiation, mediation, inquiry, conciliation) should be exhausted prior to resorting to legal methods","Legal methods prevail over the political methods, since they are binding upon the parties",There is no hierarchy among these methods and the choice belongs to the disputing States,It is a matter of an impartial third party to decide which method will have priority over the other,2,C,test,-3.1255295276641846,-0.03765698226101427,-11.5,-8.651041984558105,-7.33203125,-5.890625,-5.4129462242126465,-4.565972328186035,-4.2578125,-3.75,-3.522536039352417,-3.1276042461395264,-1.765625,-1.2421875,-0.92169189453125,-0.5151774287223816,-0.356201171875,-0.1260036826133728,-0.0391845703125,0.1024373397231102,0.16246619820594788,0.2684082090854645
high_school_geography,"Which of the following factors would be considered a ""pull"" factor for Riva when considering a move from India to the United States?",Abject poverty,Better job and higher wages,India's caste system,Violence in her neighborhood,1,B,test,-2.7435190677642822,-0.025640365119292356,-9.203125,-7.349999904632568,-6.6339287757873535,-5.495312690734863,-4.727163314819336,-4.347395896911621,-3.8611111640930176,-3.537304639816284,-3.0997791290283203,-2.744182825088501,-1.5,-0.84765625,-0.638916015625,-0.41071778535842896,-0.24802809953689575,-0.16912434995174408,-0.0706244558095932,-0.011608886532485485,0.06429390609264374,0.1836782544851303
elementary_mathematics,What is 836 rounded to the nearest 10?,800,830,840,870,2,C,test,-1.8176976442337036,-0.039515166178993553,-5.15625,-5.015625,-4.395833492279053,-3.78125,-3.5182292461395264,-3.21875,-2.6120877265930176,-2.357128858566284,-2.145463466644287,-1.8190542459487915,-1.2578125,-1.203125,-1.0182291269302368,-0.7000976800918579,-0.5984700322151184,-0.5008370280265808,-0.3572048544883728,-0.30498045682907104,-0.2556818127632141,-0.13221153616905212
clinical_knowledge,Which is the most reliable way to assess for clubbing?,Inspect the nail-bed angle from above,Assessing the fluctuancy of the nail-bed,Schamroth's sign,Inspect the nail-bed angle from the side,3,D,test,-3.281297206878662,-0.05468828678131103,-9.5625,-7.328125,-6.541666507720947,-5.90625,-5.509375095367432,-5.018229007720947,-4.6629462242126465,-4.3115234375,-3.926649332046509,-3.2802734375,-1.140625,-0.7666015625,-0.5024821162223816,-0.309478759765625,-0.17766113579273224,-0.08978271484375,-0.0027378627564758062,0.0635223388671875,0.1224365234375,0.2393798828125
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave a loaf of bread to my starving neighbor. Scenario 2 | I could only grab one thing before the tornado hit, so I grabbed my puppy and left my Picasso.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",3,D,test,-3.19132399559021,-0.013935912644498734,-9.910714149475098,-8.614583015441895,-7.43070650100708,-6.421370983123779,-5.645031929016113,-5.06657600402832,-4.491536617279053,-3.9883127212524414,-3.555102586746216,-3.19124436378479,-2.6529018878936768,-2.0104167461395264,-1.58491849899292,-1.2201144695281982,-0.950547456741333,-0.7584719657897949,-0.5874034762382507,-0.44167500734329224,-0.3122358024120331,-0.1825052946805954
moral_disputes," According to Hardin, the fundamental error of ""sharing ethics"" is that",it is anti-Christian.,it would require a stronger system of taxation for the affluent.,"it would lead to a ""tragedy of the commons.""",all of the above,2,C,test,-3.6517257690429688,-0.052167510986328124,-11.4375,-10.75,-8.8203125,-7.981249809265137,-6.612723350524902,-5.998046875,-5.448784828186035,-4.594105243682861,-4.240234375,-3.6461880207061768,-2.15625,-2.1328125,-1.6513671875,-1.326391577720642,-0.8995710015296936,-0.7497711181640625,-0.6115586757659912,-0.39986905455589294,-0.3134867250919342,-0.1643502414226532
miscellaneous,What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,0,A,test,-4.324729919433594,-0.08008759110062211,-12.4375,-12.4375,-12.25,-10.010416984558105,-7.974609375,-7.974609375,-6.651562690734863,-5.685546875,-4.9090399742126465,-4.322021484375,-2.5625,-2.5625,-2.234375,-1.3919271230697632,-0.95068359375,-0.95068359375,-0.680859386920929,-0.4964192807674408,-0.3178013265132904,-0.160400390625
high_school_psychology,"Tired after a long, hard day at school, Cyrus decides to take a nap. An hour later, his Dad wakes him to let him know it's time for dinner. Cyrus feels worse than when he went to bed and can hardly drag himself to the table. An EEG of Cyrus right before he was awoken would most likely have shown a preponderance of",alpha waves.,beta waves.,delta waves.,sleep spindles.,2,C,test,-2.9783315658569336,-0.014182531265985399,-10.084821701049805,-8.267857551574707,-6.961309432983398,-6.004310131072998,-5.328125,-4.758539199829102,-4.153722286224365,-3.7179081439971924,-3.340790271759033,-2.980046033859253,-3.1919643878936768,-2.39453125,-1.7742745876312256,-1.325010061264038,-1.04905366897583,-0.8400552272796631,-0.6525603532791138,-0.5192839503288269,-0.40092116594314575,-0.25799059867858887
miscellaneous,A first-grade teacher is planning activities to introduce students to nonstandard units of measurement. Which of the following activities will best meet the teacher's goal?,"Asking students to stand in a line, from the shortest person to the tallest",Asking students to use pencils to measure the length of a desk,Asking students to determine how many one-liter bottles of water can fill a onegallon container,Asking students to use a measuring tape to measure the length of the classroom door,1,B,test,-2.165738105773926,-0.017465629885273594,-7.78125,-6.512499809265137,-5.26171875,-4.575284004211426,-3.974330425262451,-3.466911792755127,-3.051953077316284,-2.69624662399292,-2.410757303237915,-2.165067434310913,-1.46875,-1.033593773841858,-0.648956298828125,-0.4373002350330353,-0.2935093343257904,-0.17059685289859772,-0.07166747748851776,0.017333984375,0.09946852177381516,0.17875303328037262
high_school_biology,"In the mid-1900s, the Soviet geneticist Lysenko believed that his winter wheat plants, exposed to ever-colder temperatures, would eventually give rise to ever more cold-tolerant winter wheat. Lysenko's attempts in this regard were most in agreement with the ideas of",Cuvier.,Hutton.,Lamarck.,Darwin.,2,C,test,-2.6782336235046387,-0.014796870848091927,-9.40625,-7.544270992279053,-6.478298664093018,-5.665364742279053,-4.908854007720947,-4.28993034362793,-3.7886905670166016,-3.3449299335479736,-2.9765591621398926,-2.6791388988494873,-2.5013020038604736,-1.8255208730697632,-1.3187662363052368,-0.9846013188362122,-0.7683776617050171,-0.6072472333908081,-0.4772266149520874,-0.36715826392173767,-0.2635735273361206,-0.15023702383041382
world_religions,What is the English name for Hanukkah?,The Festival of Booths,The Festival of the Giving of Torah,The Festival of Lights,The Festival of Weeks,2,C,validation,-2.978790760040283,-0.06475632087044093,-10.875,-10.875,-8.5625,-6.979166507720947,-5.9140625,-5.057812690734863,-4.357421875,-3.7996652126312256,-3.351318359375,-2.979926109313965,-3.140625,-3.140625,-1.970703125,-1.4485677480697632,-1.16796875,-0.91650390625,-0.6973469853401184,-0.5352259874343872,-0.37408447265625,-0.2170681357383728
