id,domain,subject,question,choice_A,choice_B,choice_C,choice_D,answer,instruction,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
2188,elementary_mathematics,Математика,"Эмиль хочет выяснить, какая футбольная команда пользуется наибольшей популярностью на матче между хозяевами поля и командой гостей. Какой из следующих методов даст ему наиболее точные результаты?",опрос болельщиц команды хозяев поля,опрос людей в головных уборах команды гостей,"опрос группы людей, стоящих в очереди за билетами","опрос людей, которые не живут в городе хозяев поля",C,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.9404959678649902,-0.014205294530748746,-10.208333015441895,-8.383928298950195,-7.122159004211426,-6.3828125,-5.494357585906982,-4.767755508422852,-4.291953086853027,-3.736799478530884,-3.296664237976074,-2.9410667419433594,-2.1197917461395264,-1.7622767686843872,-1.356001377105713,-1.0906285047531128,-0.8296847939491272,-0.6288063526153564,-0.5018652081489563,-0.3672464191913605,-0.24010860919952393,-0.10994905978441238
10609,professional_law,Право,"Житель штата объявил о выдвижении своей кандидатуры на пост представителя штата. Согласно закону штата, новые политические кандидаты (независимо от партийной принадлежности) должны собрать в три раза больше подписей, чем другие кандидаты, ранее баллотировавшиеся в депутаты. Однако житель штата не смог собрать необходимое количество подписей, чтобы его имя было включено в избирательный бюллетень. Житель подал жалобу в федеральный окружной суд, заявив о противоречии Конституции требования о проверке подлинности подписей. Что из нижеперечисленного, если оно будет доказано, является самым сильным аргументом штата в пользу обоснованности требования о проверке подлинности?",Петиция жителя содержала большое количество фальшивых подписей.,Аналогичный закон о проверке подлинности был признан конституционным в другом штате в предыдущем году.,Требование о проверке подлинности подписей было необходимо для обеспечения непреодолимых интересов штата.,"Два других кандидата успешно подали петицию, чтобы их имена были включены в избирательный бюллетень.",C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.102586269378662,-0.003872166241949654,-8.26171875,-6.80078125,-5.711263179779053,-4.79150390625,-4.056933403015137,-3.4658203125,-2.995574951171875,-2.625765800476074,-2.3354413509368896,-2.1020426750183105,-2.177734375,-1.4569091796875,-0.9871495366096497,-0.7244853973388672,-0.5549789667129517,-0.4311714172363281,-0.32742637395858765,-0.2307882308959961,-0.13667720556259155,-0.030675506219267845
5907,high_school_world_history,История,"Этот вопрос относится к следующей информации.
Я, не имея решимости, собрал несколько пунктов, касающихся реформации христианского сословия, с намерением поставить их перед христианским дворянством немецкой нации. . . . Я, простой нищий, не из-за высокомерия и извращенности взялся обратиться к вашим светлостям. Бедствия и несчастья, угнетающие все христианские сословия, особенно в Германии, побудили не только меня, но и всех остальных взывать и просить о помощи. . . . Эти романисты с большой ловкостью возвели вокруг себя три стены, которыми они до сих пор ограждали себя, так что никто не мог их реформировать, отчего все христианство пришло в ужасное состояние. . . . Что временная власть не имеет юрисдикции над духовной... Что никто не может толковать Писания, кроме Папы... Что никто не может собирать Соборы, кроме Папы. . . . Теперь рассмотрим вопросы, которые должны рассматриваться на соборах и которыми папы, кардиналы, епископы и все ученые люди должны заниматься день и ночь. ... . . Обидно и страшно видеть, что глава христианства, который кичится тем, что является преемником Христа и преемником святого Петра, живет в мирской роскоши, с которой не может сравниться ни один король или император. Что за польза в христианстве от людей, называемых кардиналами? Я скажу вам. В Италии и Германии есть много богатых монастырей, наделов, вотчин и бенефиций, и как лучший способ заполучить их в руки Рима, они создали кардиналов, дали им виллы, монастыри и прелации, и таким образом уничтожили служение Богу"".
-Мартин Лютер, Обращение к христианскому дворянству немецкого народа
В своем письме Мартин Лютер избегает говорить на какую из следующих тем?",Богатство церкви,Власть духовенства,Продажа индульгенций,Политическая природа церкви,C,"Вопрос:
{text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Используй знания по теме {subject} и выбери правильный ответ. Выведи только одну букву. Ответ:",test,-2.8121063709259033,-0.002460285538867807,-8.659028053283691,-7.452083110809326,-6.547222137451172,-5.782812595367432,-5.111527919769287,-4.498480796813965,-3.9616568088531494,-3.5050346851348877,-3.1236307621002197,-2.812154769897461,-2.109548568725586,-1.409483551979065,-1.0077333450317383,-0.7421335577964783,-0.5625848770141602,-0.4224412739276886,-0.3069585859775543,-0.2026491016149521,-0.10358931869268417,0.002672390313819051
951,college_biology,Биология,"Какой из следующих факторов был бы наиболее надежным сигналом окружающей среды, который растение в экосистеме с умеренным климатом могло бы использовать для начала цветения в нужное время года?",Циркадный ритм,Фотопериод,Изменение температуры воздуха,Колебания уровня абсцизовой кислоты,B,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.4177138805389404,-0.011623624425667983,-8.8984375,-7.6171875,-6.809895992279053,-5.589613914489746,-4.757068634033203,-4.094843864440918,-3.4503254890441895,-3.052992820739746,-2.73468017578125,-2.416924476623535,-2.109375,-1.476318359375,-1.0763345956802368,-0.7588034272193909,-0.5981910228729248,-0.47513672709465027,-0.35681965947151184,-0.27014878392219543,-0.18656198680400848,-0.06684911251068115
7471,miscellaneous,Общие факты,"Некоторые наблюдатели утверждают, что ограничение официального уровня безработицы заключается в том, что он занижает истинный уровень безработицы, поскольку не включает в себя что из перечисленного ниже?",Новых участников рынка труда,"Людей, которые были уволены и ищут новую работу","Отчаявшихся людей, которые отказались от поиска работы","Студентов дневного отделения, ищущие работу на неполный рабочий день",C,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.6609745025634766,-0.012917351954191634,-9.8125,-8.76953125,-7.325520992279053,-6.201171875,-5.1395087242126465,-4.406562328338623,-3.8371498584747314,-3.3829753398895264,-3.0197746753692627,-2.660656452178955,-2.02734375,-1.6181640625,-1.1723226308822632,-0.8647003173828125,-0.6231514811515808,-0.4830957055091858,-0.365478515625,-0.269745796918869,-0.1750224381685257,-0.0516938716173172
6207,human_aging,Медицина,"Работники, занятые на какой из следующих работ, по-прежнему имеют обязательный выход на пенсию по достижении определенного возраста?",Водители такси,Пожарные,Страховые регуляторы,Компьютерные программисты,B,"Вопрос:
{text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Используй знания по теме {subject} и выбери правильный ответ. Выведи только одну букву. Ответ:",test,-2.6537792682647705,-0.016381353507807225,-8.28125,-5.871874809265137,-5.140625,-4.8203125,-4.427884578704834,-4.0595703125,-3.738715171813965,-3.345424175262451,-2.981689453125,-2.654291868209839,-2.5859375,-1.3484375476837158,-0.897369384765625,-0.6969970464706421,-0.46043044328689575,-0.2986602783203125,-0.2161051481962204,-0.109154112637043,-0.013315836898982525,0.10694263875484467
2791,high_school_biology,Биология,Какие из следующих признаков позволят вам отличить прокариотическую клетку от животной?,Рибосомы,Клеточная мембрана,Хлоропласты,Клеточная стенка,D,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.7354204654693604,-0.02337966209802872,-9.125,-7.78125,-6.756249904632568,-5.783482074737549,-5.104166507720947,-4.527698993682861,-3.964242696762085,-3.4573566913604736,-3.0537970066070557,-2.733729362487793,-1.84375,-1.3072916269302368,-0.989062488079071,-0.7781807780265808,-0.5872395634651184,-0.4556995630264282,-0.35283952951431274,-0.23196615278720856,-0.1217256411910057,0.01567639783024788
6251,human_aging,Медицина,"Мы хотим, чтобы наши меры были максимально надежными; надежность относится к",Действительно ли наша мера измеряет что-либо вообще,"Действительно ли наша мера измеряет то, на что она претендует",Является ли наша мера последовательной в предоставляемой ею информации,Использовалась ли наша мера ранее,C,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-4.23769474029541,-0.04074706481053279,-7.75,-7.734375,-7.46875,-7.0,-6.755208492279053,-6.486607074737549,-5.80381965637207,-5.397656440734863,-4.98828125,-4.236440658569336,-3.234375,-2.29296875,-1.8619791269302368,-1.3351562023162842,-1.15380859375,-0.9775390625,-0.7156032919883728,-0.606738269329071,-0.4713245630264282,-0.24406550824642181
9564,nutrition,Медицина,Какой из следующих витаминов обеспечивает кофермент для реакций восстановления при синтезе жирных кислот?,Фолиевая кислота,Ниацин,Рибофлавин,Витамин В6,B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.665039539337158,-0.01931188071983448,-7.9375,-6.770833492279053,-6.03125,-5.4151787757873535,-4.873263835906982,-4.552343845367432,-3.9326171875,-3.4200613498687744,-2.9985504150390625,-2.66581392288208,-1.7890625,-1.23828125,-0.89453125,-0.6820591688156128,-0.5174967646598816,-0.4497314393520355,-0.32391357421875,-0.2083042711019516,-0.0814361572265625,0.0526123046875
3328,high_school_european_history,История,"Этот вопрос относится к следующей информации.
Присвоение правительством должности генерального попечителя бедных обязательно запрещено принципом, согласно которому правительство не может по праву делать ничего, кроме защиты. Требуя от гражданина взносов для смягчения последствий бедствия... государство... меняет свою функцию. … Обеспечивать соблюдение основного закона — заботиться о том, чтобы каждый человек имел свободу делать все, что он пожелает, при условии, что он не ущемляет равную свободу любого другого человека. ... [Но это] совершенно отдельная вещь от того, чтобы обеспечить ему удовлетворение. …
Бедность неспособных, невзгоды, обрушивающиеся на неосторожных, голод праздных и то, что сильные оттесняют слабых … это указы большой, дальновидной благожелательности. … Когда их рассматривают не отдельно, а в связи с интересами всего человечества, эти суровые катастрофы представляются исполненными высочайшего блага.
Герберт Спенсер, Социальная статистика: выживание наиболее приспособленных применительно к человечеству, 1851
Из этого отрывка можно сделать вывод, что Спенсер",выступал против использования налоговых средств для оказания помощи бедным,оспаривал право правительства облагать налогом народ,"считал, что правительство должно делать больше, чем просто защищать свой народ","считал, что трудящиеся люди должны объединяться для общего дела",A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-3.2025320529937744,-0.0036980739641960443,-10.579326629638672,-8.715211868286133,-7.606803894042969,-6.630601406097412,-5.811442852020264,-5.125982761383057,-4.508631706237793,-4.0040764808654785,-3.562319278717041,-3.201960325241089,-2.592247486114502,-1.851267695426941,-1.3805874586105347,-1.0383760929107666,-0.8043864369392395,-0.6385183334350586,-0.49592047929763794,-0.37630361318588257,-0.2644931674003601,-0.14887438714504242
6790,logical_fallacies,Логика,Заблуждение ложной причины - это,"утверждение, что раз человек беден, то он должен обладать высокими моральными качествами","Утверждение, что две вещи причинно-следственно связаны, без доказательства причинно-следственной связи","Утверждение, что раз что-то новое, то оно обязательно плохое",подмена отдельных историй более широкой выборкой в поддержку утверждения,B,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный.
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Запишите букву правильного ответа
Ответ:",test,-3.59641695022583,-0.05367786492874373,-9.875,-9.875,-8.140625,-6.958333492279053,-6.21875,-5.690625190734863,-5.096354007720947,-4.511160850524902,-3.998046875,-3.5935330390930176,-1.9921875,-1.9921875,-1.2392578125,-0.9088541865348816,-0.681640625,-0.4867187440395355,-0.3375650942325592,-0.2212611585855484,-0.13330078125,0.0047743055038154125
13235,security_studies,Политика,"Какое из следующих утверждений лучше всего описывает наше понимание термина ""глобализация""?","Глобализация - это процесс, в ходе которого общие гегемонистские ценности пронизывают общества по всему миру, втягивая их в идеологическое сообщество, чаще всего основанное на экономических принципах капитализма.","Глобализация лучше всего описывается как интенсификация всемирных социальных отношений и растущая взаимозависимость, которая является результатом сжатия пространства и времени благодаря развитию новых технологий.","Глобализацию лучше всего описать как ""сжатие"" мирового сообщества, втягивающее людей в более тесный контакт друг с другом в основном на экономическом и техническом уровнях. Этот процесс начался в начале XX века и был основан на идеологических экспедициях, которые исходили из Западной Европы.","Глобализация происходит с 1980-х годов и берет свое начало в Западной Европе как центре политической власти и технологического прогресса. Этот процесс является прямым результатом технологического прогресса в сфере коммуникаций и путешествий, который способствует эффективной транспортировке физических объектов, людей и идей по всему миру.",B,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.820306420326233,-0.014562451362609863,-10.375,-7.552083492279053,-5.753125190734863,-4.435267925262451,-3.637152671813965,-3.08984375,-2.656851053237915,-2.3048462867736816,-2.034811496734619,-1.8207521438598633,-2.046875,-1.4095052480697632,-0.8318847417831421,-0.5755789875984192,-0.4239095151424408,-0.3184259533882141,-0.22721980512142181,-0.13741861283779144,-0.05760282650589943,0.03583727404475212
4629,high_school_microeconomics,Экономика,"Предположим, правительство округа отправляет каждому родителю купон, который можно использовать для субсидирования расходов на отправку каждого ребенка в детский сад. Чего бы вы ожидали от рынка детских садов?","Спрос на детские сады падает, снижая рыночную цену.","Спрос на детские сады растет, увеличивая рыночную цену.","Предложение детских садов растет, снижая рыночную цену.","Предложение детских садов падает, увеличивая рыночную цену.",B,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.823747158050537,-0.013072903509493227,-9.6875,-8.121527671813965,-7.449519157409668,-6.287326335906982,-5.431463241577148,-4.592303276062012,-4.071824550628662,-3.5265774726867676,-3.1759674549102783,-2.8233115673065186,-2.76953125,-1.6614583730697632,-1.296123743057251,-0.9509548544883728,-0.7685824036598206,-0.6034116148948669,-0.4935775399208069,-0.3541700541973114,-0.252737432718277,-0.13324923813343048
13841,world_religions,Философия,Как можно перевести муртис?,Подношения,Молитвы,Явления,Идолы,D,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-4.619143486022949,-0.08103760501794648,-5.96875,-5.96875,-5.96875,-5.833333492279053,-5.765625,-5.765625,-5.574999809265137,-5.40625,-5.276785850524902,-4.6203155517578125,-0.6328125,-0.6328125,-0.5048828125,-0.3899739682674408,-0.27740478515625,-0.27740478515625,-0.20864257216453552,-0.1621500700712204,-0.1176409050822258,-0.068267822265625
12358,professional_medicine,Медицина,"Мужчина 54 лет пришел к врачу на повторный осмотр через 10 дней после стереотаксической операции на головном мозге по удалению небольшой опухоли. Операция прошла успешно. Во время операции пациент находился под сознательной седацией. Пациент вспоминает, что в какой-то момент во время операции он испытал внезапное, интенсивное чувство непреодолимого страха. Какая из следующих областей мозга, скорее всего, была стимулирована в этот момент?",Амигдала,Гиппокамп,Маммиллярное тело,Префронтальная кора,A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.2341551780700684,-0.005627594906977502,-7.965624809265137,-6.592187404632568,-5.5213541984558105,-4.698046684265137,-4.050312519073486,-3.5394530296325684,-3.131361722946167,-2.78387451171875,-2.4822604656219482,-2.2346296310424805,-1.892187476158142,-1.2927734851837158,-0.9103027582168579,-0.662823498249054,-0.4975634813308716,-0.3656778931617737,-0.24851074814796448,-0.1474761962890625,-0.0514458566904068,0.04729248210787773
2731,high_school_biology,Биология,"Чем выше доля локусов, которые ""фиксированы"" в популяции, тем ниже у этой популяции",изменчивость нуклеотидов.,генетическая полиплоидия.,средняя гетерозиготность.,Только [A] и [C],D,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.7348060607910156,-0.02441791125706264,-9.84375,-7.762499809265137,-6.950892925262451,-5.998437404632568,-5.067307472229004,-4.5703125,-3.908094644546509,-3.538867235183716,-3.0869884490966797,-2.732788324356079,-1.580078125,-0.8656250238418579,-0.612457275390625,-0.3943939208984375,-0.2552278935909271,-0.18812459707260132,-0.1053382009267807,-0.04841766506433487,0.038909912109375,0.13748520612716675
9574,nutrition,Медицина,"После приема смешанной пищи происходит сложный каскад событий, который объединяет жировой обмен на уровне всего организма. Что из нижеперечисленного верно?","Употребление пищи приводит к подавлению активности липазы в жировой ткани, что приводит к снижению концентрации НЖК в плазме крови",Липопротеиновая липаза жировой ткани активируется инсулином и поэтому наиболее активна после приема пищи,В постпрандиальный период путь синтеза ЛПОНП подавляется в пользу гидролиза хиломикронов,Все приведенные варианты верны,D,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.8915417194366455,-0.01624461640132947,-9.010416984558105,-7.53125,-6.981249809265137,-6.089285850524902,-5.482536792755127,-4.65625,-4.155924320220947,-3.6117990016937256,-3.265124797821045,-2.892414093017578,-1.9869791269302368,-1.4497767686843872,-1.1677734851837158,-0.8704485297203064,-0.7054658532142639,-0.5443289875984192,-0.437103271484375,-0.29779052734375,-0.20785817503929138,-0.09236188977956772
9009,moral_scenarios,Философия,"В каком из этих двух сценариев главный герой (использующий ""я/мне/мой"") делает что-то явно морально неправильное, согласно обычным моральным нормам, принятым в США по состоянию на 2020 год? Сценарий 1 | Когда я оглянулся и увидел, что угли моего кемпинга все еще тлеют среди деревьев, я вернулся, чтобы потушить их. Сценарий 2 | Я изучил красивую женщину, прежде чем пригласить ее на свидание.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",D,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.421290874481201,-0.006526390497253912,-8.471354484558105,-7.196614742279053,-6.296875,-5.4990234375,-4.666406154632568,-3.996961832046509,-3.4678897857666016,-3.0478336811065674,-2.711116075515747,-2.4201574325561523,-2.107421875,-1.4508463144302368,-1.0083245038986206,-0.7401021122932434,-0.5650879144668579,-0.4245334267616272,-0.3122209906578064,-0.21783447265625,-0.1327582448720932,-0.03168582171201706
13559,sociology,Общество,Трехсторонняя система использовала экзамен 11+ для отбора учеников в:,"популярные школы, расположенные за пределами их зоны охвата","частные, государственные и общеобразовательные школы","грамматические, технические и средние современные школы","политехнические институты, колледжи и университеты",C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.094839096069336,-0.0294746580578032,-9.34375,-7.3125,-6.302083492279053,-5.6796875,-5.240624904632568,-4.860677242279053,-4.401785850524902,-3.9990234375,-3.6005859375,-3.092288017272949,-1.66015625,-1.181640625,-0.9361979365348816,-0.7207183837890625,-0.564318835735321,-0.424530029296875,-0.3115670382976532,-0.22354888916015625,-0.1445651650428772,-0.01342192105948925
4737,high_school_physics,Физика,Над бесконечно большой плоскостью с плотностью заряда σ электрическое поле направлено вверх и равно σ/2εo. Каковы величина и направление электрического поля под плоскостью?,"σ/2εo, вниз","σ/2εo, вверх","σ/εo, вниз","σ/εo, вверх",A,"Вопрос:
{text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Используй знания по теме {subject} и выбери правильный ответ. Выведи только одну букву. Ответ:",test,-2.5281620025634766,-0.014784573114406296,-8.5234375,-6.71875,-5.838541507720947,-5.208984375,-4.573828220367432,-4.024088382720947,-3.561244487762451,-3.146575927734375,-2.807176351547241,-2.5290160179138184,-2.375,-1.677490234375,-1.1394144296646118,-0.8182754516601562,-0.604327380657196,-0.4498952329158783,-0.3284258246421814,-0.22298049926757812,-0.1284349262714386,-0.03023986890912056
10018,prehistory,История,"Модель социальной интеграции, при которой люди располагаются в иерархии социальных уровней, называется:",урбанизация.,социальная система.,социальная стратификация.,некрополь.,C,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-3.096902847290039,-0.023640479750305643,-8.28125,-7.2890625,-6.578125,-6.0234375,-5.457812309265137,-4.947916507720947,-4.431361675262451,-3.993408203125,-3.6126301288604736,-3.0976333618164062,-1.27734375,-1.1396484375,-0.8971354365348816,-0.739990234375,-0.5867065191268921,-0.471466064453125,-0.3799787163734436,-0.25899505615234375,-0.1577351838350296,-0.0014590309001505375
8929,moral_scenarios,Философия,"Для какого из этих двух сценариев главный герой(который использует я/мне/мой) делает что-то явно морально неправильное, согласно обычным моральным нормам в США по состоянию на 2020 год? Сценарий 1 | Я был уверен, что не убрал знак мокрого пола после уборки. Сценарий 2 | Я твердо разговаривал с ребенком.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",B,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.9378538131713867,-0.01013053039024616,-10.00694465637207,-8.26388931274414,-7.234953880310059,-6.389358043670654,-5.648777008056641,-4.887322425842285,-4.181520462036133,-3.6868467330932617,-3.2899022102355957,-2.9366679191589355,-2.449652671813965,-1.6781684160232544,-1.2419705390930176,-0.8971871137619019,-0.699295699596405,-0.5542191863059998,-0.4196608364582062,-0.31601858139038086,-0.2194633036851883,-0.0995529368519783
3634,high_school_government_and_politics,Политика,"Какие полномочия были предоставлены штатам Статьями Конфедерации, но не Конституцией?",Чеканка денег,Санкционирование конституционных поправок,Иметь представительство в Конгрессе,Обращение к президенту с просьбой разрешить споры,A,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.8807525634765625,-0.024208004735097165,-9.125,-7.9296875,-7.307291507720947,-6.060763835906982,-5.474431991577148,-4.867788314819336,-4.1124267578125,-3.676568031311035,-3.30999755859375,-2.8785736560821533,-2.10546875,-1.7421875,-1.3977864980697632,-1.0213758945465088,-0.8285688757896423,-0.693434476852417,-0.5501708984375,-0.467041015625,-0.3784423768520355,-0.24815301597118378
10445,professional_accounting,Бизнес,Отчет о деятельности в общегосударственной финансовой отчетности включает в себя что из следующего?,"Отдельные столбцы для государственной деятельности, деятельности бизнес-типа и дискретно представленных составляющих единиц.",Отдельные столбцы для каждого крупного государственного фонда.,Отдельные столбцы для каждого негосударственного фонда.,"Отдельный раздел в нижней части отчета, в котором показаны программные и общие доходы.",A,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-3.3562710285186768,-0.027066701842892553,-10.0,-7.90625,-7.243750095367432,-6.386160850524902,-5.659722328186035,-5.387499809265137,-4.837239742279053,-4.2801337242126465,-3.77374267578125,-3.3549253940582275,-1.6171875,-1.40625,-1.251562476158142,-1.0357142686843872,-0.7915310263633728,-0.703930675983429,-0.53094482421875,-0.3886893093585968,-0.2492828369140625,-0.1217583566904068
168,human_sexuality,Общество,К экспериментам гомосексуальной природы у детей предподросткового возраста не относится,половой акт,групповая мастурбация,эксгибиционизм,прикосновения к гениталиям друг друга,A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",train,-4.145263195037842,-0.03701127852712359,-17.5,-12.447916984558105,-10.25,-8.700892448425293,-7.467013835906982,-6.953125,-6.076822757720947,-5.288504600524902,-4.66265869140625,-4.147698402404785,-4.28125,-2.7864582538604736,-1.997656226158142,-1.4518345594406128,-1.1132540702819824,-0.982104480266571,-0.76959228515625,-0.5911516547203064,-0.4445037841796875,-0.3167724609375
8760,moral_scenarios,Философия,"Для какого из этих двух сценариев главный герой (использующий ""я/мне/мой"") совершает что-то явно морально неправильное, согласно обычным моральным стандартам в США по состоянию на 2020 год? Сценарий 1 | Я ограбил продавца. Сценарий 2 | Я пил водку в перерыве большой игры.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",B,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный.
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Запишите букву правильного ответа
Ответ:",test,-2.6693227291107178,-0.00967145916344463,-8.8203125,-7.501838207244873,-6.470552921295166,-5.750919342041016,-5.046511650085449,-4.371169090270996,-3.8460936546325684,-3.36277174949646,-2.9776439666748047,-2.670044183731079,-2.375,-1.55859375,-1.112290620803833,-0.8391077518463135,-0.6373063921928406,-0.48529288172721863,-0.37416788935661316,-0.26594874262809753,-0.16304680705070496,-0.04650317505002022
10924,professional_law,Право,"Фермер владеет большой фермой, на которой он разрешает своим друзьям охотиться в сезон перепелиной охоты. Он не дает своим друзьям никаких инструкций по безопасности оружия. Сосед, владеющий участком, прилегающим к ферме, знает о том, что друзья используют этот участок в сезон охоты. Однажды, во время охотничьего сезона, без ведома или разрешения фермера, сосед пошел через ферму, чтобы навестить своего знакомого. Сосед был ранен выстрелом одного из друзей фермера, который стрелял по перепелам и по неосторожности не заметил соседа. Применяются традиционные правила ответственности ""землевладельцев и оккупантов"". В случае иска соседа к фермеру о возмещении ущерба, нанесенного ему, сосед, скорее всего, одержит верх?","Нет, поскольку фермер не несет ответственности за поведение своих друзей.","Нет, потому что сосед вторгся на территорию.","Да, потому что неосторожному другу разрешили охотиться без обучения технике безопасности.","Да, потому что использование огнестрельного оружия является аномально опасным занятием.",B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.4116055965423584,-0.004260787273043036,-8.412829399108887,-6.806890964508057,-5.802966117858887,-5.112780570983887,-4.520089149475098,-3.9623939990997314,-3.4551637172698975,-3.022991180419922,-2.683323860168457,-2.411067247390747,-2.744654655456543,-1.733623743057251,-1.1579067707061768,-0.8647050261497498,-0.6667203307151794,-0.522715151309967,-0.41150858998298645,-0.30367809534072876,-0.20409449934959412,-0.09727811068296432
