id,source,group,subject,level,language,subset,question,choice_A,choice_B,choice_C,choice_D,choice_E,answer,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
13508,https://itest.kz/ru/endless,Humanities,Law,High School,Russian,Law (High School in rus),"Функция политической культуры, которая реализуется через приобщение к навыкам политического поведения",Функция интеграции,Функция идентификации,Функция ориентации,Функция адаптации и социализации,,D,test,-3.4779021739959717,-0.027823217391967775,-12.5,-9.989583015441895,-8.212499618530273,-7.0223212242126465,-6.199652671813965,-5.854687690734863,-5.078775882720947,-4.46875,-3.9141616821289062,-3.4805195331573486,-2.109375,-1.470703125,-0.969531238079071,-0.6978236436843872,-0.5181748867034912,-0.45258790254592896,-0.3316650390625,-0.2301548570394516,-0.114959716796875,0.0015462239971384406
20554,https://itest.kz/ru/endless,Humanities,Russian_Literature,High School,Russian,Russian Literature (High School in rus),"Музыкант, Продавец, Старик, Книгоноша, Барин – образы-персонажи сказки",А. И. Куприна «Синяя звезда»,П. П. Бажова «Каменный цветок»,С. Я. Маршака «Умные вещи»,М. М. Пришвина «Кладовая солнца»,,C,test,-3.6379218101501465,-0.03307201645591042,-10.265625,-8.237500190734863,-7.486607074737549,-6.759375095367432,-6.112980842590332,-5.613541603088379,-4.959635257720947,-4.569921970367432,-4.078125,-3.637601375579834,-1.8359375,-1.4054687023162842,-1.2209821939468384,-0.9750000238418579,-0.7321965098381042,-0.6005859375,-0.4320203959941864,-0.3265136778354645,-0.18830671906471252,-0.05464994162321091
4195,https://itest.kz/ru/endless,STEM,Chemistry,High School,Russian,Chemistry (High School in rus),"Чему равна сумма молярных масс (г/моль) солей, которые гидролизуются по катиону: \(K_2S, ZnCl_2,Fe(NO_3)_2,Na_2CO_3,NaCl?\)",216,316,244,"194,5",,B,test,-1.8961855173110962,-0.011633039983503658,-7.293749809265137,-5.684659004211426,-4.9775390625,-4.231889247894287,-3.595005512237549,-3.1463067531585693,-2.7072315216064453,-2.410966396331787,-2.1239941120147705,-1.8969477415084839,-2.229687452316284,-1.3123224973678589,-0.952880859375,-0.6762806177139282,-0.5103324055671692,-0.4099268913269043,-0.3026905655860901,-0.2221735119819641,-0.13398925960063934,-0.0344630666077137
2645,https://oltest.kz/tests/biologiya/,STEM,Biology,University,Russian,Biology (Professional & University in rus),Как называется структурная и функциональная единица почек,"
ацинус","
фибробласт",альвеола,гистиоцит,"
нефрон",E,test,-3.4423959255218506,-0.03956776925887184,-9.6875,-9.6875,-9.0625,-7.833333492279053,-6.9765625,-5.875,-5.03125,-4.4268975257873535,-3.8749008178710938,-3.4445903301239014,-1.515625,-1.515625,-1.0390625,-0.7421875,-0.54571533203125,-0.4251464903354645,-0.3375244140625,-0.2139718234539032,-0.088104248046875,0.0258517786860466
3459,https://itest.kz/kz/endless,STEM,Chemistry,High School,Kazakh,Chemistry (High School in kaz),"Берілген айналуларда:
KOH + X → Y+Z+H\(_2\)O
Z  \(\stackrel{\mathrm{t,cat}}\longrightarrow\) Y+O\(_2\);
KI + X→Y + I\(_2\) 
құрамында галоген бар Х және У заттардың молярлық массаларының (\(\frac{г}{моль}\)) қосындысы.",71,"74,5","35,5","145, 5",,D,test,-2.625669002532959,-0.010021637414247934,-8.368749618530273,-7.104166507720947,-6.154737949371338,-5.42782735824585,-4.770047187805176,-4.223090171813965,-3.688027858734131,-3.2911086082458496,-2.9262850284576416,-2.6260783672332764,-2.9039063453674316,-2.0762648582458496,-1.530840516090393,-1.1422555446624756,-0.867374062538147,-0.6886799931526184,-0.5304070711135864,-0.4130176305770874,-0.2980070412158966,-0.1790437549352646
21827,https://itest.kz/kz/endless,Humanities,World_History,High School,Kazakh,World History (High School in kaz),Ежелгі Хетт мемлекеті қазіргі мына елдің территориясында орналасқан:,Иран,Түркия,Сирия,Ирак,,B,test,-2.353346824645996,-0.023771180046929255,-7.71875,-7.018750190734863,-6.2120537757873535,-5.2890625,-4.47776460647583,-3.987760305404663,-3.3825955390930176,-3.055346727371216,-2.6619184017181396,-2.3551175594329834,-2.0546875,-1.584375023841858,-1.1915457248687744,-0.82904052734375,-0.6164644956588745,-0.49455565214157104,-0.3555976152420044,-0.274627685546875,-0.1690036952495575,-0.05425086244940758
10294,https://ymnik.kz/tests_old/history/?v=33,Humanities,Kazakh_History,High School,Russian,Kazakh History (High School in rus),В каких районах Казахстана после подавления восстания Е. Пугачева состоялись массовые выступления шаруа?,на Сырдарье,в Восточном Казахстане,в Младшем жузе,в Центральном Казахстане,в Семиречье.,C,test,-3.6452460289001465,-0.027826305564123254,-9.25,-8.324999809265137,-7.767857074737549,-7.09375,-6.5703125,-5.760416507720947,-5.313878536224365,-4.5498046875,-4.142283916473389,-3.6456403732299805,-2.48046875,-1.532812476158142,-1.2078683376312256,-0.845904529094696,-0.6963145136833191,-0.54339599609375,-0.4493659436702728,-0.32727354764938354,-0.2441655993461609,-0.08330322057008743
21246,https://ymnik.kz/tests_old/worldhistory_kz/?v=7,Humanities,World_History,High School,Kazakh,World History (High School in kaz),Ежелгі Грецияда бүкіл эллиндерді (гректерді) біріктіретін мереке.,Шарап жасау мерекесі.,Егін ору мерекесі.,Олимпия ойындары.,Жүзім жинау мерекесі.,Зевстің туған күнін тойлау.,C,test,-2.5765392780303955,-0.02712146608453048,-9.015625,-7.831250190734863,-6.4921875,-5.767187595367432,-4.882211685180664,-4.18994140625,-3.782769203186035,-3.282924175262451,-2.8912150859832764,-2.5760180950164795,-1.783203125,-1.1726562976837158,-0.7998046875,-0.6026366949081421,-0.3997896611690521,-0.2572021484375,-0.1813151091337204,-0.0832403302192688,0.01668294332921505,0.13187210261821747
11059,https://ymnik.kz/tests_old/kazakh_kz/?v=28,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Қосарлама қос сөзді көрсетіңіз.,"Көкпеңбек, қолма - қол.","Үйір - үйір, бала - шаға.","Шегара, құрбы - құрдас.","Саяси - көпшілік, итмұрын.","Киім - кешек, оқта - текте.",E,test,-2.926154613494873,-0.04240803787673729,-9.75,-7.479166507720947,-6.8203125,-6.020833492279053,-5.072265625,-4.6953125,-4.072443008422852,-3.7919921875,-3.3193359375,-2.92669677734375,-3.25,-1.7265625,-1.41845703125,-1.0843099355697632,-0.725830078125,-0.6013454794883728,-0.41495028138160706,-0.33251953125,-0.1778738796710968,-0.0457763671875
11541,https://itest.kz/kz/endless,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Қысаң дауыстыдан жасалған көнерген сөз,Күні,Старшын,Отарба,Қорамсақ,,A,test,-3.3441874980926514,-0.04710123236750213,-9.125,-7.53125,-6.46875,-5.814732074737549,-5.310763835906982,-5.109375,-4.677083492279053,-4.213169574737549,-3.735107421875,-3.3440754413604736,-2.03125,-1.9921875,-1.415624976158142,-1.0465261936187744,-0.7401801347732544,-0.629443347454071,-0.4550374448299408,-0.3093959391117096,-0.185272216796875,-0.0750596821308136
6541,https://ymnik.kz/tests_old/geography_kz/?v=22,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Темір кен қоры мол мемлекет:,Мексика.,Бразилия.,Аргентина.,Венесуэла.,Перу.,B,test,-4.055107116699219,-0.07372922030362215,-8.5625,-8.5625,-8.010416984558105,-7.4765625,-6.703125,-6.2589287757873535,-5.787109375,-5.296875,-4.853906154632568,-4.058020114898682,-2.09375,-2.0625,-1.7317708730697632,-1.55859375,-1.16796875,-0.9950823187828064,-0.824798583984375,-0.6845431923866272,-0.567456066608429,-0.3338826596736908
10739,https://ymnik.kz/tests_old/kazakh_kz/?v=24,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Тыныс белгісі дұрыс қойылған сөйлемді анықтаңыз.,"О, шіркін, осы ән ғой құлақтан кіріп бойды алар.","“О, шіркін, осы ән ғой, құлақтан кіріп бойды алар!”","О, шіркін, осы ән ғой, құлақтан кіріп бойды алар!","О, шіркін, осы ән ғой “құлақтан кіріп бойды алар”!","О, шіркін, осы ән ғой “құлақтан кіріп бойды алар!”",E,test,-2.3422346115112305,-0.027235286180363145,-9.25,-7.2890625,-5.517857074737549,-4.77256965637207,-4.045572757720947,-3.697544574737549,-3.380615234375,-2.9339020252227783,-2.6690847873687744,-2.341649293899536,-1.61328125,-1.181640625,-0.8430524468421936,-0.6275498867034912,-0.4172770082950592,-0.3186732828617096,-0.227447509765625,-0.12019428610801697,-0.05712890625,0.0562947578728199
18821,https://ymnik.kz/tests_old/russian/?v=44,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),"Укажите ряд, в котором нет синонимов.","Красный, алый, кумачовый, рубиновый.","Противник, недруг, враг.","Нелепость, вздор, чепуха, ерунда.","Весна, зима, утро, вечер.","Блестеть, сверкать, сиять.",D,test,-3.4799327850341797,-0.05117548213285558,-10.9375,-9.109375,-8.385416984558105,-7.2265625,-6.334374904632568,-5.46875,-4.841517925262451,-4.31689453125,-3.855902671813965,-3.479052782058716,-2.125,-1.33203125,-0.8229166865348816,-0.55322265625,-0.376953125,-0.2473958283662796,-0.1495535671710968,-0.05224609375,0.0364583320915699,0.107421875
12347,https://itest.kz/kz/endless,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),«Ердің құнын екі ауыз сөзбен бітіретін» өнер иесі кімдер екенін көрсетіңіз.,Жыраулар,Күйшілер,Шешендер,Ақындар,,C,test,-2.8834524154663086,-0.026453691885012006,-7.427083492279053,-6.830357074737549,-6.199999809265137,-5.59375,-5.072916507720947,-4.585565567016602,-4.011093616485596,-3.6411831378936768,-3.22625732421875,-2.8839519023895264,-2.125,-1.5931919813156128,-1.337499976158142,-1.0447824001312256,-0.7951456904411316,-0.638491690158844,-0.46891114115715027,-0.3660757839679718,-0.24060440063476562,-0.1061231791973114
7306,https://ymnik.kz/tests_old/geography/?v=142,Social Science,Geography,High School,Russian,Geography (High School in rus),Какова численность населения Австралийского Союза?,Более 100 млн. чел.,Более 20 млн. чел.,Более 10 млн. чел.,"15,5 млн. чел.",",5 млн. чел.",D,test,-2.6878662109375,-0.03162195542279412,-6.375,-5.6875,-5.34375,-4.9140625,-4.425000190734863,-3.9544270038604736,-3.5904018878936768,-3.2998046875,-2.983289957046509,-2.685286045074463,-7.125,-4.013671875,-2.7890625,-2.1650390625,-1.721093773841858,-1.400390625,-1.142578125,-0.926025390625,-0.6981337070465088,-0.5103515386581421
21017,https://itest.kz/kz/endless,Humanities,World_History,High School,Kazakh,World History (High School in kaz),Үндістанда алғашқы қалалардың қалыптасқан кезеңі,Б.з.д III мыңжылдықтың аяғында,Б.з.д. II мыңжылдықтың басында,Б.з.д. V мыңжылдықтың ортасында,Б.з.д. IV мыңжылдықтың ортасында,,B,test,-1.6608518362045288,-0.020254290685421082,-6.0,-5.0625,-4.0223212242126465,-3.5260417461395264,-2.970703125,-2.6880581378936768,-2.427490234375,-2.0881989002227783,-1.895519495010376,-1.6617488861083984,-6.076171875,-3.19085693359375,-1.7825056314468384,-1.3369140625,-0.9208170771598816,-0.7209123969078064,-0.56121826171875,-0.3601459562778473,-0.2466052770614624,-0.0990804061293602
11079,https://itest.kz/kz/endless,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Тура мағынада қолданылып тұрған сөз,Таңда пісірген сүтім ұйып қалды.,Сүттей ұйыған отбасы емес пе?,Жиналғандар күйді ұйып тыңдады.,Олар айрандай ұйып отыр ғой!,,A,test,-3.231968641281128,-0.044888453351126775,-11.0625,-8.833333015441895,-7.34375,-6.744791507720947,-5.88671875,-5.2421875,-4.840909004211426,-4.180288314819336,-3.6593098640441895,-3.231782913208008,-3.546875,-2.859375,-2.047656297683716,-1.7838541269302368,-1.31024169921875,-0.9969238042831421,-0.8633256554603577,-0.6486253142356873,-0.47594401240348816,-0.33447265625
13806,https://oltest.kz/tests/menedzhment_i_marketing/,"Social Science





",Management and Marketing ,University,Russian,Management and Marketing (Professional & University in rus),"Система управления организацией на текущий период времени — это:
","Миссия организации
","Целеполагание
","Оперативное планирование
","Стратегическое планирование
","Адаптация к внешней среде
",C,test,-3.299114465713501,-0.03142013776870001,-9.25,-8.609375,-7.447916507720947,-6.099999904632568,-5.671875,-5.2745537757873535,-4.590277671813965,-4.182812690734863,-3.8494317531585693,-3.296649694442749,-1.5859375,-1.080078125,-0.8411458134651184,-0.5462402105331421,-0.4249267578125,-0.319580078125,-0.1465657502412796,-0.0819091796875,-0.026522548869252205,0.1872934252023697
2985,https://itest.kz/kz/endless,STEM,Chemistry,High School,Kazakh,Chemistry (High School in kaz),Қай реакция нәтижесінде су түзіледі?,ZnO+Na\(_2\)O→,Zn+HCl→,Zn(OH)\(_2\)+NaOH→,Zn+H\(_2\)O→,,C,test,-2.8567702770233154,-0.037589082592412046,-10.9375,-8.854166984558105,-7.512499809265137,-7.005208492279053,-5.88134765625,-4.788476467132568,-4.373135566711426,-3.730168342590332,-3.2405028343200684,-2.8595783710479736,-2.71875,-1.94921875,-1.3195312023162842,-1.119873046875,-0.8487548828125,-0.665820300579071,-0.5758167505264282,-0.4271334111690521,-0.3135416805744171,-0.2047334611415863
6232,https://itest.kz/kz/endless,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Экватордан полюстерге қарай табиғат зоналарының алмасуы,Ендік зоналылық,Бойлықпен,Меридианмен,Тұтастығы,,A,test,-3.2852296829223633,-0.0365025520324707,-11.1875,-9.546875,-7.947916507720947,-6.84765625,-5.964062690734863,-5.268880367279053,-4.7081475257873535,-4.2421875,-3.823676109313965,-3.285057544708252,-2.390625,-2.08984375,-1.6861978769302368,-1.357666015625,-1.060937523841858,-0.8441569209098816,-0.6783621907234192,-0.53277587890625,-0.3935004472732544,-0.206147700548172
7442,https://ymnik.kz/tests_old/geography/?v=1,Social Science,Geography,High School,Russian,Geography (High School in rus),"Одно из широко распространенных деревьев Австралии - эвкалипт, гигантские из которых достигают высоты до 100 м. Определите, на какую глубину уходят его корни.","0,1-0,5 м.",-20 м.,5-10 м.,До 30м.,2-4 м.,D,test,-2.503554344177246,-0.013986337118308637,-8.65625,-7.4609375,-6.1796875,-5.25048828125,-4.557421684265137,-4.038736820220947,-3.6036550998687744,-3.196044921875,-2.848924398422241,-2.503593683242798,-1.85546875,-1.304443359375,-0.89788818359375,-0.6454315185546875,-0.4822143614292145,-0.3577372133731842,-0.2603847086429596,-0.17028045654296875,-0.0662909597158432,0.0782262310385704
