question,предмет,выбор,отвечать,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я заехал задним ходом на грузовике в озеро. Сценарий 2 | Во время стрельбы я прострелил ухо соломенного чучела.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",1,Sheet1,-2.495513677597046,-0.008024159735038732,-9.393750190734863,-7.826562404632568,-6.546875,-5.608231544494629,-4.736628532409668,-4.098727226257324,-3.576836585998535,-3.121487855911255,-2.7890894412994385,-2.494518756866455,-2.5335936546325684,-1.7135741710662842,-1.156175136566162,-0.8580471277236938,-0.6475407481193542,-0.4964757263660431,-0.3762241005897522,-0.2678163945674896,-0.1790390908718109,-0.08190213888883591
" Согласно Сократу, явным признаком того, что человек _____, является его исключительное стремление к социальному статусу, богатству, власти и удовольствиям.", философия, ['философские амбиции' 'мирская мудрость' 'исключительные желания' 'нездоровая душа'],3,Sheet1,-2.0658843517303467,-0.011941528044684084,-9.729166984558105,-6.9308037757873535,-5.544034004211426,-4.573958396911621,-3.901315689086914,-3.4557883739471436,-2.974158763885498,-2.604036569595337,-2.3075740337371826,-2.0658740997314453,-1.7604166269302368,-0.9652274250984192,-0.5928400158882141,-0.37706705927848816,-0.22716642916202545,-0.14407625794410706,-0.045062724500894547,0.04948730394244194,0.13936839997768402,0.24188554286956787
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я перевез свою семью в подземное убежище от шторма, чтобы спрятать их от органов опеки. Сценарий 2 | Я сдал экзамен", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",1,Sheet1,-2.2445263862609863,-0.007036132872291493,-8.771875381469727,-7.045312404632568,-5.928124904632568,-5.036966323852539,-4.295419692993164,-3.703125,-3.1904296875,-2.816662311553955,-2.51218318939209,-2.2441091537475586,-2.272656202316284,-1.527246117591858,-1.059533715248108,-0.7607362270355225,-0.5874454379081726,-0.4450843632221222,-0.3213941752910614,-0.22613078355789185,-0.13433837890625,-0.03337141498923302
"Предположим, X — дискретная случайная величина на множестве положительных целых чисел, такая что для каждого положительного целого числа n вероятность того, что X = n, равна 1/2^n. Если Y — случайная величина с тем же распределением вероятностей, и X и Y независимы, какова вероятность того, что значение хотя бы одной из переменных X и Y будет больше 3?", математика колледжа, ['1/64' '15/64' '1/4' '3/8'],1,Sheet1,-1.3839545249938965,-0.004597855564763775,-6.395833492279053,-4.9453125,-4.028356552124023,-3.299913167953491,-2.70168137550354,-2.293252944946289,-1.9854736328125,-1.7442560195922852,-1.553276777267456,-1.3845142126083374,-1.8767361640930176,-1.1966146230697632,-0.7954203486442566,-0.5879694819450378,-0.44077268242836,-0.3344843089580536,-0.24164056777954102,-0.16047939658164978,-0.08779720962047577,0.0007626077276654541
" У Терезы был мешок с 72 шариками. Она разделила шарики на 9 равных групп. Какое числовое выражение показывает, как найти количество шариков, которые Тереза положила в каждую группу?", элементарная_математика, ['72 ÷ 9 = 8' '72 – 9 = 63' '9 + 72 = 81' '9 ÷ 72 = 0.125'],0,Sheet1,-2.167381525039673,-0.01078299266188892,-8.368749618530273,-6.246874809265137,-5.194791793823242,-4.533593654632568,-3.923677921295166,-3.471900224685669,-3.081597328186035,-2.7414848804473877,-2.448291301727295,-2.1663143634796143,-1.390625,-1.029687523841858,-0.7126302123069763,-0.51641845703125,-0.36007925868034363,-0.25336283445358276,-0.1607733815908432,-0.07719012349843979,6.899626168888062e-05,0.10275033861398697
" В каком регионе сохранилась традиция изготовления каменных орудий из обломков гальки, называемая хоабинской культурой?", доисторический период, ['Австралия' 'Северная Америка' 'Европа' 'Азия'],3,Sheet1,-3.2207114696502686,-0.021909601834355568,-9.395833015441895,-7.776041507720947,-7.013888835906982,-6.444711685180664,-5.859375,-5.275904655456543,-4.57014274597168,-4.078125,-3.6660408973693848,-3.2232933044433594,-1.90625,-1.4108072519302368,-1.0219184160232544,-0.7236140370368958,-0.5661163330078125,-0.4363307058811188,-0.2952297031879425,-0.20640212297439575,-0.11918272078037262,0.01197768747806549
"76-летний мужчина обратился в клинику из-за раннего пробуждения по ночам. Он не испытывает трудностей с засыпанием, но обычно просыпается между 2:00 и 3:00 утра. Пациент – пенсионер, бывший почтовый работник, всегда вел активный образ жизни. У него сахарный диабет, контролируемый диетой. Пациент выпивает одну чашку кофе утром за завтраком и обычно совершает утреннюю прогулку. Перед сном он выпивает один алкогольный напиток. В анамнезе нет депрессии, кошмаров или храпа, и он не принимает никаких безрецептурных лекарств. Его жена, с которой он прожил 45 лет, также здорова. Жизненные показатели: температура 37,1°C (98,8°F), пульс 96 ударов в минуту, регулярный, частота дыхания 18 в минуту, артериальное давление 135/90 мм рт. ст. Физическое обследование показывает хорошо упитанного, хорошо развитого мужчину. Он не страдает ожирением. Осмотр головы и шеи в норме; Шумы и расширение яремных вен отсутствуют. Грудь чистая, сердце нормальное, тоны S1 и S2. Живот мягкий, безболезненный, кишечные шумы активные, органомегалии нет. Ректальное обследование не выявляет отклонений. Какое из следующих действий является наиболее подходящим для лечения бессонницы у этого пациента?",профессиональная_медицина," ['Посоветуйте пациенту прекратить употребление алкоголя перед сном' 'Посоветуйте пациенту читать и перекусывать в постели, чтобы расслабиться' 'Назначьте интенсивные упражнения перед сном' 'Назначьте сертралин']",0,Sheet1,-2.0189168453216553,-0.0021008499951317952,-7.841856002807617,-6.396222114562988,-5.304919719696045,-4.475746154785156,-3.805687427520752,-3.282468318939209,-2.8748462200164795,-2.5265259742736816,-2.245201349258423,-2.01896071434021,-2.07362699508667,-1.2893686294555664,-0.8578593730926514,-0.6264338493347168,-0.4689287543296814,-0.3441500663757324,-0.2410852313041687,-0.14730755984783173,-0.058402787894010544,0.03721731901168823
"38-летний человек боится ездить в общественном транспорте. Программа лечения, основанная на постепенном привыкании к поездкам на автобусе с увеличением количества реальных поведенческих упражнений на протяжении всего исследования, называется...", профессиональная_психология, ['наводнение' 'моделирование' 'усиленная практика' 'имплозия'],2,Sheet1,-3.0872161388397217,-0.012448452172740813,-8.953125,-7.71875,-6.8839287757873535,-6.116776466369629,-5.498697757720947,-4.922144412994385,-4.380514621734619,-3.8713440895080566,-3.435910224914551,-3.0862979888916016,-2.064453125,-1.5703125,-1.2473493814468384,-0.9414383769035339,-0.7266286015510559,-0.5712427496910095,-0.4488920271396637,-0.3450176417827606,-0.24841585755348206,-0.13840530812740326
" Время, необходимое маятнику для совершения двух колебаний, обозначает его", концептуальная_физика, ['частота' 'период' 'длина волны' 'амплитуда'],1,Sheet1,-2.9300789833068848,-0.028173836377950814,-12.5,-7.614583492279053,-6.875,-6.098958492279053,-5.271484375,-4.911458492279053,-4.204545497894287,-3.90234375,-3.3484933376312256,-2.9300899505615234,-4.78125,-2.9635417461395264,-2.32275390625,-1.5586751699447632,-1.1534423828125,-1.0124239921569824,-0.7896395325660706,-0.6865641474723816,-0.5019879937171936,-0.308135986328125
" В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам в США по состоянию на 2020 год? Сценарий 1 | Я поставил ученику хорошую оценку, потому что он её заслужил. Сценарий 2 | Когда нацисты пришли ко мне домой, я солгал и сказал, что не знаю, где Анна Франк.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",3,Sheet1,-2.259838104248047,-0.006383723458327816,-8.528409004211426,-7.04891300201416,-6.027113914489746,-5.06165075302124,-4.323875904083252,-3.6888303756713867,-3.2248902320861816,-2.8226158618927,-2.5237343311309814,-2.2607288360595703,-2.0280539989471436,-1.34077787399292,-0.9600255489349365,-0.6918308138847351,-0.5279091000556946,-0.38527512550354004,-0.2776122987270355,-0.17629076540470123,-0.09041262418031693,0.0021739129442721605
" Правительство содействует предоставлению преференций членам групп, которые исторически подвергались дискриминации, посредством", школьное_правительство_и_политика, ['Новый федерализм' 'программы позитивной дискриминации' 'пособия по социальному обеспечению' 'законы об осуждении без суда'],1,Sheet1,-2.5759541988372803,-0.017173027992248534,-8.46875,-7.881249904632568,-7.535714149475098,-6.235156059265137,-5.0546875,-4.415820121765137,-3.699517250061035,-3.3385009765625,-2.9102730751037598,-2.5749640464782715,-1.16015625,-0.9906250238418579,-0.7734026312828064,-0.5247558355331421,-0.36699968576431274,-0.2844075560569763,-0.1895887553691864,-0.13420410454273224,-0.042140793055295944,0.07585261762142181
"Согласно COSO, эффективный подход к мониторингу внутреннего контроля включает в себя каждый из следующих шагов, за исключением...", профессиональный_бухгалтерский_учет," ['Создание основы для мониторинга'. 'Повышение надежности финансовой отчетности и соблюдения применимых законов и нормативных актов'. 'Разработка и внедрение процедур мониторинга, приоритетность которых определяется рисками для достижения организационных целей'. 'Оценка и отчетность по результатам, включая контроль за принятием корректирующих мер при необходимости'.]",1,Sheet1,-2.832505226135254,-0.017377332675676406,-11.65625,-8.518750190734863,-7.5848212242126465,-6.4140625,-5.325119972229004,-4.7713541984558105,-4.08140754699707,-3.67913818359375,-3.2027268409729004,-2.8334710597991943,-2.71875,-2.0328125953674316,-1.6501115560531616,-1.2380859851837158,-0.9417067170143127,-0.8025715947151184,-0.6413031816482544,-0.554760754108429,-0.4221934378147125,-0.2950533330440521
 Для Кольберга мораль:, профессиональная_психология, ['Развивается независимо от внешнего влияния' 'Не поддается рациональному объяснению в каждом случае' 'Независим от эмоций' 'Показывает логическую последовательность от эгоцентрического мышления к широким моральным принципам'],3,Sheet1,-5.007915019989014,-0.10886771782584813,-9.875,-9.875,-8.46875,-8.46875,-7.395833492279053,-6.84375,-6.84375,-6.300000190734863,-5.65625,-5.0066962242126465,-1.6875,-1.6875,-1.064453125,-1.064453125,-0.8287760615348816,-0.533203125,-0.533203125,-0.32109373807907104,-0.1595052033662796,-0.0385044626891613
" Выберите наиболее подходящий перевод в логику предикатов: Мисс Джексон одолжила мне немного сахара, но ни Джанет, ни Латойя этого не сделали.", формальная_логика, ['Lm ∨ ~(Jl ∨ Ll)' 'Lm • ~(Lj • Ll)' 'Lm • ~(Lj ∨ Ll)' 'Lm ∨ ~(Lj • Ll)'],2,Sheet1,-4.008308410644531,-0.02429277824633049,-10.708333015441895,-9.580357551574707,-8.715909004211426,-7.883333206176758,-7.101151466369629,-6.540482997894287,-5.732271671295166,-5.047916889190674,-4.477682590484619,-4.008359432220459,-2.984375,-2.294642925262451,-1.9034091234207153,-1.6190104484558105,-1.330784797668457,-1.1339999437332153,-0.9216402769088745,-0.744458019733429,-0.5801283717155457,-0.4282933175563812
" В среднем мужчины показывают лучшие результаты, чем женщины, во всех следующих задачах, за исключением:", профессиональная_психология,['Одновременная обработка' 'Мысленное вращение' 'Направленные двигательные навыки' 'Решение математических задач'],0,Sheet1,-3.1815311908721924,-0.02322285540782622,-9.0625,-8.385416984558105,-7.581250190734863,-6.542410850524902,-5.713541507720947,-5.32421875,-4.677734375,-4.079520225524902,-3.5783843994140625,-3.181553363800049,-1.3359375,-1.171875,-0.889453113079071,-0.6277901530265808,-0.4643012285232544,-0.4007812440395355,-0.2939453125,-0.2071707546710968,-0.1075439453125,0.01812065951526165
" Пожилые люди чаще всего попадают в дорожно-транспортные происшествия, когда они...", старение человека, ['Пешком' 'На машине в новом месте' 'Пассажир в машине молодого человека' 'В одиночестве'],0,Sheet1,-2.234426975250244,-0.019773690046462337,-8.0625,-6.458333492279053,-5.612500190734863,-5.161458492279053,-4.287109375,-3.617968797683716,-3.3352272510528564,-2.879507303237915,-2.5247395038604736,-2.232321262359619,-0.39453125,-0.177978515625,-0.05961913987994194,-0.01826985739171505,0.068084716796875,0.13942870497703552,0.16759143769741058,0.21933218836784363,0.27810871601104736,0.36418601870536804
 Какое из следующих утверждений описывает логическую ошибку «соломенного чучела»?, логические_ошибки,"['утверждение, что кто-то должен делать что-то только потому, что это сделает его или ее более популярным'; 'утверждение, что оппонент занял позицию, которую вы можете легко опровергнуть, хотя он или она этого не сделал, а затем опровергание этой позиции и утверждение о нанесении значительного ущерба общему аргументу оппонента'; 'нападки на характер или биографию оппонента вместо ответа на его аргументы с помощью веских доказательств и здравого смысла'; 'ответ на аргумент выражением насмешки вместо контраргумента']",1,Sheet1,-2.3055264949798584,-0.01987522840499878,-7.140625,-6.5703125,-5.7421875,-5.076171875,-4.158380508422852,-3.675480842590332,-3.2718749046325684,-2.9381892681121826,-2.6588714122772217,-2.306370496749878,-0.876953125,-0.634765625,-0.4636637270450592,-0.284698486328125,-0.08524946868419647,0.0020845853723585606,0.07211913913488388,0.13141946494579315,0.19612202048301697,0.3176380395889282
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я по собственному желанию долил вино. Сценарий 2 | Я открыл бензобак и наполнил его водой.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",2,Sheet1,-2.2761282920837402,-0.007768355945678295,-9.23263931274414,-7.248355388641357,-6.1043524742126465,-5.143914699554443,-4.391456127166748,-3.73005747795105,-3.260313034057617,-2.843327522277832,-2.5441291332244873,-2.2766988277435303,-2.668402671813965,-1.6632400751113892,-1.14862060546875,-0.8271484375,-0.6428378224372864,-0.48203638195991516,-0.36617395281791687,-0.25389981269836426,-0.1641027182340622,-0.06578433513641357
 Создатели Конституции стремились оградить Сенат от общественного мнения путем, школьное_правительство_и_политика,"['ограничение членства в Сенате лицами, ранее занимавшими должности в Палате представителей', 'делегирование ответственности за избрание сенаторов законодательным собраниям штатов', 'требование, чтобы все законопроекты о расходах исходили из Палаты представителей', 'предоставление Сенату полномочий давать советы и согласие исполнительной власти']",1,Sheet1,-3.796832799911499,-0.035484418690761674,-12.125,-10.041666984558105,-9.578125,-8.21875,-7.6651787757873535,-6.273871421813965,-5.676953315734863,-4.741902828216553,-4.378066062927246,-3.7945547103881836,-2.515625,-1.7239583730697632,-1.552734375,-1.2486978769302368,-1.0756138563156128,-0.8288506269454956,-0.7354675531387329,-0.5878651738166809,-0.518906831741333,-0.3869588077068329
 Аэропорт какого города использует код ORD?, разнообразный, ['Чикаго' 'Орландо' 'Нью-Йорк' 'Портленд'],0,Sheet1,-5.106901168823242,-0.06901217795707085,-10.875,-10.875,-10.375,-9.729166984558105,-9.2109375,-8.837499618530273,-7.475911617279053,-6.471261024475098,-5.703369140625,-5.104166507720947,-1.8125,-1.8125,-1.69140625,-1.4713541269302368,-1.228515625,-0.960253894329071,-0.718505859375,-0.5427594780921936,-0.40509033203125,-0.2711046040058136
"Если аудитор включает в отчет параграф, акцентирующий внимание на важном вопросе, чтобы привлечь внимание пользователей к вопросу, имеющему отношение к пониманию ими финансовой отчетности неэмитента, то аудитор должен", профессиональный_бухгалтерский_учет," ['Укажите в аудиторском отчете, что параграф, посвященный ключевым моментам, требуется в соответствии с законом или нормативным актом.' 'Уведомите соответствующий регулирующий орган, если заключение аудитора было изменено на основании этих обстоятельств.' 'Измените вводный параграф, чтобы направить читателя к параграфу, посвященному ключевым моментам.' 'Включите этот параграф сразу после параграфа с заключением в аудиторский отчет.']",3,Sheet1,-3.3571908473968506,-0.015687807698116125,-11.03125,-9.765625,-8.549479484558105,-7.175551414489746,-6.309523582458496,-5.5703125,-4.743684768676758,-4.226505279541016,-3.795705795288086,-3.357973337173462,-2.81640625,-2.1455078125,-1.6219075918197632,-1.1417810916900635,-0.8907703161239624,-0.7105517387390137,-0.5313192009925842,-0.4095279574394226,-0.30731201171875,-0.1584784984588623
 Какое из следующих чисел находится между 2 329 500 и 2 598 100?, элементарная_математика," ['2,249,550' '2,589,200' '2,329,333' '2,327,900']",1,Sheet1,-1.9086090326309204,-0.020304351410967238,-6.828125,-5.293749809265137,-4.494140625,-3.9417612552642822,-3.4838168621063232,-3.078584671020508,-2.7198243141174316,-2.3975882530212402,-2.128812313079834,-1.9097942113876343,-2.5078125,-1.920312523841858,-1.34521484375,-1.001020908355713,-0.764892578125,-0.597282886505127,-0.4599365293979645,-0.3287831246852875,-0.20566031336784363,-0.07056505978107452
 Спутник на околоземной орбите находится над Землей., концептуальная_физика, ['атмосфера' 'гравитационное поле' 'Оба' 'Ни один'],0,Sheet1,-2.831265449523926,-0.03411163192197501,-7.5,-7.375,-6.635416507720947,-5.849999904632568,-5.5234375,-4.996651649475098,-4.033203125,-3.66015625,-3.3409979343414307,-2.830547571182251,-1.09375,-0.7373046875,-0.5598958134651184,-0.39482420682907104,-0.3313497006893158,-0.2640642523765564,-0.1491767019033432,-0.08679809421300888,-0.03132213279604912,0.09308800101280212
"Объект, движущийся вдоль прямой, имеет скорость v(t) = t cos(t) - ln (t + 2), где 0 <= t <= 10. Сколько раз объект изменит направление движения?", математика для старшей школы, ['none' 'one' 'two' 'three'],2,Sheet1,-1.9083905220031738,-0.01122582660001867,-6.8125,-5.454861164093018,-4.709134578704834,-4.043402671813965,-3.45855975151062,-3.064091444015503,-2.679443359375,-2.41552734375,-2.1368141174316406,-1.9084552526474,-2.609375,-1.544921875,-1.1630859375,-0.8131205439567566,-0.5801815986633301,-0.4421454668045044,-0.3060436248779297,-0.2171885222196579,-0.11781720072031021,-0.007354736328125
 Какой фактор за последние четверть века существенно дестабилизировал Восточную Европу и привёл к этническим конфликтам?, география для старшей школы, ['Введение новых языков' 'Конец холодной войны' 'Вторжение Советского Союза' 'Принятие многих стран Восточной Европы в ЕС'],1,Sheet1,-2.2789723873138428,-0.01499323939022265,-8.239583015441895,-7.505208492279053,-6.46875,-5.34375,-4.493229389190674,-3.8445096015930176,-3.3345890045166016,-2.9369304180145264,-2.6150670051574707,-2.278754234313965,-2.71875,-1.9479166269302368,-1.3339301347732544,-0.9857177734375,-0.7629231810569763,-0.6005588173866272,-0.4651925265789032,-0.3539021909236908,-0.24629268050193787,-0.09808152914047241
"Утверждение 1 | Производная сигмоиды $\sigma(x)=(1+e^{-x})^{-1}$ по $x$ равна $\text{Var}(B)$, где $B\sim \text{Bern}(\sigma(x))$ — случайная величина Бернулли. Утверждение 2 | Установка параметров смещения в каждом слое нейронной сети равными 0 изменяет компромисс между смещением и дисперсией таким образом, что дисперсия модели увеличивается, а смещение модели уменьшается.", машинное обучение," ['Истина, Истина' 'Ложь, Ложь' 'Истина, Ложь' 'Ложь, Истина']",2,Sheet1,-2.0719804763793945,-0.005903078280283175,-9.139204978942871,-7.08967399597168,-5.853400707244873,-4.751358509063721,-4.019942283630371,-3.4045798778533936,-2.965405225753784,-2.5877525806427,-2.3133468627929688,-2.072474956512451,-3.4183237552642822,-2.0158371925354004,-1.352531909942627,-0.97300124168396,-0.7519916892051697,-0.5738543272018433,-0.442239373922348,-0.31942349672317505,-0.22106577455997467,-0.11335130780935287
" Большая рыба подплывает и проглатывает маленькую рыбку, которая отдыхает. Сразу после обеда у откормленной большой рыбы происходит смена обстановки.", концептуальная_физика, ['speed' 'momentum' 'Both' 'Neither'],0,Sheet1,-3.426349401473999,-0.020517062284275443,-8.09375,-7.611607074737549,-7.03125,-6.457589149475098,-6.011029243469238,-5.323660850524902,-4.874674320220947,-4.251953125,-3.864367961883545,-3.4242894649505615,-1.8098958730697632,-1.2672990560531616,-0.97119140625,-0.6902683973312378,-0.54998779296875,-0.4144199788570404,-0.32518258690834045,-0.2236916720867157,-0.1535939872264862,-0.05266985297203064
" Баффи и Уиллоу обсуждали свои сексуальные фантазии. Баффи призналась, что иногда фантазирует о сексе с другими женщинами, хотя обычно её привлекают мужчины. Она также фантазирует о групповом сексе. Какое из следующих утверждений можно вывести из фантазий Баффи?", человеческая_сексуальность,"[«Фантазии Баффи предполагают, что она, должно быть, скрытая гомосексуалистка или бисексуалка». «Фантазии Баффи указывают на парафилию». «Фантазии Баффи указывают на то, что ей не хватает секса, чтобы быть довольной». «Фантазии Баффи довольно типичны и мало что говорят о её сексуальных наклонностях».]",3,Sheet1,-2.409085750579834,-0.00952207806553294,-8.885416984558105,-6.838942527770996,-5.844531059265137,-5.211538314819336,-4.47774600982666,-3.8797850608825684,-3.4512991905212402,-3.033553123474121,-2.688033103942871,-2.4077999591827393,-2.5729167461395264,-1.6119290590286255,-1.087286353111267,-0.8194908499717712,-0.6068336963653564,-0.45007628202438354,-0.3421604335308075,-0.23811772465705872,-0.14191284775733948,-0.028322134166955948
" Исследование Уорнера, посвященное городу Натчез на американском Юге, показало, что там существовала «расовая черта»:", социология,"['больше не оказывает сильного влияния на расовые отношения' 'способ разметки земли, чтобы у чернокожих было меньше места для жилья' 'новая политика, введенная для ассимиляции чернокожих и белых групп' 'резкое разделение между черными и белыми кастами, основанное на убеждениях о превосходстве белой расы']",3,Sheet1,-3.59983491897583,-0.023528332803763596,-9.3125,-8.130208015441895,-7.52430534362793,-6.955729007720947,-6.295833110809326,-5.72743034362793,-5.13467264175415,-4.6015625,-4.123227596282959,-3.5998849868774414,-1.3515625,-1.041015625,-0.8001301884651184,-0.6341959834098816,-0.4773111939430237,-0.3571234941482544,-0.2421177476644516,-0.1462605744600296,-0.06056496128439903,0.0737619698047638
"Профессор владел зданием в городе. На первом этаже здания располагалось коммерческое помещение, а над ним — две квартиры: одна на втором, другая на третьем этаже. Несколько лет назад преподаватель в письменной форме заключил с профессором договор аренды на три года. Преподаватель согласился платить 800 долларов в месяц за квартиру на третьем этаже в здании профессора. Первоначальный трехлетний срок давно истек, но преподаватель продолжал платить арендную плату, а профессор продолжал ее принимать. Профессор сдал первый этаж в аренду ресторатору, который открыл там суши-ресторан. Через несколько месяцев в городе разразилась эпидемия анкилостомоза, причиной которой стало употребление сырой рыбы. Городской совет, пытаясь защитить население от паразитов, принял постановление, запрещающее работу всех суши-ресторанов в городе. Ресторатор был вынужден закрыть свой бизнес. Она заперла двери и оставила в окне табличку: «Закрыто до дальнейшего уведомления». Через несколько недель крысы, привлеченные запахом рыбы, оставленной в ресторане, заполонили здание. Учительница не смогла больше терпеть крыс и уведомила профессора о его переезде в другой город, после чего с тех пор о нем ничего не известно. Лучшая защита учительницы заключается в том, что профессор, позволив владельцу ресторана хранить рыбу в закрытом заведении, нанес ущерб.",профессиональное_право, ['Частичное принудительное выселение'.' 'Частичное фактическое выселение'.' 'Принудительное выселение'.' 'Нарушение подразумеваемого соглашения о пригодности жилья'.],2,Sheet1,-2.3273110389709473,-0.0024679862555365296,-8.4423828125,-6.8642578125,-5.790853023529053,-4.950927734375,-4.288281440734863,-3.7549235820770264,-3.29949951171875,-2.9053592681884766,-2.585691213607788,-2.3275415897369385,-1.814453125,-1.1975250244140625,-0.7997255325317383,-0.5785195827484131,-0.4306226670742035,-0.31451526284217834,-0.2179313451051712,-0.1293724775314331,-0.040060147643089294,0.052629947662353516
" Пемза — это вулканическая порода, плавающая в воде. Плотность пемзы по сравнению с плотностью воды составляет", концептуальная_физика," ['меньше'.' 'равно'.' 'больше'.' 'ничего, потому что тонет'.]",0,Sheet1,-2.5191075801849365,-0.018522849854301002,-9.0,-7.9375,-6.59765625,-5.5696024894714355,-4.759486675262451,-4.090992450714111,-3.6048827171325684,-3.17036771774292,-2.810189962387085,-2.5202653408050537,-1.55078125,-0.98046875,-0.756591796875,-0.5378917455673218,-0.3898446261882782,-0.2765287458896637,-0.18407288193702698,-0.09085480868816376,0.014880840666592121,0.1423823982477188
" Победа на президентских выборах с получением большинства голосов происходит, когда",школьное_правительство_и_политика," ['Победивший кандидат получает менее 50 процентов голосов избирателей' 'Кандидаты получают равное количество голосов выборщиков, и победитель определяется по результатам всенародного голосования' 'Сенат объявляет официального победителя' 'Победивший кандидат получает более 50 процентов голосов избирателей']",0,Sheet1,-3.0555262565612793,-0.02634074359104551,-11.1875,-9.875,-8.3125,-7.224999904632568,-5.650669574737549,-5.1083984375,-4.666666507720947,-3.8863637447357178,-3.5649311542510986,-3.0563735961914062,-1.5234375,-1.34375,-1.208984375,-0.9564453363418579,-0.6486467719078064,-0.51800537109375,-0.40966796875,-0.23255504667758942,-0.1552327424287796,0.0033830914180725813
 Как предотвратить SQL-инъекции?, компьютерная_безопасность, ['Запросы на экранирование' 'Запросы на прерывание' 'Объединение таблиц' 'Все вышеперечисленное'],0,Sheet1,-3.444594144821167,-0.05467609753684392,-11.375,-11.375,-10.0,-10.0,-7.174479007720947,-5.701171875,-5.701171875,-4.801562309265137,-4.015055179595947,-3.4447720050811768,-2.171875,-2.171875,-1.43359375,-1.43359375,-1.171875,-0.84375,-0.84375,-0.619921863079071,-0.4222005307674408,-0.2781808078289032
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я смеюсь над заикающимся студентом. Сценарий 2 | Я вызвал полицию на незнакомца, прошедшего мимо меня.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",0,Sheet1,-2.214322090148926,-0.00728395424391094,-8.621527671813965,-7.1726975440979,-6.002694129943848,-5.051883220672607,-4.266023635864258,-3.6525092124938965,-3.158641815185547,-2.771773338317871,-2.4620707035064697,-2.2135889530181885,-2.2526042461395264,-1.5258017778396606,-1.0389825105667114,-0.7567013502120972,-0.5757957100868225,-0.4286468029022217,-0.31478041410446167,-0.21648937463760376,-0.12391508370637894,-0.028933130204677582
" В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам в США по состоянию на 2020 год? Сценарий 1 | Я предоставлял скидки пожилым людям. Сценарий 2 | Собака соседа постоянно лаяла, поэтому я засунул ей в пасть носок.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",2,Sheet1,-2.4544835090637207,-0.007718501600829311,-9.024999618530273,-7.548437595367432,-6.253024101257324,-5.369283676147461,-4.61253023147583,-4.022555351257324,-3.5178494453430176,-3.0712125301361084,-2.745245933532715,-2.4553136825561523,-2.090625047683716,-1.501855492591858,-1.024733066558838,-0.7584943175315857,-0.5631971955299377,-0.4261612296104431,-0.3139936625957489,-0.20964473485946655,-0.12010800093412399,-0.01906292326748371
