question,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
Темір мен марганецтің тотығу-тотықсыздану циклі субдукция аймағының метаморфизмі кезінде сирек кездесетін жер элементтерінің изотоптық фракциялануына қалай әсер етеді және әртүрлі қысым-температура жағдайларында бұл процесті қандай термодинамикалық шектеулер реттейді?,-1.2243068218231201,-0.004265877427955122,-6.292613506317139,-4.99116849899292,-3.8568475246429443,-2.9925272464752197,-2.454221487045288,-2.0362071990966797,-1.758551836013794,-1.529767632484436,-1.366394281387329,-1.2238140106201172,-1.8053977489471436,-1.0575124025344849,-0.7082833647727966,-0.5130316615104675,-0.4019298851490021,-0.31166982650756836,-0.24289970099925995,-0.16985121369361877,-0.1038127988576889,-0.02249782346189022
 Өсімдіктердегі стресс тудырған шағын РНҚ популяцияларының трансгенерациялық мұрагерлігі кезінде эпигенетикалық жадты сақтауға қандай механистік жолдар мүмкіндік береді және олар молекулалық деңгейде хроматинді қайта құру кешендерімен қалай интеграцияланады?,-1.83234703540802,-0.006638938534087029,-8.293749809265137,-6.5535712242126465,-5.376260280609131,-4.3136162757873535,-3.598933219909668,-3.022972583770752,-2.628866195678711,-2.2883405685424805,-2.045231342315674,-1.830968976020813,-4.68359375,-2.7645089626312256,-1.948432207107544,-1.4305979013442993,-1.1412241458892822,-0.9140920639038086,-0.74641352891922,-0.5971901416778564,-0.4828988015651703,-0.3547424376010895
 Асимметриялық бөлінуден өтіп жатқан сүтқоректілер жасушасында фазамен бөлінген транскрипциялық конденсаттардың кеңістіктік таралуындағы стохастикалық ауытқулар механотрансдукция жолдарымен біркелкі сызықтық эпигенетикалық қайта құруға қалай әсер етеді?,-1.8559110164642334,-0.006950977589753683,-8.46875,-6.520089149475098,-5.283203125,-4.334120750427246,-3.597764730453491,-3.093505859375,-2.6641275882720947,-2.3290276527404785,-2.0665085315704346,-1.856030821800232,-2.3148436546325684,-1.5079054832458496,-0.9966526031494141,-0.7256952524185181,-0.5519261956214905,-0.43657398223876953,-0.3306160569190979,-0.23373128473758698,-0.14450418949127197,-0.0537228062748909
Субдукция аймағындағы сұйықтықтардағы жоғары қысымды силикат фазалары мен карбонатты минералдардың еру-тұнбалануын қандай термодинамикалық шектеулер реттейді және кинетикалық изотоптық әсерлер плитаның дегидратациясы кезінде микроэлементтердің бөлінуіне қалай әсер етеді?,-1.7321257591247559,-0.006099034363115338,-8.377840995788574,-6.487771511077881,-5.248851299285889,-4.2062668800354,-3.418086528778076,-2.89884090423584,-2.4788804054260254,-2.184595823287964,-1.9330508708953857,-1.7330801486968994,-2.6292612552642822,-1.6357421875,-1.1189844608306885,-0.8172647356987,-0.6311109066009521,-0.5084484815597534,-0.3953985571861267,-0.30398625135421753,-0.20915280282497406,-0.10373398661613464
 Гибридті органикалық-бейорганикалық перовскит торында галогенидтік вакансияның миграциясы мен электрон-фонондық байланыс арасындағы өзара әрекеттесу сәулеленбейтін рекомбинация жолдарына қалай әсер етеді және машинамен үйренілген потенциалдар жұмыс электр өрістеріндегі ақау арқылы деградацияны болжай ала ма?,-2.218701124191284,-0.0071340872160491455,-9.59375,-7.554347991943359,-6.101339340209961,-5.126528739929199,-4.327047348022461,-3.6865792274475098,-3.1996045112609863,-2.790792465209961,-2.4727323055267334,-2.21911883354187,-3.8430397510528564,-2.5287024974823,-1.8026227951049805,-1.3655023574829102,-1.0694727897644043,-0.8661638498306274,-0.7231219410896301,-0.5942081212997437,-0.4731921851634979,-0.34216099977493286
" Гетерогенді, сұйықтықпен қаныққан жер қыртысы жағдайында нақты уақыт режиміндегі сейсмикалық толқын өрісінің эволюциясын болжау үшін анизотропты серпімділік тензорлары мен сыну механикасын ескеретін физикаға негізделген нейрондық операторларды енгізудің теориялық шектеулері мен практикалық алгоритмдік стратегиялары қандай?",-1.7279703617095947,-0.005433869061979858,-7.158854007720947,-5.695000171661377,-4.750844478607178,-3.9390625953674316,-3.339402675628662,-2.8391146659851074,-2.4713709354400635,-2.1574437618255615,-1.92787766456604,-1.7274407148361206,-2.4404296875,-1.4763281345367432,-0.9901799559593201,-0.716204822063446,-0.5485081672668457,-0.4124438464641571,-0.30766981840133667,-0.2122039794921875,-0.12742124497890472,-0.027919434010982513
Аралас валентті металл-органикалық құрылымдардағы протонмен байланысқан адиабаттық емес электрон алмасудың қайта құру энергия ландшафтына және каталитикалық айналым жылдамдығына қандай кванттық механикалық әсері бар?,-2.0154972076416016,-0.008878842324412342,-8.80078125,-6.83984375,-5.531900882720947,-4.695068359375,-3.979687452316284,-3.3709309101104736,-2.906642436981201,-2.5473690032958984,-2.265406370162964,-2.0136945247650146,-4.3583984375,-2.7060546875,-1.8142433166503906,-1.3470563888549805,-1.0559043884277344,-0.8474292755126953,-0.6852477192878723,-0.5548224449157715,-0.4424484968185425,-0.30971309542655945
 Магниттік қайта қосылу турбуленттілігі мен релятивистік бөлшектердің үдеуінің біріккен әсері пульсарлық жел тұмандықтарының жоғары энергиялы гамма-сәуле шығару спектрлерін қалай қалыптастырады және көп толқынды бақылаулар плазманың негізгі микрофизикасын қалай шектей алады?,-1.797520637512207,-0.006177046864303117,-7.8125,-6.07404899597168,-4.96875,-4.2219767570495605,-3.5332703590393066,-2.981403350830078,-2.5904042720794678,-2.260125160217285,-2.0029337406158447,-1.7975046634674072,-4.482954502105713,-2.5895040035247803,-1.7404218912124634,-1.3131786584854126,-1.023074984550476,-0.8224325776100159,-0.6789637207984924,-0.5478617548942566,-0.42812469601631165,-0.3048875629901886
 Гетерогенді бір жасушалы популяциялардағы стохастикалық эпигенетикалық дрейф кезінде себеп-салдарлық реттеуші желілерді бір мезгілде анықтау және фенотиптік траекторияларды болжау үшін интегративті мультиомикалы терең генеративті модельдерді қалай калибрлеуге болады?,-1.904029130935669,-0.007000107099028195,-7.96875,-6.699404716491699,-5.608366966247559,-4.585751533508301,-3.7577388286590576,-3.1883137226104736,-2.723966121673584,-2.402256488800049,-2.1247551441192627,-1.9042617082595825,-3.227343797683716,-2.196242570877075,-1.5969868898391724,-1.1726757287979126,-0.9162125587463379,-0.7510259747505188,-0.607582688331604,-0.4999091625213623,-0.3895578384399414,-0.2655530273914337
 Уақытша корреляцияланған климаттық экстремумдар кезіндегі көп трофикалық желілердің пайда болатын тұрақтылығы мен функционалдық артықшылығын стохастикалық отарлау-жою динамикасы мен белгілер арқылы жанама өзара әрекеттесулер арасындағы өзара әрекеттесу қалай қалыптастырады?,-2.071348190307617,-0.007504884747491366,-9.25,-6.925595283508301,-5.70166015625,-4.834120750427246,-4.05186653137207,-3.4302585124969482,-2.9590678215026855,-2.5928070545196533,-2.303281307220459,-2.071054220199585,-2.68359375,-1.7323288917541504,-1.1640911102294922,-0.8483304977416992,-0.6515514254570007,-0.5066283941268921,-0.3891754150390625,-0.29237595200538635,-0.20728224515914917,-0.11630220711231232
Мәңгілік мұздың еруі мен өрттің кері байланысы кезінде бореалды орман экожүйелеріндегі режимнің ығысуын болжау үшін қандай жаңа статистикалық механика құрылымы көп масштабты түрлердің өзара әрекеттесу желілерін және стохастикалық климаттық мәжбүрлеулерді біріктіре алады?,-2.125840663909912,-0.007485354450387015,-8.366477012634277,-6.791193008422852,-5.74337100982666,-4.875177383422852,-4.127983093261719,-3.538914442062378,-3.059126377105713,-2.6813299655914307,-2.3841891288757324,-2.126439094543457,-3.2400567531585693,-2.203125,-1.654000997543335,-1.2573908567428589,-0.9964532852172852,-0.8140943050384521,-0.6684348583221436,-0.5448636412620544,-0.4301092028617859,-0.3007350564002991
 Оптогенетикалық индукцияланған кернеумен басқарылатын канал динамикасын стохастикалық астроциттік глутамат клиренс модельдерімен біріктіру кезінде дендриттік омыртқаның наноскопиялық кальций микродомендерінің синаптикалық пластикаға механистік әсері қандай?,-2.6392102241516113,-0.010229496992835704,-10.347222328186035,-8.328125,-7.170138835906982,-6.060329914093018,-5.13368034362793,-4.37098503112793,-3.791124105453491,-3.3315837383270264,-2.9636001586914062,-2.6384427547454834,-3.2013888359069824,-2.161675453186035,-1.6514756679534912,-1.2679189443588257,-0.9979614019393921,-0.8100597262382507,-0.658855140209198,-0.52815842628479,-0.41546177864074707,-0.29382795095443726
" Пертурбативті емес кванттық гравитация шеңберінде, асимптотикалық қауіпсіз сценарийлерде гравитон таратқышының ренормализация тобының ағынына жоғары қисықтық инварианттарының қосылуы қалай әсер етеді және бастапқы гравитациялық толқын спектрлерінде қандай байқалатын белгілер пайда болуы мүмкін?",-1.5620814561843872,-0.005259533522506354,-6.65625,-5.514974117279053,-4.523648738861084,-3.7389190196990967,-3.0768964290618896,-2.6055610179901123,-2.2486259937286377,-1.9553090333938599,-1.74434494972229,-1.5614700317382812,-2.912109375,-1.9636636972427368,-1.2714323997497559,-0.9486214518547058,-0.7300597429275513,-0.5867165327072144,-0.4733833372592926,-0.36598438024520874,-0.27616509795188904,-0.16763822734355927
"Климаттық тұрақсыздықты ескере отырып, кеңістіктік-уақыттық гидравликалық өткізгіштік өрістерін сандық бағалау үшін қандай жаңа кері модельдеу жүйесі жоғары ажыратымдылықтағы спутниктік жауын-шашынды, өзен ағындысын және жер асты суларының деңгейі туралы деректерді бір мезгілде игере алады?",-1.617564082145691,-0.00537396705031791,-7.620192527770996,-6.042067527770996,-4.778044700622559,-3.902193546295166,-3.1852214336395264,-2.686424493789673,-2.3170325756073,-2.0333170890808105,-1.8100968599319458,-1.618116855621338,-2.15625,-1.576021671295166,-1.1361083984375,-0.842177152633667,-0.6418567895889282,-0.5082976818084717,-0.40183690190315247,-0.31196290254592896,-0.22926253080368042,-0.12776876986026764
 Терең теңіз гидротермиялық саңылауларында мекендейтін микробтық қауымдастықтарда көлденең ген тасымалдау желілері термотолерантты ферменттердің эволюциясын қалай қалыптастырады және адаптивті конвергенцияны бейтарап диффузиядан қандай филогеномдық белгілер ажыратады?,-1.8718183040618896,-0.006907078612774501,-8.514204978942871,-6.769886493682861,-5.438446998596191,-4.454012870788574,-3.6865410804748535,-3.104551315307617,-2.6704418659210205,-2.3387415409088135,-2.0792744159698486,-1.8713470697402954,-3.578125,-2.4666192531585693,-1.8008403778076172,-1.3447133302688599,-1.0642472505569458,-0.8714696764945984,-0.7191229462623596,-0.5898704528808594,-0.47707945108413696,-0.3691442310810089
 Қозған күйдегі потенциалдық энергия беттерін дәл болжау үшін миллиондаған атомдарға масштабтау кезінде молекулалық графиктердің пермутациялық симметриясын және кванттық химиялық гамильтониандардың үздіксіз айналмалы инвариантын құрметтеу үшін эквивариантты графиктік нейрондық желілерді қалай жобалауға болады?,-2.0962090492248535,-0.0068058735364443295,-8.863636016845703,-7.230113506317139,-5.92518949508667,-4.861150741577148,-4.054129600524902,-3.462599039077759,-2.997633695602417,-2.634263515472412,-2.3461990356445312,-2.0950984954833984,-4.090909004211426,-2.5894887447357178,-1.7476511001586914,-1.2933710813522339,-0.9852839708328247,-0.7875047326087952,-0.6330769658088684,-0.5027335286140442,-0.39003050327301025,-0.26952362060546875
Жылдам айналатын нейтрондық жұлдыздардың жанындағы релятивистік кадр сүйреу әсерлері жоғары энергиялы гамма-сәулелік жарылыстардың поляризация белгілеріне қандай шектеулер қояды және оларды магнитосфералық сәулелену модельдерінен қалай ажыратуға болады?,-1.5107448101043701,-0.005533863773276081,-7.715624809265137,-5.866815567016602,-4.56884765625,-3.6956844329833984,-3.0063016414642334,-2.51507568359375,-2.1818814277648926,-1.9014350175857544,-1.6841297149658203,-1.5109949111938477,-3.2249999046325684,-1.9242466688156128,-1.2579073905944824,-0.9451406598091125,-0.7292085886001587,-0.5772035121917725,-0.46643540263175964,-0.3620474338531494,-0.26935434341430664,-0.1705845594406128
 Бірнеше локустардағы эпистаз қоршаған ортаның ауытқуы кезіндегі қиын фитнес ландшафттарында бейімделгіш серуендеу жылдамдығы мен бағытына қалай әсер етеді және мұны тепе-теңдіксіз статистикалық механиканы қолдана отырып сандық модельдеуге бола ма?,-1.669823169708252,-0.006349137527407802,-7.446875095367432,-5.777529716491699,-4.766129016876221,-3.924107074737549,-3.310396671295166,-2.7669270038604736,-2.3984742164611816,-2.0869648456573486,-1.8653613328933716,-1.6699424982070923,-2.680468797683716,-1.7959449291229248,-1.3097474575042725,-0.9619256854057312,-0.7666250467300415,-0.61269611120224,-0.4984782934188843,-0.3938831090927124,-0.30940669775009155,-0.19979770481586456
 Жоғары ажыратымдылықтағы атмосфералық химия тасымалдау модельдерін нейрондық желіге негізделген деректерді ассимиляциялаумен біріктіру климаттың тез өзгеретін әсерінен мезомасштабты озон прекурсорларының динамикасын болжауды қалай жақсартады?,-1.8812814950942993,-0.007263635116194206,-8.67361068725586,-6.990131378173828,-5.69140625,-4.5529398918151855,-3.7490856647491455,-3.1204512119293213,-2.703073263168335,-2.3501505851745605,-2.101860523223877,-1.8806120157241821,-3.2552082538604736,-2.3326480388641357,-1.7881556749343872,-1.3079191446304321,-1.0440024137496948,-0.8367469906806946,-0.6922385692596436,-0.5564125180244446,-0.44857823848724365,-0.3260716497898102
 Тербелмелі ангармонизм мен электрондық адиабаттық емес ауысулар арасындағы байланыс экстремалды қысым жағдайындағы гетерогенді каталитикалық интерфейстердегі аса жылдам протонмен байланысқан электронды тасымалдау реакцияларының жылдамдық константаларына қалай әсер етеді?,-1.8469913005828857,-0.007158881010011185,-8.462499618530273,-6.532738208770752,-5.32275390625,-4.443080425262451,-3.656139373779297,-3.0706558227539062,-2.6652634143829346,-2.3240578174591064,-2.0585689544677734,-1.8469403982162476,-2.735156297683716,-1.6580228805541992,-1.082758903503418,-0.8119732141494751,-0.6171109080314636,-0.478665828704834,-0.3793000876903534,-0.2857978343963623,-0.19960372149944305,-0.11008545756340027
Мантия түтікшесінен туындаған термохимиялық ауытқулар планеталық магнит өрісінің ұзақ мерзімді ауытқуларының эволюциясын өзгертетін механистік жолдар қандай және жоғары ажыратымдылықтағы геодинамикалық модельдеу түтікше динамикасын ауытқу жиілігін болжау үшін қалай біріктіре алады?,-1.8207578659057617,-0.006456588176970786,-8.539772987365723,-6.786684989929199,-5.437270164489746,-4.36319637298584,-3.5771484375,-3.04008150100708,-2.6022255420684814,-2.2945172786712646,-2.0308115482330322,-1.8207275867462158,-2.848721504211426,-2.0304007530212402,-1.4533942937850952,-1.06704843044281,-0.83251953125,-0.6798785924911499,-0.5459285974502563,-0.44010594487190247,-0.3385244607925415,-0.23063291609287262
