question_id,question,choice_A,choice_B,choice_C,choice_D,choice_E,choice_F,choice_G,choice_H,choice_I,choice_J,answer,answer_index,category,src,cot_content,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
8104,Find the maximum possible order for an element of S_n for n = 6.,30,48,24,6,60,36,12,105,18,72,D,3,math,ori_mmlu-abstract_algebra,,test,-2.2574636936187744,-0.032716865124909775,-6.0625,-5.177083492279053,-4.9296875,-4.377604007720947,-3.869140625,-3.589409828186035,-3.149857997894287,-2.9313151836395264,-2.5636160373687744,-2.256834030151367,-1.9921875,-1.8177083730697632,-1.64453125,-1.212890625,-0.92120361328125,-0.8086479902267456,-0.6181196570396423,-0.5399169921875,-0.4015415608882904,-0.284210205078125
2525,"A school psychologist is providing feedback to a student's parents regarding the student's performance on a measure of academic achievement. To explain the concept of grade equivalent, the school psychologist should explain that it is",the grade in which a student should be placed in school,the average score on that measure obtained by students in a given grade,the score that represents the student's potential ability in a particular grade level,a measure of a student's academic progress compared to national standards,the score that represents the student's current grade level performance regardless of age,the score that represents the student's individual performance compared to other students,the average score on that measure obtained by students at a given age,utilized to determine accountability among peers,used to determine a student's eligibility for special education services,,B,1,psychology,ori_mmlu-high_school_psychology,,test,-1.9597182273864746,-0.012978266406532945,-6.197916507720947,-5.598214149475098,-4.7414774894714355,-3.991666555404663,-3.466282844543457,-3.136186122894287,-2.763070821762085,-2.4473958015441895,-2.18603515625,-1.960487723350525,-1.1432291269302368,-0.833984375,-0.5915638208389282,-0.40007323026657104,-0.2513427734375,-0.16175980865955353,-0.06025109067559242,0.02616780623793602,0.1001802310347557,0.19016948342323303
7713,Which number written in exponential notation is equivalent to 343?,7^49,7^3,49^3,294^49,49^7,3^7,1^343,7^7,3^49,,B,1,math,ori_mmlu-elementary_mathematics,,test,-2.3669214248657227,-0.034303209056024964,-8.375,-7.875,-6.557291507720947,-4.890625,-4.333333492279053,-3.9140625,-3.2760417461395264,-3.0316405296325684,-2.786576747894287,-2.369664192199707,-2.234375,-1.3505859375,-1.0319010019302368,-0.7212890386581421,-0.588623046875,-0.4629603922367096,-0.2652452290058136,-0.18520507216453552,-0.11936257034540176,0.014986478723585606
4485,"An E. coli cell is 1.0\mu in diameter and 2.0\mu long and may be assumed to be cylindrical. It contains 80% water. If the intracellular pH is 6.4, calculate the number of H^+ ions in a single cell.",75 H^+ ions,600 H^+ ions,150 H^+ ions,450 H^+ ions,302 H^+ ions,350 H^+ ions,250 H^+ ions,1000 H^+ ions,50 H^+ ions,800 H^+ ions,E,4,chemistry,stemez-Chemistry,,test,-1.6908924579620361,-0.011124292486592344,-6.604166507720947,-4.934895992279053,-4.105034828186035,-3.5013020038604736,-3.058854103088379,-2.695204019546509,-2.3907179832458496,-2.12744140625,-1.905671238899231,-1.6908494234085083,-2.4830729961395264,-1.6163736581802368,-1.0957709550857544,-0.7853291630744934,-0.5784586668014526,-0.4294772744178772,-0.3124593198299408,-0.2143605500459671,-0.12153229862451553,-0.015564965084195137
7929,Find the value of the expression −16 + 13 + (−33).,−4,−62,−33,36,16,−16,62,4,−36,33,I,8,math,ori_mmlu-elementary_mathematics,,test,-1.9296245574951172,-0.034457581383841376,-9.3125,-5.223958492279053,-4.196875095367432,-3.6473214626312256,-3.155381917953491,-2.977343797683716,-2.677734375,-2.4263393878936768,-2.1651611328125,-1.9296603202819824,-5.0,-2.3411457538604736,-1.4841797351837158,-1.0484445095062256,-0.7702094316482544,-0.6494385004043579,-0.4594930112361908,-0.3120989203453064,-0.1485748291015625,-0.0048963758163154125
3645,A household lightbulb is a blackbody radiator. Many lightbulbs use tungsten filaments that are heated by an electric current. What temperature is needed so that $\lambda_{\max }=550 \mathrm{~nm}$ ?,4500 $\mathrm{~K}$,"5300 $\mathrm{~K}$
",4800 $\mathrm{~K}$,6000 $\mathrm{~K}$,,,,,,,B,1,chemistry,scibench-chemmc,,test,-1.7312813997268677,-0.011242087011213427,-7.393750190734863,-5.579687595367432,-4.415625095367432,-3.694531202316284,-3.203437566757202,-2.8084635734558105,-2.4534597396850586,-2.1600098609924316,-1.9234205484390259,-1.7310785055160522,-2.633593797683716,-1.546484351158142,-1.0470296144485474,-0.773284912109375,-0.5852295160293579,-0.4498657286167145,-0.3373849093914032,-0.24062195420265198,-0.14530979096889496,-0.05101318284869194
8571,A circular tree trunk has a diameter of 8 feet. Which equation could be used to find the distance in feet around the tree trunk?,C =16π,C = 20π,C =8π,C = 2π,C = 4π,C = 64π,C = 48π,C = 12π,C = 32π,C = 80π,C,2,math,ori_mmlu-elementary_mathematics,,test,-1.8928773403167725,-0.018928773403167724,-7.59375,-6.506249904632568,-5.150390625,-4.553906440734863,-3.716346263885498,-3.101806640625,-2.790907144546509,-2.4195034503936768,-2.1287639141082764,-1.8933829069137573,-2.0078125,-1.6906249523162842,-1.11676025390625,-0.8611816167831421,-0.60107421875,-0.420135498046875,-0.325927734375,-0.2129603773355484,-0.12286376953125,-0.04135923087596893
1728,"An architect is the owner of a large two-story office building. The architect designed and supervised the building's construction. He and his associate occupy the first floor for their architectural business. In June 2005, the architect entered into a valid and binding written lease with a tenant to rent the second floor office space for four years at a monthly rental of $5,000. The lease contained a provision wherein the architect was required to repaint the second floor premises after two years of occupancy. On June 1, 2007, the tenant sent the architect a written letter requesting the repainting of the second-floor office space. The architect made no reply and failed to perform the repainting as the lease required. The cost of repainting the tenant's office was estimated at $1,750. On July 1, 2008, the architect had still not repainted the premises. The following day, the tenant moved out, mailed the keys to the architect, and refused to pay any more rent. The lease was silent as to the rights and remedies of the tenant due to the architect's failure to perform the repainting. There is no applicable statute in the jurisdiction. In an appropriate action by the architect against the tenant for the rent due, the architect will","lose, because the obligation to pay rent is dependent on the architect's performance of his express covenant.","win, because the tenant left the premises before the lease term was over","win, because the cost of repainting is less than the rent due","lose, because the tenant was justified in leaving due to the architect's neglect of his duties.","n, because the tenant had the remedy of self-help.","win, because there was no constructive eviction.","win, because the tenant did not take legal action against the architect for failure to repaint","lose, because the tenant has the right to withhold rent until the repainting is done","lose, because he cannot maintain an action for rent while in breach of an express covenant.",,F,5,law,ori_mmlu-professional_law,,test,-1.622336983680725,-0.002846205234527588,-6.368990421295166,-5.040865421295166,-4.143830299377441,-3.4508185386657715,-2.96585750579834,-2.5920581817626953,-2.2821946144104004,-2.0245604515075684,-1.8078991174697876,-1.622681736946106,-2.319411039352417,-1.4761868715286255,-1.0144919157028198,-0.7342284917831421,-0.5478459596633911,-0.40525633096694946,-0.2867816388607025,-0.1882731169462204,-0.10031386464834213,-0.011162703856825829
2721,"Answering multiple-choice questions is often easier than answering fill-in or completion questions, because multiple choice questions",are definitional rather than conceptual,check memorization rather than critical thinking,encourage rote learning rather than comprehension,require less time to answer,enhance retention of information,provide more retrieval cues,are always easier to understand,,,,F,5,psychology,ori_mmlu-high_school_psychology,,test,-2.7801055908203125,-0.030550610888135304,-7.375,-7.0,-6.1875,-5.299107074737549,-4.71180534362793,-4.2336649894714355,-3.866586446762085,-3.484114646911621,-3.1000115871429443,-2.78044056892395,-7.40625,-3.875,-2.8968749046325684,-2.2020089626312256,-1.6927083730697632,-1.3355823755264282,-1.0716646909713745,-0.8614583611488342,-0.6845128536224365,-0.5291940569877625
11632,"A fluid is flowing in a circular pipe of radius R. Heat is being transferred from the walls of the pipe to the fluid at a constant rate q_w per unit area. Derive an expression for the temperature distribution and the local heat transfer coefficient h_x. The flow is laminar and fully developed. Axial conduction is negligible in comparison with radial conduction. Note that at x = 0, the bulk mean temperature of the fluid T_(b)1 is known.",h_x = 8.72 (k/D),h_x = 7.23 (k/D),h_x = 2.18 (k/D),h_x = 9.50 (k/D),h_x = 6.54 (k/D),h_x = 11.04 (k/D),h_x = 4.36 (k/D),h_x = 10.12 (k/D),h_x = 3.66 (k/D),h_x = 5.78 (k/D),G,6,engineering,stemez-TransportPhenomena,,test,-1.5696500539779663,-0.005749633897355188,-6.902777671813965,-5.0773024559021,-4.078682899475098,-3.3610198497772217,-2.865234375,-2.5271382331848145,-2.2138235569000244,-1.9741531610488892,-1.751456379890442,-1.5698986053466797,-2.4166667461395264,-1.482627511024475,-1.0151824951171875,-0.7156869769096375,-0.5181236267089844,-0.38543057441711426,-0.2648206055164337,-0.17322178184986115,-0.08590130507946014,0.006339391227811575
4438,What is the magnetic moment of 205Tl?,0.600 x 10^-26 J T-1,"[ɣ (205TI = 1.569 x 108 T-1 s-1, I = ½]",1.433 x 10^-26 J T-1,0.717 x 10^-26 J T-1,0.922 x 10^-26 J T-1,1.569 x 10^-26 J T-1,0.750 x 10^-26 J T-1,1.256 x 10^-26 J T-1,1.100 x 10^-26 J T-1,0.827 x 10^-26 J T-1,J,9,chemistry,ori_mmlu-college_chemistry,,test,-2.422877073287964,-0.05384171273973253,-8.75,-7.4375,-6.395833492279053,-5.5078125,-4.29296875,-3.904017925262451,-3.5234375,-3.190538167953491,-2.891894578933716,-2.4242351055145264,-1.7734375,-1.5,-1.0359700918197632,-0.76214599609375,-0.4195556640625,-0.3208356499671936,-0.232391357421875,-0.1620822548866272,-0.09548339992761612,0.04022216796875
6791,"A 19-year-old Asian female college student comes to the university health center because of a 1-week history of nasal stuffiness, occasional clear rhinorrhea, and a mild sore throat. Two days ago, she began to feel hot, but she has not taken her temperature. Medical history is unremarkable and her only medication is an oral contraceptive. She has no history of allergies. She does not smoke cigarettes. BMI is 22 kg/m2 . Vital signs are temperature 38.1°C (100.6°F), pulse 88/min, respirations 16/min, and blood pressure 116/74 mm Hg. Physical examination discloses tenderness over the left maxillary sinus without purulent drainage. There is clear fluid behind the left tympanic membrane, enlarged tonsils bilaterally, and pain with tapping of the left upper incisors. Left frontal sinus does not transilluminate. Cardiopulmonary examination discloses no abnormalities. Which of the following is the most likely underlying mechanism of this patient's sinusitis? ",Allergic reaction,Mucosal edema,Bacterial infection,Eustachian tube dysfunction,Immune system disorder,Fungal infection,Chronic sinusitis,Viral infection,Nasal polyps,Oral contraceptive use,B,1,health,ori_mmlu-professional_medicine,,test,-1.590725302696228,-0.002752119900858526,-7.190340995788574,-5.4264912605285645,-4.337713241577148,-3.6036691665649414,-3.051520347595215,-2.6179070472717285,-2.2614433765411377,-1.9908639192581177,-1.7734553813934326,-1.5905778408050537,-2.8288352489471436,-1.6840598583221436,-1.1231088638305664,-0.8164960741996765,-0.6261277794837952,-0.47925126552581787,-0.3522147238254547,-0.24918904900550842,-0.15703216195106506,-0.054197851568460464
4464,"An equilibrium solution of the complex ion Ag(NH_3)_2^+ contains 0.30 M of NH_4^+ and 0.15 M of the actual ^+complex ion. To obtain a concentration of Ag^+ equal to 1.0 × 10^-6 M, what must the pH of this solution be?K_dissof Ag(NH_3)_2^+ = 6.0 × 10^-8, K_b of NH_3 = 1.8 × 10^-5 and K_W = 1 × 10^-14.",7.45,10.50,6.90,8.76,7.00,7.80,10.00,8.20,9.20,9.50,D,3,chemistry,stemez-Chemistry,,test,-1.4106414318084717,-0.006983373424794414,-7.478365421295166,-5.588341236114502,-4.298277378082275,-3.393366813659668,-2.783804178237915,-2.340294361114502,-2.0127437114715576,-1.7628639936447144,-1.567522406578064,-1.4107701778411865,-4.439903736114502,-2.642296314239502,-1.755263090133667,-1.3017237186431885,-1.021329402923584,-0.8230504989624023,-0.6711097359657288,-0.543895423412323,-0.42962646484375,-0.3210688531398773
7227,Which of the following would NOT shift the aggregate demand curve?,A change in spending by state governments.,A change in the inflation rate.,A change in technology.,A change in consumer confidence.,A change in foreign trade policies.,A change in the interest rate.,A change in the level of national income.,A change in the labor force.,A change in the money supply.,,C,2,economics,ori_mmlu-high_school_macroeconomics,,test,-1.9625606536865234,-0.027641699347697512,-7.96875,-6.453125,-5.21875,-4.51953125,-3.9390625953674316,-3.4303386211395264,-3.013950824737549,-2.675537109375,-2.3929035663604736,-1.9620361328125,-2.140625,-1.2255859375,-0.7819010615348816,-0.54931640625,-0.37890625,-0.2626953125,-0.1721540242433548,-0.1025390625,-0.0475260429084301,0.138671875
6254,"A 30-year-old woman comes to the physician because of a 2-day history of abdominal pain. She has a history of recurrent upper respiratory tract infections, sinusitis, and pancreatitis. She has thick nasal secretions. She says that her sweat is salty and crystallizes on her skin. Her vital signs are within normal limits. Physical examination shows epigastric tenderness. Genetic testing for the 36 most common mutations shows a detectable mutation (G551D) in one allele of the CFTR gene. Which of the following best explains this patient's clinical phenotype?",Both CFTR alleles must be mutated to produce symptoms,Only one G551D allele is needed in CFTR,The patient is a CFTR obligate carrier,The patient's symptoms are coincidental and not related to the CFTR mutation,The G551D mutation in CFTR does not cause symptoms,The patient's CFTR mutation is unrelated to her clinical phenotype,The second CFTR mutation was not detected by the testing obtained,The patient's clinical phenotype is due to a mutation in a different gene,The patient has a rare form of CFTR mutation that requires two alleles,The CFTR mutation is associated with her clinical phenotype but not the cause,G,6,health,ori_mmlu-professional_medicine,,test,-1.6412075757980347,-0.004770952255226845,-6.625,-5.227213382720947,-4.189019203186035,-3.5349934101104736,-3.073958396911621,-2.6827800273895264,-2.3404018878936768,-2.064458131790161,-1.837498426437378,-1.6403385400772095,-1.7581380605697632,-1.1471151113510132,-0.7645450234413147,-0.5560798645019531,-0.41097718477249146,-0.29323238134384155,-0.1967708021402359,-0.10971514135599136,-0.0271759033203125,0.07946928590536118
2064,"A 66-year-old client who is depressed, has rhythmic hand movements, and has a flattened affect is probably suffering from",Huntington's disease,Creutzfeldt-Jakob disease,Multiple Sclerosis,Alzheimer's disease,Parkinson's disease,Vascular Dementia,Frontotemporal Dementia,Schizophrenia,a right frontal lobe tumor,Bipolar Disorder,E,4,psychology,ori_mmlu-professional_psychology,,test,-2.6865410804748535,-0.026338638043871113,-9.90625,-7.637499809265137,-6.691964149475098,-5.564062595367432,-4.95703125,-4.266145706176758,-3.8467371463775635,-3.3404297828674316,-3.054776191711426,-2.688514471054077,-2.96875,-1.810156226158142,-1.4090402126312256,-1.0116698741912842,-0.83245849609375,-0.606396496295929,-0.47956398129463196,-0.3158325254917145,-0.2056218981742859,-0.01688476651906967
6165,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Renal medulla,Proximal convoluted tubule,Efferent arteriole,Loop of Henle,Distal convoluted tubule,Renal pelvis,Bowman's capsule,Renal capsule,B,1,health,ori_mmlu-anatomy,,test,-2.0582058429718018,-0.023657538424963237,-9.1875,-6.78125,-5.651041507720947,-4.70703125,-3.977343797683716,-3.3790690898895264,-2.9283969402313232,-2.569427490234375,-2.286505699157715,-2.0578551292419434,-1.9140625,-1.423828125,-1.002105712890625,-0.7322616577148438,-0.552899181842804,-0.4156646728515625,-0.3022940456867218,-0.20042037963867188,-0.1080559641122818,0.0088043212890625
3558,"Assume all gases are perfect unless stated otherwise. Unless otherwise stated, thermodynamic data are for 298.15 K. For the reaction $\mathrm{C}_2 \mathrm{H}_5 \mathrm{OH}(\mathrm{l})+3 \mathrm{O}_2(\mathrm{~g}) \rightarrow 2 \mathrm{CO}_2(\mathrm{~g})+3 \mathrm{H}_2 \mathrm{O}(\mathrm{g})$, $\Delta_{\mathrm{r}} U^\ominus=-1373 \mathrm{~kJ} \mathrm{~mol}^{-1}$ at $298 \mathrm{~K}$, calculate $\Delta_{\mathrm{r}} H^{\ominus}$.",-1400$\mathrm{~kJ} \mathrm{~mol}^{-1}$,-1415 kJ mol^-1,-1340 kJ mol^-1,-1390 kJ mol^-1,-1320$\mathrm{~kJ} \mathrm{~mol}^{-1}$,-1335 kJ mol^-1,-1385$\mathrm{~kJ} \mathrm{~mol}^{-1}$,-1375 kJ mol^-1,-1420 kJ mol^-1,-1368$\mathrm{~kJ} \mathrm{~mol}^{-1}$,J,9,chemistry,scibench-atkins,,test,-0.7289453744888306,-0.0029997752036577388,-4.5341796875,-3.0693359375,-2.2801105976104736,-1.7900238037109375,-1.451104760169983,-1.2138175964355469,-1.04152512550354,-0.9113345146179199,-0.8100751042366028,-0.7290676236152649,-2.0087890625,-1.0989713668823242,-0.7274176478385925,-0.5374455451965332,-0.4192844331264496,-0.3329343795776367,-0.2584471106529236,-0.18773484230041504,-0.12203492224216461,-0.04946766048669815
5654,Which of the following is true of court cases in which one private party is suing another?,"They are always resolved through arbitration, not court trials.",They are always tried in the Supreme Court.,They are tried in juvenile court.,They are tried in international court.,The federal court system has exclusive jurisdiction over them.,The state court system has exclusive jurisdiction over them.,They are exclusively tried in appellate court.,The military court system has exclusive jurisdiction over them.,They are tried in civil court.,They are tried in criminal court.,I,8,other,ori_mmlu-high_school_government_and_politics,,test,-2.587146282196045,-0.03233932852745056,-10.4375,-7.729166507720947,-5.893750190734863,-5.369791507720947,-4.517578125,-3.924999952316284,-3.703125,-3.318509578704834,-2.9306640625,-2.588601589202881,-2.0,-1.2916666269302368,-0.919140636920929,-0.7794596552848816,-0.5528564453125,-0.3956054747104645,-0.32412996888160706,-0.21221454441547394,-0.09251301735639572,0.05417049676179886
6300,Which of the following statements is true of the temporomandibular joint?,It has an articular disc of fibrocartilage,Proprioceptive information is carried by the chorda tympani and deep temporal nerves,It is a hinge type of synovial joint,Proprioceptive information is carried by the masseteric and auriculotemporal nerves.,Proprioceptive information is carried by the glossopharyngeal and vagus nerves.,Its articular surfaces are covered by hyaline cartilage,Its articular surfaces are covered by fibrocartilage,Proprioceptive information is carried by the facial and trigeminal nerves,It has an articular disc of hyaline cartilage,It is a pivot type of synovial joint,D,3,health,ori_mmlu-anatomy,,test,-1.5901787281036377,-0.02271683897290911,-11.75,-5.697916507720947,-4.677734375,-3.5677082538604736,-3.2254464626312256,-2.63671875,-2.378369092941284,-1.9858297109603882,-1.8330734968185425,-1.5886636972427368,-1.71875,-1.2506510019302368,-0.936279296875,-0.6198628544807434,-0.5162440538406372,-0.3610500693321228,-0.2966247498989105,-0.1358591765165329,-0.058701734989881516,0.10589599609375
3019,How do the algae differ from the fungi in their method of obtaining food?,"Algae use phagocytosis to ingest food particles, while fungi use mycorrhizal associations to obtain nutrients",Both algae and fungi are heterotrophs,"Algae obtain food through chemosynthesis, while fungi obtain food through absorption",Both algae and fungi obtain food through ingestion of other organisms,"Algae consume food by absorption, while fungi synthesize their own food through photosynthesis",Both algae and fungi are autotrophs,Algae are autotrophs and fungi are heterotrophs,Fungi are parasites and algae are saprophytes,Algae are decomposers and fungi are photosynthetic,Algae are heterotrophs and fungi are autotrophs,G,6,biology,stemez-Biology,,test,-2.4452004432678223,-0.03595883004805621,-12.25,-9.03125,-6.046875,-5.349999904632568,-4.3917412757873535,-3.95166015625,-3.598090171813965,-3.065340995788574,-2.84619140625,-2.4480655193328857,-1.9375,-1.201171875,-0.56756591796875,-0.4024902284145355,-0.1948591023683548,-0.110443115234375,-0.0400119349360466,0.08445046097040176,0.1382853239774704,0.2273472398519516
3851,Calculate the pH of a 0.2 M NH_3 solution for which K_b = 1.8 × 10^-5 at 25°C. The equation for the reaction is NH_3 + H_2O \rightleftarrows NH_4^+ + OH^-.,10.75,11.5,9.82,11.73,9.50,12.2,11.28,11.00,10.45,12.46,G,6,chemistry,stemez-Chemistry,,test,-0.8732396960258484,-0.006237426400184631,-4.880208492279053,-3.6822917461395264,-2.7599825859069824,-2.17626953125,-1.7286416292190552,-1.4611881971359253,-1.258745789527893,-1.1050901412963867,-0.9845348000526428,-0.8733776211738586,-5.158854007720947,-2.8885982036590576,-1.919899821281433,-1.4301084280014038,-1.0921305418014526,-0.8980308771133423,-0.736545979976654,-0.6013152599334717,-0.4841192066669464,-0.36362138390541077
9761,"The separation of the headlights on a car is about 150cm. When the car is 30 meters away, what is the separation of the images of the lights on the retina?",4 mm,.833 mm,1 mm,1.5 mm,0.5 mm,2.5 mm,0.2 mm,2 mm,3 mm,0.3 mm,B,1,physics,stemez-Optics,,test,-1.6083201169967651,-0.014755230431162983,-8.572916984558105,-5.830357074737549,-4.509232997894287,-3.62890625,-2.99259877204895,-2.5667459964752197,-2.2506511211395264,-1.997479796409607,-1.784793496131897,-1.6073334217071533,-2.421875,-1.8850446939468384,-1.2135120630264282,-0.8089192509651184,-0.5589535236358643,-0.38608187437057495,-0.2577039897441864,-0.14872102439403534,-0.05750558152794838,0.040439702570438385
3816,"A particle of mass $1.0 \mathrm{~g}$ is released near the surface of the Earth, where the acceleration of free fall is $g=8.91 \mathrm{~m} \mathrm{~s}^{-2}$. What will be its kinetic energy after  $1.0 \mathrm{~s}$. Ignore air resistance?",36 $\mathrm{~mJ}$,30 $\mathrm{~mJ}$,54 $\mathrm{~mJ}$,24 $\mathrm{~mJ}$,18 $\mathrm{~mJ}$,72 $\mathrm{~mJ}$,9 $\mathrm{~mJ}$,48 $\mathrm{~mJ}$,60 $\mathrm{~mJ}$,12 $\mathrm{~mJ}$,H,7,chemistry,scibench-matter,,test,-1.3432822227478027,-0.007809780364812806,-6.857142925262451,-4.779687404632568,-3.8068182468414307,-3.0579426288604736,-2.6162374019622803,-2.2052950859069824,-1.926607608795166,-1.6780314445495605,-1.5035277605056763,-1.3431514501571655,-8.205357551574707,-4.515104293823242,-3.116529941558838,-2.269162893295288,-1.8157117366790771,-1.448843002319336,-1.2089221477508545,-0.9873809814453125,-0.825919508934021,-0.6487589478492737
8344,"In the casino game of roulette, there are 38 slots for a ball to drop into when it is rolled around the rim of a revolving wheel: 18 red, 18 black, and 2 green. What is the probability that the first time a ball drops into the red slot is on the 8th trial (in other words, suppose you are betting on red every time-what is the probability of losing 7 straight times before you win the first time)?",0.0333,0.0256,0.0202,0.0053,0.0101,0.0112,0.0179,0.0278,0.0074,0.0158,D,3,math,ori_mmlu-high_school_statistics,,test,-1.6403405666351318,-0.006834752360979716,-6.864583492279053,-5.197368621826172,-4.336745738983154,-3.6149840354919434,-3.0579559803009033,-2.674602746963501,-2.331758499145508,-2.054969310760498,-1.8257012367248535,-1.6398022174835205,-3.4826388359069824,-2.2736430168151855,-1.6300764083862305,-1.195969820022583,-0.9176747798919678,-0.734867513179779,-0.5706464052200317,-0.4394437372684479,-0.32647427916526794,-0.2228480726480484
8658,Find all c in Z_3 such that Z_3[x]/(x^3 + cx^2 + 1) is a field.,4,-1,0,1,-3,6,5,-2,2,3,I,8,math,ori_mmlu-abstract_algebra,,test,-1.3876012563705444,-0.0207104665129932,-7.1875,-4.650000095367432,-3.80078125,-3.1917612552642822,-2.713169574737549,-2.3169806003570557,-1.993554711341858,-1.7420600652694702,-1.5454758405685425,-1.386659860610962,-1.939453125,-1.176171898841858,-0.843505859375,-0.5924405455589294,-0.4261474609375,-0.3143526017665863,-0.22315673530101776,-0.14445695281028748,-0.07182429730892181,0.01494309026747942
745,"A television manufacturing firm lowered the price of its deluxe portable television set from $350 to $320 per unit, in order to increasetheir revenues and profits. This price change resulted in an increase in sales from 1,000 units per month to 1,080 units per month. Assuming the unit production costs did not change, was their decision to lower prices a good one?",The decision was a poor one,The decision had no effect,The decision was a good one,The decision increased profits,The decision increased profits but not revenues,The decision increased revenues but decreased profits,The decision had no effect on revenues but increased profits,The decision decreased both revenues and profits,The decision had no effect on profits but increased revenues,The decision increased revenues but not profits,A,0,business,stemez-Business,,test,-1.8807191848754883,-0.008358751932779948,-8.171875,-6.060661792755127,-4.880624771118164,-4.037683963775635,-3.521949291229248,-3.0305607318878174,-2.67641019821167,-2.343031883239746,-2.1014082431793213,-1.8807207345962524,-2.962890625,-1.8684512376785278,-1.3383593559265137,-0.9595301151275635,-0.7439778447151184,-0.5728974938392639,-0.4496656656265259,-0.3326200544834137,-0.24256013333797455,-0.13544347882270813
6805,"A 22-year-old woman comes to the emergency department because of a 5-day history of sore throat and fever. During the past 3 days, she also has noticed a change in her voice and has had increased pain with swallowing. She has been taking acetaminophen since her symptoms began. Medical history is unremarkable and she takes no routine medications. Vital signs are temperature 40.0°C (104.0°F), pulse 130/min, respirations 18/min, and blood pressure 102/66 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. Examination of the oropharynx shows erythema, edema, and anterior displacement of the right side of the soft palate. The uvula is deviated to the left. There is a white exudate on the right tonsil. Trismus is noted. Palpation of the neck discloses enlarged, tender, mobile anterior cervical lymph nodes. In addition to antibiotic therapy, which of the following is the most appropriate management?",Oral nystatin therapy,Tranquilizer therapy,Intravenous methylprednisolone therapy,Oral pain reliever therapy,Intravenous antiviral therapy,Incision and drainage,Salt water gargle,Antacid therapy,Oral antifungal therapy,Inhaled corticosteroid therapy,F,5,health,ori_mmlu-professional_medicine,,test,-1.2767815589904785,-0.002304659853773427,-5.775568008422852,-4.248958110809326,-3.436800479888916,-2.8888888359069824,-2.4607632160186768,-2.0959129333496094,-1.8211491107940674,-1.5944437980651855,-1.4219824075698853,-1.2766242027282715,-2.1530539989471436,-1.3170897960662842,-0.8790647387504578,-0.6344686150550842,-0.47985076904296875,-0.35546964406967163,-0.2566438913345337,-0.16488783061504364,-0.08216722309589386,0.018176540732383728
2642,"One of the key areas of debate in the early stages of Developmental Psychology was the so called, Nature vs. Nurture debate. Academics agreed that there was interaction between these two factors but there was wide disagreement concerning the degree of interaction. Which of the following terms, that relate to either genetic or environmentally caused changes, describes the differences in timing of physical changes that are found in children belonging to different cohorts?",Secular trends.,Epigenesis.,Genotype-environment interaction.,Canalization?,Critical period.,Phenotypic plasticity.,Genomic imprinting.,Genetic drift.,Sensitive period.,Genetic correlation.,A,0,psychology,ori_mmlu-professional_psychology,,test,-2.591357469558716,-0.00935508111754049,-7.73828125,-6.5078125,-5.854166507720947,-5.22900390625,-4.615091323852539,-4.056680679321289,-3.6034128665924072,-3.2338340282440186,-2.9063303470611572,-2.591310739517212,-2.2783203125,-1.645751953125,-1.23077392578125,-0.9247159957885742,-0.6847273707389832,-0.5260202884674072,-0.39366766810417175,-0.273040771484375,-0.16970239579677582,-0.05375373736023903
11311,"The field winding of a shunt motor has a resistance of 110 ohms, and the voltage applied to it is 220 volts. What is the amount of power expended in the field excitation ?",660 watts,880 watts,200 watts,120 watts,110 watts,330 watts,55 watts,440 watts,500 watts,220 watts,H,7,engineering,stemez-ElectricalMachines,,test,-1.5075020790100098,-0.011777359992265701,-8.0234375,-6.115234375,-4.451322078704834,-3.6376378536224365,-2.9228515625,-2.508976936340332,-2.1942219734191895,-1.8916643857955933,-1.6992367506027222,-1.5066722631454468,-3.177734375,-2.12646484375,-1.32470703125,-0.991325855255127,-0.7314897179603577,-0.575608491897583,-0.45458984375,-0.3336774408817291,-0.25112679600715637,-0.14490856230258942
206,"Traders in major financial institutions use the Black-Scholes formula in a backward fashion to infer other traders' estimation of $\sigma$ from option prices. In fact, traders frequently quote sigmas to each other, rather than prices, to arrange trades. Suppose a call option on a stock that pays no dividend for 6 months has a strike price of $35, a premium of $2.15, and time to maturity of 7 weeks. The current short-term T-bill rate is 7%, and the price of the underlying stock is $36.12. What is the implied volatility of the underlying security?",0.275,0.225,0.165,0.195,0.210,0.350,0.300,0.180,0.320,0.251,J,9,business,theoremQA-Finance,,test,-2.1212761402130127,-0.0063893859644970265,-8.2890625,-6.414999961853027,-5.283717155456543,-4.535539150238037,-3.9495849609375,-3.4355216026306152,-2.996875047683716,-2.6409995555877686,-2.3558013439178467,-2.1212897300720215,-3.6028645038604736,-2.3581249713897705,-1.621612548828125,-1.1830803155899048,-0.8947324752807617,-0.69329833984375,-0.5403991937637329,-0.41426339745521545,-0.3024749755859375,-0.19483698904514313
