question,предмет,выбор,отвечать,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я заехал задним ходом на грузовике в озеро. Сценарий 2 | Во время стрельбы я прострелил ухо соломенного чучела.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",1,Sheet1,-2.155345916748047,-0.00693037272266253,-9.243749618530273,-7.696875095367432,-6.182963848114014,-5.06345272064209,-4.200119972229004,-3.5927891731262207,-3.10738468170166,-2.698354959487915,-2.408878803253174,-2.1540935039520264,-3.5640625953674316,-2.2388672828674316,-1.4917632341384888,-1.1162712574005127,-0.8605587482452393,-0.6981245279312134,-0.5648672580718994,-0.4410124719142914,-0.3371191620826721,-0.22269879281520844
" Согласно Сократу, явным признаком того, что человек _____, является его исключительное стремление к социальному статусу, богатству, власти и удовольствиям.", философия, ['философские амбиции' 'мирская мудрость' 'исключительные желания' 'нездоровая душа'],3,Sheet1,-1.9073160886764526,-0.011024948489459264,-9.145833015441895,-7.013392925262451,-5.285511493682861,-4.291666507720947,-3.6437089443206787,-3.232333183288574,-2.770920991897583,-2.411914110183716,-2.1306583881378174,-1.906583309173584,-1.6901041269302368,-1.0552455186843872,-0.6796098351478577,-0.47950032353401184,-0.34427040815353394,-0.2613691985607147,-0.15865853428840637,-0.05742594227194786,0.050088319927453995,0.15717194974422455
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я перевез свою семью в подземное убежище от шторма, чтобы спрятать их от органов опеки. Сценарий 2 | Я сдал экзамен", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",1,Sheet1,-2.068528652191162,-0.00648441583758985,-8.915624618530273,-7.2578125,-5.886979103088379,-4.7728657722473145,-4.032858371734619,-3.458984375,-2.952894449234009,-2.59588623046875,-2.314147710800171,-2.0670056343078613,-2.975781202316284,-2.013867139816284,-1.449926733970642,-1.0537972450256348,-0.8332352042198181,-0.6738341450691223,-0.5316212773323059,-0.4167465567588806,-0.3131939470767975,-0.19426363706588745
"Предположим, X — дискретная случайная величина на множестве положительных целых чисел, такая что для каждого положительного целого числа n вероятность того, что X = n, равна 1/2^n. Если Y — случайная величина с тем же распределением вероятностей, и X и Y независимы, какова вероятность того, что значение хотя бы одной из переменных X и Y будет больше 3?", математика колледжа, ['1/64' '15/64' '1/4' '3/8'],1,Sheet1,-1.122350811958313,-0.003728740239064163,-6.06944465637207,-4.344183921813965,-3.394097328186035,-2.748046875,-2.2210004329681396,-1.8706320524215698,-1.6114234924316406,-1.413499355316162,-1.2583591938018799,-1.1215810775756836,-2.44921875,-1.31378173828125,-0.8702957630157471,-0.6437327265739441,-0.4792706072330475,-0.3676413893699646,-0.27483463287353516,-0.1919354945421219,-0.11279966682195663,-0.01931430958211422
" У Терезы был мешок с 72 шариками. Она разделила шарики на 9 равных групп. Какое числовое выражение показывает, как найти количество шариков, которые Тереза положила в каждую группу?", элементарная_математика, ['72 ÷ 9 = 8' '72 – 9 = 63' '9 + 72 = 81' '9 ÷ 72 = 0.125'],0,Sheet1,-1.9356892108917236,-0.009630294581550864,-8.6875,-6.5,-5.303124904632568,-4.419921875,-3.632962703704834,-3.150453567504883,-2.77880859375,-2.451416015625,-2.18613862991333,-1.9338918924331665,-2.9453125,-1.96875,-1.3214030265808105,-0.977996826171875,-0.725693941116333,-0.5720096826553345,-0.4295755922794342,-0.30773329734802246,-0.20643416047096252,-0.08631075173616409
" В каком регионе сохранилась традиция изготовления каменных орудий из обломков гальки, называемая хоабинской культурой?", доисторический период, ['Австралия' 'Северная Америка' 'Европа' 'Азия'],3,Sheet1,-2.5414395332336426,-0.017288704307711854,-8.1875,-7.010416507720947,-6.263888835906982,-5.475961685180664,-4.8330078125,-4.279605388641357,-3.6326003074645996,-3.224271297454834,-2.8925843238830566,-2.5424396991729736,-1.2786458730697632,-0.7540283203125,-0.4973619282245636,-0.32507795095443726,-0.24331283569335938,-0.17256565392017365,-0.08820641785860062,-0.036712646484375,0.016182735562324524,0.10868141800165176
"76-летний мужчина обратился в клинику из-за раннего пробуждения по ночам. Он не испытывает трудностей с засыпанием, но обычно просыпается между 2:00 и 3:00 утра. Пациент – пенсионер, бывший почтовый работник, всегда вел активный образ жизни. У него сахарный диабет, контролируемый диетой. Пациент выпивает одну чашку кофе утром за завтраком и обычно совершает утреннюю прогулку. Перед сном он выпивает один алкогольный напиток. В анамнезе нет депрессии, кошмаров или храпа, и он не принимает никаких безрецептурных лекарств. Его жена, с которой он прожил 45 лет, также здорова. Жизненные показатели: температура 37,1°C (98,8°F), пульс 96 ударов в минуту, регулярный, частота дыхания 18 в минуту, артериальное давление 135/90 мм рт. ст. Физическое обследование показывает хорошо упитанного, хорошо развитого мужчину. Он не страдает ожирением. Осмотр головы и шеи в норме; Шумы и расширение яремных вен отсутствуют. Грудь чистая, сердце нормальное, тоны S1 и S2. Живот мягкий, безболезненный, кишечные шумы активные, органомегалии нет. Ректальное обследование не выявляет отклонений. Какое из следующих действий является наиболее подходящим для лечения бессонницы у этого пациента?",профессиональная_медицина," ['Посоветуйте пациенту прекратить употребление алкоголя перед сном' 'Посоветуйте пациенту читать и перекусывать в постели, чтобы расслабиться' 'Назначьте интенсивные упражнения перед сном' 'Назначьте сертралин']",0,Sheet1,-1.6756160259246826,-0.0017436170925334887,-7.465909004211426,-5.827192306518555,-4.72447395324707,-3.9042677879333496,-3.2728562355041504,-2.7720160484313965,-2.3982484340667725,-2.0987749099731445,-1.8636285066604614,-1.675606608390808,-1.982007622718811,-1.2667909860610962,-0.8550390601158142,-0.6351833343505859,-0.48900532722473145,-0.37412285804748535,-0.27929919958114624,-0.1934775859117508,-0.11171025037765503,-0.019196733832359314
"38-летний человек боится ездить в общественном транспорте. Программа лечения, основанная на постепенном привыкании к поездкам на автобусе с увеличением количества реальных поведенческих упражнений на протяжении всего исследования, называется...", профессиональная_психология, ['наводнение' 'моделирование' 'усиленная практика' 'имплозия'],2,Sheet1,-2.842519760131836,-0.011461773226338049,-8.96875,-7.16319465637207,-6.234375,-5.6291117668151855,-5.04296875,-4.570043087005615,-4.061580657958984,-3.568265438079834,-3.164016008377075,-2.8411571979522705,-2.396484375,-1.8559027910232544,-1.4055525064468384,-1.0537173748016357,-0.8253936767578125,-0.6683602333068848,-0.5438483953475952,-0.42795035243034363,-0.32330045104026794,-0.21473662555217743
" Время, необходимое маятнику для совершения двух колебаний, обозначает его", концептуальная_физика, ['частота' 'период' 'длина волны' 'амплитуда'],1,Sheet1,-2.572817325592041,-0.024738628130692702,-9.6875,-6.59375,-6.1640625,-5.651041507720947,-4.7861328125,-4.443576335906982,-3.715376377105713,-3.4313151836395264,-2.9433419704437256,-2.5759105682373047,-2.546875,-2.0677082538604736,-1.6826171875,-1.1088052988052368,-0.809326171875,-0.7054036259651184,-0.5157137513160706,-0.4310709536075592,-0.2972237765789032,-0.14532470703125
" В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам в США по состоянию на 2020 год? Сценарий 1 | Я поставил ученику хорошую оценку, потому что он её заслужил. Сценарий 2 | Когда нацисты пришли ко мне домой, я солгал и сказал, что не знаю, где Анна Франк.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",3,Sheet1,-2.014927625656128,-0.005691885948181152,-9.0625,-7.1100544929504395,-5.883272171020508,-4.7287702560424805,-3.9624452590942383,-3.3331494331359863,-2.8900694847106934,-2.517341375350952,-2.249178886413574,-2.014482021331787,-3.03125,-1.7721213102340698,-1.2087348699569702,-0.879862904548645,-0.6931976675987244,-0.5388723015785217,-0.4253242611885071,-0.31783461570739746,-0.2260368913412094,-0.121981680393219
" Правительство содействует предоставлению преференций членам групп, которые исторически подвергались дискриминации, посредством", школьное_правительство_и_политика, ['Новый федерализм' 'программы позитивной дискриминации' 'пособия по социальному обеспечению' 'законы об осуждении без суда'],1,Sheet1,-2.1644930839538574,-0.014429953893025716,-7.078125,-6.5625,-6.2901787757873535,-5.271874904632568,-4.290114402770996,-3.7379558086395264,-3.1221516132354736,-2.811871290206909,-2.446120500564575,-2.1644744873046875,-0.572265625,-0.443359375,-0.3638392984867096,-0.2535156309604645,-0.17814753949642181,-0.14169922471046448,-0.0917154923081398,-0.05466308444738388,0.016325578093528748,0.11480243504047394
"Согласно COSO, эффективный подход к мониторингу внутреннего контроля включает в себя каждый из следующих шагов, за исключением...", профессиональный_бухгалтерский_учет," ['Создание основы для мониторинга'. 'Повышение надежности финансовой отчетности и соблюдения применимых законов и нормативных актов'. 'Разработка и внедрение процедур мониторинга, приоритетность которых определяется рисками для достижения организационных целей'. 'Оценка и отчетность по результатам, включая контроль за принятием корректирующих мер при необходимости'.]",1,Sheet1,-2.4623658657073975,-0.015106539053419616,-11.5625,-8.4375,-7.441964149475098,-5.91796875,-4.737980842590332,-4.174088478088379,-3.5349392890930176,-3.2013182640075684,-2.7870442867279053,-2.4654622077941895,-2.9375,-2.246875047683716,-1.7912946939468384,-1.253301978111267,-0.9507070779800415,-0.7887898683547974,-0.5939568281173706,-0.490029901266098,-0.35953688621520996,-0.249542236328125
 Для Кольберга мораль:, профессиональная_психология, ['Развивается независимо от внешнего влияния' 'Не поддается рациональному объяснению в каждом случае' 'Независим от эмоций' 'Показывает логическую последовательность от эгоцентрического мышления к широким моральным принципам'],3,Sheet1,-4.4261980056762695,-0.09622169577557108,-7.15625,-7.15625,-7.046875,-7.046875,-6.427083492279053,-6.0078125,-6.0078125,-5.693749904632568,-5.041666507720947,-4.423549175262451,-1.3203125,-1.3203125,-0.654541015625,-0.654541015625,-0.4228515625,-0.261962890625,-0.261962890625,-0.1630859375,-0.07275390625,0.0341796875
" Выберите наиболее подходящий перевод в логику предикатов: Мисс Джексон одолжила мне немного сахара, но ни Джанет, ни Латойя этого не сделали.", формальная_логика, ['Lm ∨ ~(Jl ∨ Ll)' 'Lm • ~(Lj • Ll)' 'Lm • ~(Lj ∨ Ll)' 'Lm ∨ ~(Lj • Ll)'],2,Sheet1,-3.4298903942108154,-0.02078721451036858,-10.395833015441895,-8.816964149475098,-7.7414774894714355,-6.985416889190674,-6.244243621826172,-5.674715995788574,-4.972806453704834,-4.339697360992432,-3.8342859745025635,-3.431086540222168,-2.3828125,-1.8426339626312256,-1.4847301244735718,-1.2210286855697632,-0.9661736488342285,-0.8228815197944641,-0.6713820099830627,-0.5377563238143921,-0.41118666529655457,-0.2950214445590973
" В среднем мужчины показывают лучшие результаты, чем женщины, во всех следующих задачах, за исключением:", профессиональная_психология,['Одновременная обработка' 'Мысленное вращение' 'Направленные двигательные навыки' 'Решение математических задач'],0,Sheet1,-2.859649419784546,-0.020873353429084276,-9.0625,-8.395833015441895,-7.5,-6.252232074737549,-5.328125,-4.895312309265137,-4.236002445220947,-3.67138671875,-3.2191009521484375,-2.8618555068969727,-1.6640625,-1.171875,-0.9144531488418579,-0.6904122233390808,-0.5274929404258728,-0.46580809354782104,-0.3533426821231842,-0.2501308023929596,-0.14855194091796875,-0.04437255859375
" Пожилые люди чаще всего попадают в дорожно-транспортные происшествия, когда они...", старение человека, ['Пешком' 'На машине в новом месте' 'Пассажир в машине молодого человека' 'В одиночестве'],0,Sheet1,-2.0898773670196533,-0.01849448997362525,-7.1875,-6.333333492279053,-5.518750190734863,-4.958333492279053,-4.1611328125,-3.476367235183716,-3.184481620788574,-2.720365047454834,-2.3671875,-2.090970993041992,-0.75,-0.5592448115348816,-0.294921875,-0.22314453125,-0.109375,-0.02910156175494194,0.0067471591755747795,0.07421875,0.16067709028720856,0.23782169818878174
 Какое из следующих утверждений описывает логическую ошибку «соломенного чучела»?, логические_ошибки,"['утверждение, что кто-то должен делать что-то только потому, что это сделает его или ее более популярным'; 'утверждение, что оппонент занял позицию, которую вы можете легко опровергнуть, хотя он или она этого не сделал, а затем опровергание этой позиции и утверждение о нанесении значительного ущерба общему аргументу оппонента'; 'нападки на характер или биографию оппонента вместо ответа на его аргументы с помощью веских доказательств и здравого смысла'; 'ответ на аргумент выражением насмешки вместо контраргумента']",1,Sheet1,-1.8073859214782715,-0.015580913116191995,-5.9375,-5.171875,-4.5703125,-3.916015625,-3.287642002105713,-2.896033763885498,-2.5692708492279053,-2.310317039489746,-2.0915913581848145,-1.8063743114471436,-0.83203125,-0.72216796875,-0.5576019287109375,-0.4117927551269531,-0.19614757597446442,-0.08664409816265106,0.004075114149600267,0.07988245040178299,0.14610370993614197,0.26964637637138367
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я по собственному желанию долил вино. Сценарий 2 | Я открыл бензобак и наполнил его водой.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",2,Sheet1,-2.074418306350708,-0.007079925960241324,-9.20486068725586,-7.361842155456543,-6.129464149475098,-4.8914475440979,-4.099650859832764,-3.4366090297698975,-2.980058193206787,-2.5901846885681152,-2.31638765335083,-2.072557210922241,-2.956597328186035,-1.857627511024475,-1.2900739908218384,-0.9383320212364197,-0.7414472699165344,-0.5837680697441101,-0.46726110577583313,-0.3521198332309723,-0.26008012890815735,-0.15256348252296448
 Создатели Конституции стремились оградить Сенат от общественного мнения путем, школьное_правительство_и_политика,"['ограничение членства в Сенате лицами, ранее занимавшими должности в Палате представителей', 'делегирование ответственности за избрание сенаторов законодательным собраниям штатов', 'требование, чтобы все законопроекты о расходах исходили из Палаты представителей', 'предоставление Сенату полномочий давать советы и согласие исполнительной власти']",1,Sheet1,-3.2745048999786377,-0.030602849532510634,-10.125,-8.5625,-8.125,-7.286458492279053,-6.808035850524902,-5.432400226593018,-4.903027534484863,-4.0947265625,-3.780346155166626,-3.2762999534606934,-1.484375,-1.1940103769302368,-1.126953125,-1.0260416269302368,-0.9296875,-0.7159152626991272,-0.6384643316268921,-0.4987691342830658,-0.43576285243034363,-0.3211507201194763
 Аэропорт какого города использует код ORD?, разнообразный, ['Чикаго' 'Орландо' 'Нью-Йорк' 'Портленд'],0,Sheet1,-3.723069429397583,-0.05031174904591328,-11.5,-11.5,-9.34375,-8.354166984558105,-7.5859375,-6.432812690734863,-5.4248046875,-4.701729774475098,-4.156005859375,-3.7243924140930176,-1.9375,-1.9375,-1.376953125,-0.9915364384651184,-0.67041015625,-0.44062501192092896,-0.287109375,-0.1735491007566452,-0.08154296875,0.0638020858168602
"Если аудитор включает в отчет параграф, акцентирующий внимание на важном вопросе, чтобы привлечь внимание пользователей к вопросу, имеющему отношение к пониманию ими финансовой отчетности неэмитента, то аудитор должен", профессиональный_бухгалтерский_учет," ['Укажите в аудиторском отчете, что параграф, посвященный ключевым моментам, требуется в соответствии с законом или нормативным актом.' 'Уведомите соответствующий регулирующий орган, если заключение аудитора было изменено на основании этих обстоятельств.' 'Измените вводный параграф, чтобы направить читателя к параграфу, посвященному ключевым моментам.' 'Включите этот параграф сразу после параграфа с заключением в аудиторский отчет.']",3,Sheet1,-2.778533697128296,-0.01298380232302942,-11.15625,-9.6171875,-8.036458015441895,-6.410386085510254,-5.431919574737549,-4.666250228881836,-3.9501953125,-3.506591796875,-3.1432464122772217,-2.7790122032165527,-2.62890625,-2.2314453125,-1.5922037363052368,-1.105536937713623,-0.861383318901062,-0.6788744926452637,-0.49359333515167236,-0.3731958866119385,-0.2678142488002777,-0.12502697110176086
 Какое из следующих чисел находится между 2 329 500 и 2 598 100?, элементарная_математика," ['2,249,550' '2,589,200' '2,329,333' '2,327,900']",1,Sheet1,-1.8066415786743164,-0.019219591262492727,-6.40625,-5.256249904632568,-4.439453125,-3.791903495788574,-3.3448660373687744,-2.965073585510254,-2.5821290016174316,-2.2692127227783203,-2.014568567276001,-1.80670166015625,-2.58984375,-1.946874976158142,-1.52783203125,-1.122025966644287,-0.8627232313156128,-0.6807215213775635,-0.528124988079071,-0.3980129063129425,-0.2763671875,-0.1200835108757019
 Спутник на околоземной орбите находится над Землей., концептуальная_физика, ['атмосфера' 'гравитационное поле' 'Оба' 'Ни один'],0,Sheet1,-2.6781728267669678,-0.032267142491168285,-7.4375,-6.359375,-5.927083492279053,-5.412499904632568,-5.1875,-4.690848350524902,-3.830078125,-3.471874952316284,-3.1617543697357178,-2.681208610534668,-1.4140625,-0.9169921875,-0.6283366084098816,-0.35888671875,-0.2759602963924408,-0.21630859375,-0.1199544295668602,-0.07514648139476776,-0.03315873444080353,0.04571063816547394
"Объект, движущийся вдоль прямой, имеет скорость v(t) = t cos(t) - ln (t + 2), где 0 <= t <= 10. Сколько раз объект изменит направление движения?", математика для старшей школы, ['none' 'one' 'two' 'three'],2,Sheet1,-1.798946499824524,-0.010582038234261905,-6.03125,-5.135416507720947,-4.429086685180664,-3.7265625,-3.1871602535247803,-2.873842477798462,-2.529541015625,-2.283989906311035,-2.0165538787841797,-1.7986993789672852,-1.82421875,-1.2630208730697632,-0.9697265625,-0.7059258222579956,-0.511745274066925,-0.3933241069316864,-0.2705268859863281,-0.1788364052772522,-0.08118866384029388,0.016715671867132187
 Какой фактор за последние четверть века существенно дестабилизировал Восточную Европу и привёл к этническим конфликтам?, география для старшей школы, ['Введение новых языков' 'Конец холодной войны' 'Вторжение Советского Союза' 'Принятие многих стран Восточной Европы в ЕС'],1,Sheet1,-2.2380480766296387,-0.014724000504142359,-8.791666984558105,-7.520833492279053,-6.39930534362793,-5.315104007720947,-4.426823139190674,-3.7668185234069824,-3.275576591491699,-2.8822429180145264,-2.5662524700164795,-2.2356252670288086,-2.8958332538604736,-1.8170572519302368,-1.2824435234069824,-0.9519856572151184,-0.7344400882720947,-0.5697157382965088,-0.4438709020614624,-0.3382568359375,-0.23983651399612427,-0.1108555942773819
"Утверждение 1 | Производная сигмоиды $\sigma(x)=(1+e^{-x})^{-1}$ по $x$ равна $\text{Var}(B)$, где $B\sim \text{Bern}(\sigma(x))$ — случайная величина Бернулли. Утверждение 2 | Установка параметров смещения в каждом слое нейронной сети равными 0 изменяет компромисс между смещением и дисперсией таким образом, что дисперсия модели увеличивается, а смещение модели уменьшается.", машинное обучение," ['Истина, Истина' 'Ложь, Ложь' 'Истина, Ложь' 'Ложь, Истина']",2,Sheet1,-1.708799958229065,-0.004868375949370556,-8.761363983154297,-6.52241849899292,-5.088924407958984,-4.091796875,-3.3853139877319336,-2.8269362449645996,-2.4502625465393066,-2.13482403755188,-1.9077391624450684,-1.708806037902832,-3.1832387447357178,-2.03473162651062,-1.3867439031600952,-1.0084202289581299,-0.7939988374710083,-0.6218881011009216,-0.4983535706996918,-0.38477757573127747,-0.28837156295776367,-0.18063116073608398
" Большая рыба подплывает и проглатывает маленькую рыбку, которая отдыхает. Сразу после обеда у откормленной большой рыбы происходит смена обстановки.", концептуальная_физика, ['speed' 'momentum' 'Both' 'Neither'],0,Sheet1,-3.081207036972046,-0.018450341538754765,-8.979166984558105,-8.049107551574707,-7.103125095367432,-6.21875,-5.675551414489746,-4.923363208770752,-4.423177242279053,-3.845005512237549,-3.475860595703125,-3.0792863368988037,-1.7682291269302368,-1.3660714626312256,-1.0958983898162842,-0.8140607476234436,-0.6591007113456726,-0.512933611869812,-0.4218800961971283,-0.3179452121257782,-0.23847420513629913,-0.10842982679605484
" Баффи и Уиллоу обсуждали свои сексуальные фантазии. Баффи призналась, что иногда фантазирует о сексе с другими женщинами, хотя обычно её привлекают мужчины. Она также фантазирует о групповом сексе. Какое из следующих утверждений можно вывести из фантазий Баффи?", человеческая_сексуальность,"[«Фантазии Баффи предполагают, что она, должно быть, скрытая гомосексуалистка или бисексуалка». «Фантазии Баффи указывают на парафилию». «Фантазии Баффи указывают на то, что ей не хватает секса, чтобы быть довольной». «Фантазии Баффи довольно типичны и мало что говорят о её сексуальных наклонностях».]",3,Sheet1,-1.9323720932006836,-0.007637834360477011,-7.052083492279053,-5.614182472229004,-4.920312404632568,-4.410456657409668,-3.7394649982452393,-3.1695313453674316,-2.7912065982818604,-2.438697576522827,-2.1568689346313477,-1.9315245151519775,-1.66015625,-1.0227614641189575,-0.6622833013534546,-0.49093157052993774,-0.3383215665817261,-0.22086334228515625,-0.14029726386070251,-0.0625472143292427,0.008649698458611965,0.09321708232164383
" Исследование Уорнера, посвященное городу Натчез на американском Юге, показало, что там существовала «расовая черта»:", социология,"['больше не оказывает сильного влияния на расовые отношения' 'способ разметки земли, чтобы у чернокожих было меньше места для жилья' 'новая политика, введенная для ассимиляции чернокожих и белых групп' 'резкое разделение между черными и белыми кастами, основанное на убеждениях о превосходстве белой расы']",3,Sheet1,-2.8299062252044678,-0.01849611911898345,-8.604166984558105,-7.135416507720947,-6.260416507720947,-5.666666507720947,-5.219791889190674,-4.746527671813965,-4.1357421875,-3.6416015625,-3.245234727859497,-2.8294835090637207,-1.3645833730697632,-0.96875,-0.6982421875,-0.4896647036075592,-0.35787761211395264,-0.2507053017616272,-0.1614118367433548,-0.0831298828125,-0.005606192164123058,0.11898311227560043
"Профессор владел зданием в городе. На первом этаже здания располагалось коммерческое помещение, а над ним — две квартиры: одна на втором, другая на третьем этаже. Несколько лет назад преподаватель в письменной форме заключил с профессором договор аренды на три года. Преподаватель согласился платить 800 долларов в месяц за квартиру на третьем этаже в здании профессора. Первоначальный трехлетний срок давно истек, но преподаватель продолжал платить арендную плату, а профессор продолжал ее принимать. Профессор сдал первый этаж в аренду ресторатору, который открыл там суши-ресторан. Через несколько месяцев в городе разразилась эпидемия анкилостомоза, причиной которой стало употребление сырой рыбы. Городской совет, пытаясь защитить население от паразитов, принял постановление, запрещающее работу всех суши-ресторанов в городе. Ресторатор был вынужден закрыть свой бизнес. Она заперла двери и оставила в окне табличку: «Закрыто до дальнейшего уведомления». Через несколько недель крысы, привлеченные запахом рыбы, оставленной в ресторане, заполонили здание. Учительница не смогла больше терпеть крыс и уведомила профессора о его переезде в другой город, после чего с тех пор о нем ничего не известно. Лучшая защита учительницы заключается в том, что профессор, позволив владельцу ресторана хранить рыбу в закрытом заведении, нанес ущерб.",профессиональное_право, ['Частичное принудительное выселение'.' 'Частичное фактическое выселение'.' 'Принудительное выселение'.' 'Нарушение подразумеваемого соглашения о пригодности жилья'.],2,Sheet1,-1.9554064273834229,-0.002073601725751244,-7.7314453125,-6.25048828125,-5.176106929779053,-4.37506103515625,-3.7287354469299316,-3.2019855976104736,-2.7817208766937256,-2.4423093795776367,-2.1719648838043213,-1.954768419265747,-1.823974609375,-1.259185791015625,-0.8659400939941406,-0.6389198303222656,-0.48810118436813354,-0.36920419335365295,-0.2682691216468811,-0.1771106719970703,-0.0942535400390625,-0.00800933875143528
" Пемза — это вулканическая порода, плавающая в воде. Плотность пемзы по сравнению с плотностью воды составляет", концептуальная_физика," ['меньше'.' 'равно'.' 'больше'.' 'ничего, потому что тонет'.]",0,Sheet1,-1.8260502815246582,-0.01342684030532837,-8.6875,-6.868750095367432,-5.236328125,-4.203125,-3.560267925262451,-3.056640625,-2.6403565406799316,-2.3003036975860596,-2.0357818603515625,-1.8254520893096924,-2.609375,-1.6593749523162842,-1.0399398803710938,-0.7343028783798218,-0.5486668348312378,-0.41582533717155457,-0.283529669046402,-0.17360256612300873,-0.06598135083913803,0.04213741049170494
" Победа на президентских выборах с получением большинства голосов происходит, когда",школьное_правительство_и_политика," ['Победивший кандидат получает менее 50 процентов голосов избирателей' 'Кандидаты получают равное количество голосов выборщиков, и победитель определяется по результатам всенародного голосования' 'Сенат объявляет официального победителя' 'Победивший кандидат получает более 50 процентов голосов избирателей']",0,Sheet1,-3.088183879852295,-0.026622274826312887,-10.125,-9.015625,-7.890625,-7.050000190734863,-5.861607074737549,-5.248046875,-4.766927242279053,-3.928067207336426,-3.6026611328125,-3.0891025066375732,-1.6328125,-1.41015625,-0.96728515625,-0.8296874761581421,-0.5712367296218872,-0.4822540283203125,-0.4130452573299408,-0.2619518041610718,-0.2026875764131546,-0.07049560546875
 Как предотвратить SQL-инъекции?, компьютерная_безопасность, ['Запросы на экранирование' 'Запросы на прерывание' 'Объединение таблиц' 'Все вышеперечисленное'],0,Sheet1,-2.935689926147461,-0.046598252795991446,-9.5,-9.5,-8.9375,-8.9375,-6.315104007720947,-4.962890625,-4.962890625,-4.099999904632568,-3.425537109375,-2.937286376953125,-1.3828125,-1.3828125,-1.091796875,-1.091796875,-0.7757161259651184,-0.5595703125,-0.5595703125,-0.40703123807907104,-0.2574869692325592,-0.1291852742433548
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я смеюсь над заикающимся студентом. Сценарий 2 | Я вызвал полицию на незнакомца, прошедшего мимо меня.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",0,Sheet1,-2.026724338531494,-0.006666856376748336,-9.083333015441895,-7.4259867668151855,-5.965517044067383,-4.798878192901611,-3.9893176555633545,-3.3790552616119385,-2.9032459259033203,-2.537900924682617,-2.2530057430267334,-2.0254294872283936,-3.164930582046509,-2.0025699138641357,-1.368803858757019,-1.0095840692520142,-0.7899244427680969,-0.6333959698677063,-0.5053250789642334,-0.3914192318916321,-0.29007473587989807,-0.18312272429466248
" В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам в США по состоянию на 2020 год? Сценарий 1 | Я предоставлял скидки пожилым людям. Сценарий 2 | Собака соседа постоянно лаяла, поэтому я засунул ей в пасть носок.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",2,Sheet1,-2.0375566482543945,-0.006407410843567278,-9.09375,-7.099999904632568,-5.78830623626709,-4.798208713531494,-3.969426155090332,-3.391759157180786,-2.935682535171509,-2.551215887069702,-2.2773098945617676,-2.03644061088562,-3.153125047683716,-1.882568359375,-1.212158203125,-0.9039217233657837,-0.6946129202842712,-0.5508875846862793,-0.4382697343826294,-0.32992222905158997,-0.2381211221218109,-0.13383366167545319
