question,тақырып,таңдаулар,жауап,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
" Оқушы шайбаны үстелдің үстінен итеріп, оны x = 0 орнынан x = 0,2 м орнына жылжытады. Ол жібергеннен кейін, шайба үстелдің үстінен қозғала береді де, x = 1,2 м орнына тоқтайды. Шайба x = 1,0 м орнына келгенде, шайбаға әсер ететін күш туралы келесі тұжырымдардың қайсысы дұрыс?", орта мектеп_физикасы,"['Таза күш теріс бағытта, себебі шайба оң бағытта қозғалады, бірақ баяулайды.' 'Таза күш төмен, себебі шайба Жерге жақын, мұнда гравитациялық үдеу төмен қарай 10 м/с^2.' 'Таза күш оң бағытта, себебі оқушының итеруі шайбаның оң бағытта жылдамдығын арттырды.' 'Таза күш нөлге тең, себебі оқушының оң бағыттағы итеруі теріс бағыттағы үйкеліс күшіне тең болуы керек.']",0,Sheet1,-1.4748069047927856,-0.005995150019482869,-7.5625,-5.188078880310059,-4.071074485778809,-3.4181134700775146,-2.863798141479492,-2.43019962310791,-2.115861415863037,-1.851197361946106,-1.6426892280578613,-1.4749935865402222,-2.376201868057251,-1.4750434160232544,-0.9814542531967163,-0.7273152470588684,-0.5434229373931885,-0.4112474322319031,-0.31208497285842896,-0.22125524282455444,-0.133444681763649,-0.039943721145391464
 Америка Құрама Штаттарындағы фискалдық саясаттың қысқаруы ішкі пайыздық мөлшерлемелерге және доллардың халықаралық құнына қандай жолдармен әсер етуі мүмкін?, орта мектеп_макроэкономикасы,['Пайыздық мөлшерлемелер өседі және доллар құнсызданады.' 'Пайыздық мөлшерлемелер төмендейді және доллар құнсызданады.' 'Пайыздық мөлшерлемелер өседі және доллар құнсызданады.' 'Пайыздық мөлшерлемелер төмендейді және доллар құнсызданады.'],3,Sheet1,-1.3785650730133057,-0.007217618183315736,-6.955357074737549,-5.0066962242126465,-4.015625,-3.3318917751312256,-2.712293863296509,-2.298487424850464,-1.984096646308899,-1.7420680522918701,-1.5516510009765625,-1.3792452812194824,-2.2142856121063232,-1.341796875,-0.8897835612297058,-0.6579949259757996,-0.49307674169540405,-0.3877584636211395,-0.29485902190208435,-0.20995718240737915,-0.12791109085083008,-0.024180518463253975
" Ең төменгі критикалық жиілік нөлге байланысты және ол бастапқы нүктеде немесе бастапқы нүктеге жақын жерде болуы мүмкін, онда желі түрі", электрлік_инженерия, ['LC тізбегі.' 'RC тізбегі.' 'RLC тізбегі.' 'RL Circuit.'],3,Sheet1,-2.023742198944092,-0.012808494930025897,-7.462500095367432,-6.403409004211426,-5.4404296875,-4.5852274894714355,-3.9135043621063232,-3.3831675052642822,-2.8918395042419434,-2.5730535984039307,-2.2670538425445557,-2.0241551399230957,-1.774999976158142,-1.2521306276321411,-0.946533203125,-0.6967801451683044,-0.5289154052734375,-0.4168756604194641,-0.3035622537136078,-0.22427783906459808,-0.13052856922149658,-0.02948978915810585
" ХХ ғасырдың ортасындағы капиталистік тап жоғарғы тапқа қосылды деп айтылды, себебі олар:",әлеуметтану," [«әлеуметтік күнтізбедегі» бос уақыт пен іс-шараларға қатысты» 'дәстүрлі ақсүйектердің өмір салты мен мәдени құндылықтарын үлгі етті» 'корпорациялар арқылы байлық жасайтын компаниялар мен қаржылық активтерге иелік етті» 'физикалық активтер ретінде жерге және бизнеске тікелей, жеке меншік құқығына ие болды»]",2,Sheet1,-2.535107135772705,-0.021125892798105877,-8.65625,-6.705357074737549,-5.7741475105285645,-5.032291889190674,-4.476151466369629,-4.084872245788574,-3.623798131942749,-3.19091796875,-2.830552101135254,-2.5336198806762695,-2.3151042461395264,-1.765625,-1.3741122484207153,-1.0845377445220947,-0.8573961853981018,-0.7270729541778564,-0.588454008102417,-0.4676757752895355,-0.35549747943878174,-0.2214483916759491
 Кәдімгі сегізбұрышта неше диагональ бар?, орта мектеп математикасы, ['8' '16' '17' '20'],3,Sheet1,-2.4244465827941895,-0.031900612931502495,-8.9375,-7.489583492279053,-6.293749809265137,-5.890625,-4.85546875,-4.026171684265137,-3.6926491260528564,-3.156024694442749,-2.7499022483825684,-2.426384449005127,-4.84375,-2.5052082538604736,-1.700781226158142,-1.4106038808822632,-1.04156494140625,-0.775439441204071,-0.6728071570396423,-0.5019906759262085,-0.36031901836395264,-0.2149873673915863
 Ауыз қуысын тазалау үшін келесі құралдардың қайсысы бірінші кезекте таңдалады?, клиникалық_білім,"['Кішкентай, жұмсақ тіс щеткасы.' 'Дәкеге оралған қолғап саусағы.' 'Дәкеге оралған қысқыш.' 'Көбік таяқшасы.']",0,Sheet1,-1.9563441276550293,-0.017948111262890178,-7.677083492279053,-6.058035850524902,-5.28125,-4.421875,-3.860983371734619,-3.2010788917541504,-2.8300373554229736,-2.438267230987549,-2.206724166870117,-1.955850601196289,-3.2552082538604736,-1.9503347873687744,-1.4465453624725342,-1.0178135633468628,-0.8074089288711548,-0.6059046983718872,-0.4941152036190033,-0.3665378987789154,-0.28608161211013794,-0.18675711750984192
 Төмендегі ғалымдар жұбының қайсысы аралдық биогеография деп аталатын экологиялық пәннің негізін қалаған?, орта мектеп_биологиясы," ['Роберт Макартур және Э.О. Уилсон', 'Джеймс Уотсон және Фрэнсис Крик', 'Маттиас Шлейден және Теодор Шванн', 'Альфред Херши және Марта Чейз']",0,Sheet1,-2.0125248432159424,-0.014172710163492553,-8.484375,-7.26953125,-6.15625,-4.957763671875,-3.9144344329833984,-3.327265739440918,-2.8936219215393066,-2.55604887008667,-2.2840378284454346,-2.0130534172058105,-4.48046875,-2.655517578125,-1.787353515625,-1.3192138671875,-0.975888192653656,-0.781933605670929,-0.6274077296257019,-0.5028260946273804,-0.39657676219940186,-0.2661249041557312
 Қолда бар табыс $X-ке өскен кезде, орта мектеп_макроэкономикасы,['тұтыну $X-тен астамға артады.' 'жинақтау $X-тен азға артады.' 'жинақтау дәл $X-ке артады.' 'жинақтау тұрақты болып қалады.'],1,Sheet1,-4.162079334259033,-0.0650324895977974,-9.1875,-8.260416984558105,-7.7578125,-6.729166507720947,-6.419642925262451,-5.91319465637207,-5.678124904632568,-5.132161617279053,-4.771334171295166,-4.160107612609863,-3.203125,-2.2916667461395264,-1.998046875,-1.5865885019302368,-1.4162946939468384,-1.1312119960784912,-1.020300269126892,-0.8074442744255066,-0.7181396484375,-0.5434814691543579
 Төмендегілердің қайсысы ферменттердің химиялық реакцияларды жеңілдетуде тиімді екенін жақсы түсіндіреді?, колледж_биологиясы,"['Олар реакция қоспасының температурасын көтереді, осылайша реагенттердің өнімдерге айналуын тездетеді.' 'Олар реакцияның тепе-теңдік константасын (K_eq) өзгертеді, осылайша көбірек реагент өнімге айналуы мүмкін.' 'Олар химиялық реакцияның максималды жылдамдығын (V_max) арттырады.' 'Олар активация энергиясын төмендетеді, осылайша реагенттердің өнімдерге айналуын тездетеді.']",3,Sheet1,-1.4892984628677368,-0.010950723991674535,-6.3515625,-5.271484375,-4.454427242279053,-3.640380859375,-2.9102492332458496,-2.4735546112060547,-2.1469221115112305,-1.8924449682235718,-1.689530611038208,-1.4887666702270508,-1.92578125,-1.2596435546875,-0.8383331298828125,-0.6075401306152344,-0.429684579372406,-0.32878661155700684,-0.24518242478370667,-0.17338238656520844,-0.10702431946992874,-0.01773943193256855
" Ұйымда сатып алу жағдайларының үш негізгі түрі бар, оларды Робинсон, Фарис және Уинд (1967) _____________ деп атайды.", маркетинг, ['Қайталанатын сатып алулар.' 'Сатып алу кезеңдері.' 'Сатып алу кластары.' 'Тендерлер.''],2,Sheet1,-2.6097590923309326,-0.017398393948872885,-10.387499809265137,-7.921875,-6.507291793823242,-5.66796875,-4.90234375,-4.2888102531433105,-3.7402071952819824,-3.3019840717315674,-2.9486374855041504,-2.6094553470611572,-5.131249904632568,-3.203125,-2.391406297683716,-1.8407714366912842,-1.403165340423584,-1.1510640382766724,-0.9512363076210022,-0.7877376079559326,-0.6488276124000549,-0.49380964040756226
 Маркиз түсік жасатудың моральдық тұрғыдан дұрыс емес екенін айтады, моральдық_даулар," ['ұрықтың өмір сүру құқығын қоса алғанда, толық моральдық құқықтары бар адам екенін көрсету.' 'ұрықтың биологиялық тұрғыдан адам екеніне сілтеме жасау және биологиялық адамдарды өлтірудің моральдық тұрғыдан дұрыс емес екенін дәлелдеу.' 'ұрықтың саналы екенін және саналы тіршілік иелеріне зиян келтіру және өлтірудің моральдық тұрғыдан дұрыс емес екенін көрсету.' 'жоғарыда айтылғандардың ешқайсысы емес']",3,Sheet1,-2.158616542816162,-0.02095744216326371,-9.791666984558105,-6.958333492279053,-5.720486164093018,-4.837239742279053,-4.065104007720947,-3.4850261211395264,-3.0506882667541504,-2.69287109375,-2.39780330657959,-2.1580231189727783,-2.4401042461395264,-1.2776693105697632,-0.836669921875,-0.59295654296875,-0.41629230976104736,-0.2839762270450592,-0.1833263635635376,-0.0897725448012352,-0.006591796875,0.07167155295610428
Осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) 2020 жылғы АҚШ-тағы қарапайым моральдық стандарттарға сәйкес моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен жүк көлігін көлге қарай артқа тастадым. 2-сценарий | Қару жаттығуы кезінде мен сабаншының құлағына тесік жасадым., моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",1,Sheet1,-1.9946613311767578,-0.00641370202950726,-7.004166603088379,-5.8568549156188965,-5.07235050201416,-4.380418300628662,-3.7462940216064453,-3.261382818222046,-2.837693452835083,-2.5077102184295654,-2.2230453491210938,-1.9951903820037842,-2.503124952316284,-1.6571320295333862,-1.1867755651474,-0.8701930046081543,-0.6704391241073608,-0.5296992063522339,-0.4049268364906311,-0.3006261885166168,-0.19788163900375366,-0.09437795728445053
" Сократтың айтуынша, адамның _____ бар екендігінің айқын белгісі - оның әлеуметтік мәртебеге, байлыққа, билікке және ләззатқа деген тек ұмтылысы.", философия, ['философиялық амбиция' 'дүниелік даналық' 'ерекше қалаулар' 'денсаулығы нашар жан'],3,Sheet1,-2.064971685409546,-0.01200564933377643,-8.729166984558105,-6.70703125,-5.401041507720947,-4.609700679779053,-3.8981854915618896,-3.3915750980377197,-2.966297149658203,-2.6100375652313232,-2.3268537521362305,-2.06427001953125,-2.408203125,-1.3802896738052368,-0.917816162109375,-0.6756362915039062,-0.500328779220581,-0.39129638671875,-0.30160877108573914,-0.2140154093503952,-0.1333884447813034,-0.03075285814702511
"2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен отбасымды балаларды қорғау қызметтерінен жасыру үшін жер асты дауыл баспанасына көшірдім. 2-сценарий | Мен емтиханнан өттім", моральдық_сценарийлер," ['Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес']",1,Sheet1,-2.0022294521331787,-0.006085803805875923,-7.099999904632568,-5.828629016876221,-5.038231372833252,-4.361359119415283,-3.780656576156616,-3.2774670124053955,-2.8536036014556885,-2.504152297973633,-2.225806713104248,-2.001875162124634,-2.714062452316284,-1.9214969873428345,-1.3983920812606812,-1.0328669548034668,-0.8025157451629639,-0.6370406150817871,-0.5048503875732422,-0.3891894817352295,-0.2779536843299866,-0.16544634103775024
"Айталық, X әрбір n оң бүтін саны үшін X = n ықтималдығы 1/2^n болатындай оң бүтін сандар жиынындағы дискретті кездейсоқ айнымалы болсын. Егер Y бірдей ықтималдық үлестірімі бар кездейсоқ айнымалы болса және X пен Y тәуелсіз болса, X пен Y айнымалыларының кем дегенде біреуінің мәні 3-тен үлкен болу ықтималдығы қандай?", колледж_математика, ['1/64' '15/64' '1/4' '3/8'],1,Sheet1,-1.1610467433929443,-0.004161457861623456,-5.830357074737549,-4.395473957061768,-3.4117543697357178,-2.7501323223114014,-2.2799038887023926,-1.94268798828125,-1.6664873361587524,-1.4562886953353882,-1.2923966646194458,-1.1614105701446533,-1.0661271810531616,-0.6007459163665771,-0.38652732968330383,-0.27207818627357483,-0.1945718228816986,-0.13483081758022308,-0.07547856122255325,-0.018363306298851967,0.03965816646814346,0.10774601995944977
 Терезаның қолында 72 шар салынған қапшық болды. Ол шарларды 9 тең топқа бөлді. Тереза әр топқа салған шарлар санын қалай табуға болатынын сандық сөйлем көрсетеді?, бастауыш_математика, ['72 ÷ 9 = 8' '72 – 9 = 63' '9 + 72 = 81' '9 ÷ 72 = 0.125'],0,Sheet1,-2.002380609512329,-0.011249329266923198,-7.8125,-6.103794574737549,-5.095238208770752,-4.307920455932617,-3.713758707046509,-3.2429141998291016,-2.8209636211395264,-2.507526159286499,-2.2474308013916016,-2.0017738342285156,-2.78125,-2.0147879123687744,-1.4811197519302368,-1.0654044151306152,-0.83013916015625,-0.650577962398529,-0.49207741022109985,-0.3801901042461395,-0.2722393274307251,-0.15100933611392975
 Хоабиньян деп аталатын тас құралдарды ұсақталған малтатастардан жасау дәстүрі қай аймақта кең таралған?, тарихқа дейінгі кезең, ['Австралия' 'Солтүстік Америка' 'Еуропа' 'Азия']],3,Sheet1,-2.9400746822357178,-0.02244331818500548,-10.90625,-7.9765625,-6.822916507720947,-6.0,-5.241815567016602,-4.685625076293945,-4.168911457061768,-3.724313497543335,-3.3346574306488037,-2.9402341842651367,-4.26953125,-2.7666015625,-2.0033366680145264,-1.5186920166015625,-1.1381486654281616,-0.9300878643989563,-0.7616598010063171,-0.6204500794410706,-0.481689453125,-0.3193417489528656
"76 жастағы ер адам түнде ерте оянуына байланысты кеңсеге келеді. Ол ұйықтап кетуде қиындықтарға тап болмайды, бірақ әдетте таңғы сағат 2:00 мен 3:00 аралығында оянады. Науқас зейнеткер пошта қызметкері және ол әрқашан физикалық белсенді болған. Оның диетамен бақыланатын қант диабеті бар. Науқас таңертең таңғы аспен бір кесе кофе ішеді және әдетте таңертең жаттығу үшін серуендейді. Кешке ұйықтар алдында бір алкогольдік сусын ішеді. Оның депрессия, түнгі түстер немесе қорылдау тарихы жоқ және рецептсіз дәрі қабылдамайды. 45 жыл бірге өмір сүрген әйелінің де денсаулығы жақсы. Өмірлік маңызды белгілері - дене қызуы 37,1°C (98,8°F), тамыр соғысы минутына 96 және тұрақты, тыныс алуы минутына 18 және қан қысымы 135/90 мм сын. бағ.. Физикалық тексеру жақсы тамақтанған, жақсы дамыған ер адамды көрсетеді. Ол семіз емес. Басы мен мойнын тексеру қалыпты; шуыл немесе мойын венасының ісінуі жоқ. Кеуде қуысы таза, жүрегі S1 және S2 кезінде қалыпты. Іші жұмсақ және ауырсынусыз, ішектің белсенді дыбыстары және органомегалия жоқ. Тік ішекті тексеру кезінде ешқандай ауытқулар анықталмады. Төмендегілердің қайсысы осы науқастың ұйқысыздығын емдеудің ең қолайлы әдісі болып табылады?",кәсіби_медицина," ['Науқасқа ұйықтар алдында алкогольді ішуді тоқтатуға кеңес беріңіз' 'Науқасқа демалу үшін төсекте кітап оқып, тамақтаныңыз' 'Ұйықтар алдында қарқынды жаттығулар режимін тағайындаңыз' 'Сертралин тағайындаңыз']",0,Sheet1,-1.809569001197815,-0.0019415976407701878,-8.121323585510254,-6.082873821258545,-4.919832706451416,-4.120634078979492,-3.485186815261841,-2.9752795696258545,-2.577977180480957,-2.263741970062256,-2.013735055923462,-1.8089368343353271,-2.855238914489746,-1.7580231428146362,-1.1831920146942139,-0.8708786368370056,-0.6700255274772644,-0.5189857482910156,-0.39532196521759033,-0.29185113310813904,-0.19637005031108856,-0.09349976480007172
"38 жастағы адам қоғамдық көлікте жүруден қорқады. Автобуспен саяхаттаудың біртіндеп жүргізілуіне негізделген, сынақтар кезінде нақты өмірдегі мінез-құлық әрекеттері артқан емдеу бағдарламасы қалай аталады?", кәсіби_психология, ['су тасқыны' 'модельдеу' 'күшейтілген тәжірибе' 'жарылыс'],2,Sheet1,-2.193441390991211,-0.009413911549318503,-8.541666984558105,-6.92881965637207,-5.824652671813965,-4.929470539093018,-4.171961784362793,-3.578558921813965,-3.1567697525024414,-2.7365384101867676,-2.436800241470337,-2.193293333053589,-3.1345486640930176,-2.1432292461395264,-1.52734375,-1.134509563446045,-0.8744696974754333,-0.6830071210861206,-0.5503333210945129,-0.41329702734947205,-0.3036694824695587,-0.1958719938993454
 Маятниктің алға-артқа тербелуіне кететін уақыт оның уақытын көрсетеді, тұжырымдамалық_физика, ['жиілік' 'период' 'толқын ұзындығы' 'амплитудасы'],1,Sheet1,-2.3159728050231934,-0.021644605654422368,-9.645833015441895,-7.671875,-6.447916507720947,-5.316105842590332,-4.642578125,-3.9849917888641357,-3.3147079944610596,-2.935495138168335,-2.632894515991211,-2.313755750656128,-2.3854167461395264,-1.611328125,-1.2606337070465088,-0.9423452615737915,-0.7601165771484375,-0.6309236288070679,-0.496465265750885,-0.40500113368034363,-0.32471543550491333,-0.21385979652404785
" Осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) АҚШ-тағы 2020 жылғы жағдай бойынша қарапайым моральдық стандарттарға сәйкес моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен оқушыға жақсы баға қойдым, себебі ол оны лайықты деп санады. 2-сценарий | Нацистер менің есігіме келгенде, мен өтірік айтып, Энн Франктың қайда екенін білмеймін дедім.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",3,Sheet1,-1.9165445566177368,-0.0051107854843139644,-7.454861164093018,-5.939670085906982,-4.992476940155029,-4.215218544006348,-3.624828338623047,-3.1363604068756104,-2.7207107543945312,-2.3994507789611816,-2.138721466064453,-1.9168384075164795,-2.632378578186035,-1.6569010019302368,-1.1415541172027588,-0.8314509987831116,-0.6415170431137085,-0.49576336145401,-0.36405277252197266,-0.25802069902420044,-0.16160397231578827,-0.05713757872581482
 Үкімет бұрыннан кемсітушілікке ұшыраған топтардың мүшелеріне жеңілдікпен қарауды қолдайды, орта мектеп_үкіметі_және_саясат, ['Жаңа федерализм' 'қолайлы іс-қимыл бағдарламалары' 'Әлеуметтік қамсыздандыру жәрдемақылары' 'жетістіктер туралы заң жобалары'],1,Sheet1,-1.9665008783340454,-0.015484258884520043,-7.453125,-5.916015625,-4.833333492279053,-4.078125,-3.498828172683716,-3.0568034648895264,-2.709681987762451,-2.42926025390625,-2.1847331523895264,-1.9677947759628296,-1.990234375,-1.272216796875,-0.8388671875,-0.583465576171875,-0.4071044921875,-0.2748006284236908,-0.1650216281414032,-0.0738372802734375,0.0108642578125,0.09884033352136612
"COSO мәліметтері бойынша, ішкі бақылауды бақылаудың тиімді тәсілі келесі қадамдардың әрқайсысын қамтиды, тек мыналарды қоспағанда", кәсіби_бухгалтерлік_есеп," ['Мониторинг үшін негіз қалау.'' Қаржылық есептіліктің сенімділігін және қолданыстағы заңдар мен ережелерге сәйкестігін арттыру.'' Ұйымдастырушылық мақсаттарға жету үшін тәуекелдерге негізделген басымдыққа ие мониторинг рәсімдерін әзірлеу және орындау.'' Қажет болған жағдайда түзету шараларын қадағалауды қоса алғанда, нәтижелерді бағалау және есеп беру.']",1,Sheet1,-1.9358443021774292,-0.012252179127705248,-10.131250381469727,-7.221590995788574,-5.776654243469238,-4.68070650100708,-3.823545217514038,-3.2308034896850586,-2.779154062271118,-2.429879665374756,-2.155531883239746,-1.9363253116607666,-2.815624952316284,-2.049715995788574,-1.4970128536224365,-1.10063898563385,-0.859711766242981,-0.6849609613418579,-0.5470655560493469,-0.4296043813228607,-0.32385024428367615,-0.22093485295772552
 Кольберг үшін мораль:, кәсіби_психология, ['Сыртқы әсерден тәуелсіз дамиды' 'Әрбір жағдайда рационализациялау мүмкін емес' 'Эмоциядан тәуелсіз' 'Эгоцентристік ойдан кең моральдық қағидаттарға логикалық прогресті көрсетеді'],3,Sheet1,-7.403019428253174,-0.15422957142194113,-14.8125,-14.8125,-14.8125,-12.625,-10.84375,-10.84375,-9.5625,-9.5625,-8.5625,-7.401041507720947,-3.453125,-3.453125,-3.453125,-2.8671875,-2.3515625,-2.3515625,-2.029296875,-2.029296875,-1.5265624523162842,-1.173828125
" Предикат логикасына ең жақсы аударманы таңдаңыз: Джексон ханым маған қант берді, бірақ Джанет те, Латойя да бермеді.", формальды_логика, ['Lm ∨ ~(Jl ∨ Ll)' 'Lm • ~(Lj • Ll)' 'Lm • ~(Lj ∨ Ll)' 'Lm ∨ ~(Lj • Ll)'],2,Sheet1,-3.038898229598999,-0.020395290131536906,-10.550000190734863,-8.15625,-6.8614583015441895,-6.042187690734863,-5.438125133514404,-4.847395896911621,-4.311607360839844,-3.843945264816284,-3.4425129890441895,-3.0398991107940674,-3.221874952316284,-2.266406297683716,-1.7175781726837158,-1.3223876953125,-1.0567089319229126,-0.8660725951194763,-0.7070521712303162,-0.571209728717804,-0.4484971761703491,-0.3048933446407318
" Орташа есеппен, ер адамдар келесі міндеттердің барлығында әйелдерге қарағанда жақсы нәтиже көрсетеді, тек мыналарды қоспағанда:", кәсіби_психология,['Бір мезгілде өңдеу' 'Ақыл-ой айналымы' 'Нысанаға бағытталған қозғалыс дағдылары' 'Математикалық есептерді шешу'],0,Sheet1,-2.1575589179992676,-0.013400987068318432,-6.362500190734863,-5.46875,-4.9609375,-4.355823993682861,-3.832310199737549,-3.4552557468414307,-3.034254789352417,-2.731689453125,-2.4167089462280273,-2.1591567993164062,-1.310156226158142,-0.7855113744735718,-0.5482940673828125,-0.3674871325492859,-0.22882080078125,-0.14017370343208313,-0.05520708113908768,0.013921564444899559,0.08732910454273224,0.1730477511882782
 Жол-көлік оқиғасына көбінесе егде жастағы адамдар ұшырайды, адам_қартаюы, ['Жаяу' 'Жаңа жерде көлік жүргізу' 'Жас адамның көлігіндегі жолаушы' 'Жалғыз'],0,Sheet1,-1.903529167175293,-0.02025031028909886,-6.890625,-5.668749809265137,-4.9754462242126465,-4.127343654632568,-3.6953125,-3.0880208015441895,-2.7667739391326904,-2.3758788108825684,-2.1619985103607178,-1.9044177532196045,-1.92578125,-1.1124999523162842,-0.7861676812171936,-0.5103759765625,-0.3982137143611908,-0.2608886659145355,-0.18814624845981598,-0.08736572414636612,-0.0272216796875,0.06932616978883743
 Төмендегілердің қайсысы «сабан адам» қателігін сипаттайды?, логикалық_қателіктері,"['біреумен дауласып, тек оны жақсырақ көретіндіктен ғана бірдеңе істеу керек', ""қарсы пікірталасушы оңай жеңе алатын ұстанымды алды деп айту, егер ол сол ұстанымды қабылдамаса, содан кейін сол ұстанымды жеңіп, сол пікірталасушының жалпы дәлеліне айтарлықтай зиян келтірдім деп мәлімдеу"", ""қарсы пікірталасушының мінезіне немесе өмірбаянына шабуыл жасау, сол адамның дәлелдеріне жақсы дәлелдермен және ақылға қонымды негіздермен жауап берудің орнына"", ""дәлелдеуге қарсы дәлелдің орнына келеке-мазақпен жауап беру""]",1,Sheet1,-2.128019332885742,-0.022400203504060443,-8.96875,-6.931250095367432,-5.90625,-5.260937690734863,-4.274940013885498,-3.553955078125,-3.174859046936035,-2.728213310241699,-2.3922932147979736,-2.128775119781494,-2.2265625,-1.4500000476837158,-0.966552734375,-0.7466796636581421,-0.5354567170143127,-0.398193359375,-0.3310004472732544,-0.2386067658662796,-0.1559651643037796,-0.0550130195915699
"2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен шарапты өз қалауым бойынша қайта толтырдым 2-сценарий | Мен жанармай багін ашып, оны сумен толтырдым.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",2,Sheet1,-1.939204454421997,-0.00637896202112499,-7.025000095367432,-5.782812595367432,-4.978125095367432,-4.2724127769470215,-3.6847758293151855,-3.195913553237915,-2.7614176273345947,-2.4303998947143555,-2.1654300689697266,-1.9389797449111938,-2.4911458492279053,-1.6790364980697632,-1.1815497875213623,-0.8621435761451721,-0.6722725033760071,-0.5315605401992798,-0.40545541048049927,-0.3021175265312195,-0.20562654733657837,-0.09910473972558975
 Конституцияның негізін қалаушылар Сенатты қоғамдық пікірден оқшаулауға тырысты, орта мектеп_үкіметі_және_саясат,['Сенат мүшелігін бұрын Өкілдер палатасында қызмет еткендермен шектеу'''сенаторларды сайлау жауапкершілігін штат заң шығарушы органдарына беру'''барлық шығыс заң жобаларының Өкілдер палатасынан бастауын талап ету'''Сенатқа атқарушы билікке кеңес беру және келісім беру құқығын беру'',1,Sheet1,-1.9817012548446655,-0.01693761756277492,-9.03125,-7.40625,-5.94618034362793,-4.817057132720947,-3.80615234375,-3.2869038581848145,-2.8659446239471436,-2.532089948654175,-2.263270854949951,-1.9803619384765625,-2.7578125,-1.9166666269302368,-1.3355034589767456,-0.9903767704963684,-0.7035980224609375,-0.5428531169891357,-0.4112992584705353,-0.30881837010383606,-0.2137189656496048,-0.07762908935546875
 Қай қаланың әуежайында ORD кодын қолданады?, әртүрлі, ['Чикаго' 'Орландо' 'Нью-Йорк қаласы' 'Портленд'],0,Sheet1,-2.6226730346679688,-0.034968973795572914,-12.3125,-8.671875,-6.875,-5.76171875,-4.888281345367432,-4.263020992279053,-3.7237026691436768,-3.27032470703125,-2.913275718688965,-2.6246399879455566,-3.0859375,-1.970703125,-1.494140625,-1.128662109375,-0.873242199420929,-0.690673828125,-0.5498744249343872,-0.43646240234375,-0.3277452290058136,-0.204345703125
"Егер аудитор пайдаланушылардың эмитент емес ұйымның қаржылық есептілігін түсінуіне қатысты мәселеге пайдаланушылардың назарын аудару үшін баса назар аударатын абзацты қосса, онда аудитор ...", кәсіби_бухгалтерлік_есеп," [‘Аудит есебінде баса назар аударатын абзац заңмен немесе нормативтік актілермен талап етілетінін көрсетіңіз.’ «Егер аудитордың пікірі мәселе негізінде өзгертілген болса, тиісті реттеуші органға хабарлаңыз.» «Оқырманды баса назар аударатын абзацқа бағыттау үшін кіріспе абзацты өзгертіңіз.» «Аудит есебінде пікір абзацынан кейін бірден абзацты қосыңыз.»]",3,Sheet1,-1.9499061107635498,-0.010155760993560156,-8.30078125,-6.7421875,-5.3603515625,-4.435546875,-3.730273485183716,-3.1960856914520264,-2.7730276584625244,-2.4344024658203125,-2.1655282974243164,-1.9492671489715576,-3.2841796875,-2.02996826171875,-1.349090576171875,-0.9920883178710938,-0.7675842046737671,-0.6007944941520691,-0.4709516167640686,-0.3550758361816406,-0.2511698305606842,-0.15012511610984802
 Төмендегі сандардың қайсысы 2 329 500 мен 2 598 100 аралығында?, бастауыш_математика, ['2 249 550' '2 589 200' '2 329 333' '2 327 900'],1,Sheet1,-1.5598981380462646,-0.016955414543981136,-4.666666507720947,-3.9285714626312256,-3.534090995788574,-3.1510417461395264,-2.8421051502227783,-2.5368545055389404,-2.223741292953491,-1.9546843767166138,-1.737548828125,-1.5601352453231812,-1.2994791269302368,-0.9033203125,-0.6044588685035706,-0.4234781861305237,-0.3043598234653473,-0.20268449187278748,-0.1215142160654068,-0.04547709971666336,0.0324881412088871,0.1293162852525711
