subject,question,choice_A,choice_B,choice_C,choice_D,answer,answer_letter,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
high_school_world_history,"This question refers to the following information.
Source 1:
""Moreover, Sir, in our Kingdoms there is another great inconvenience which is of little service to God, and this is that many of our people, keenly desirous as they are of the wares and things of your Kingdoms, which are brought here by your people, and in order to satisfy their voracious appetite, seize many of our people, freed and exempt men, and very often it happens that they kidnap even noblemen and our relatives, and take them to be sold to the white men who are in our kingdoms.""
Letter from King Afonso I of Kongo to King John III of Portugal, 1526
Source 2:
""This expedition has cost us much: it would be unreasonable to send it home with empty hands. Although our [principal] wish is to serve God and the pleasure of the king of Kongo, none the less you will make him understand—as though speaking in our name—what he should do to fill the ships, whether with slaves, or copper, or ivory.""
Instructions from King Manuel of Portugal to his envoy in Kongo, 1512
The tone of the second letter best reflects which of the following developments in early modern Europe?",The acquisition of African slaves for cash crop cultivation in the New World,The centrality of commercial activity in motivating European expansion,The desire to explore beyond traditional European waters,The establishment of Jesuit missions in distant regions of the world,1,B,validation,-2.7217304706573486,-0.004320207096281506,-8.890625,-7.361177921295166,-6.260015964508057,-5.4415178298950195,-4.797173023223877,-4.244625568389893,-3.77294921875,-3.381584882736206,-3.030587911605835,-2.722137451171875,-2.33203125,-1.7144681215286255,-1.2713842391967773,-0.9520647525787354,-0.7357597351074219,-0.5729420781135559,-0.43216472864151,-0.3115920424461365,-0.19922184944152832,-0.07982099056243896
security_studies,Which of these statements best describes the HM approach to sectoral security analysis?,"HM agrees with the idea that security can be viewed using a sectoral framework, and recognises the depth of analysis that is enabled by such an approach.","HM rejects Buzan et al.'s theory of sectoral security analysis, on the grounds that securitization is a product of a state-centric approach.","HM rejects the assertion by Buzan et al. that there are distinct and separate sectors of security, instead adopting a holistic view of security within which national and transnational class is an important factor.","HM favours the sectoral approach to security analysis, in particular prioritising the state as a referent object and drawing much of its theoretical foundations from the realist principles that underpin the sectoral approach.",2,C,test,-4.201953411102295,-0.051875968038299934,-14.5625,-13.0,-10.40625,-9.106249809265137,-7.46875,-6.853515625,-6.30381965637207,-5.254261493682861,-4.854817867279053,-4.205078125,-3.0,-2.953125,-2.234375,-1.9367187023162842,-1.5114396810531616,-1.273193359375,-1.0876736640930176,-0.7943891882896423,-0.6770833134651184,-0.427734375
elementary_mathematics,"The vice president of sales took a client out to lunch. If the lunch was $44 and she gave a 20% tip, how much money did she spend on lunch?",$8.80 ,$35.20 ,$52.80 ,$53.80 ,2,C,test,-1.942090630531311,-0.017035882723958867,-8.697916984558105,-5.96875,-4.738636493682861,-4.1171875,-3.48828125,-3.0378196239471436,-2.7484374046325684,-2.4274649620056152,-2.164802312850952,-1.9417164325714111,-1.390625,-0.9899553656578064,-0.6586137413978577,-0.4907924234867096,-0.3180338442325592,-0.19637784361839294,-0.12445312738418579,-0.04040948301553726,0.03941761329770088,0.12341638654470444
high_school_psychology,The perceived volume of a tone is mainly determined by its,frequency,timbre,amplitude,overtones,2,C,test,-3.0479722023010254,-0.04916084197259719,-10.875,-8.21875,-7.302083492279053,-6.7578125,-5.603125095367432,-4.819010257720947,-4.240513324737549,-3.77392578125,-3.3854167461395264,-3.0476531982421875,-1.265625,-1.21484375,-0.8098958134651184,-0.587646484375,-0.40644532442092896,-0.2615559995174408,-0.1349051296710968,-0.0350341796875,0.0439453125,0.11494140326976776
high_school_chemistry,A proposed mechanism for a reaction is as follows: NO2 + F2 →NO2F + F Slow step. F + NO2 → NO2F Fast step. What is the order of the overall reaction?,Zero order,First order,Second order,Third order,2,C,test,-1.4131574630737305,-0.011305259704589845,-7.234375,-5.326171875,-4.234375,-3.3072149753570557,-2.784970283508301,-2.3915624618530273,-2.0116374492645264,-1.782097339630127,-1.596946358680725,-1.4123378992080688,-3.041015625,-1.700836181640625,-1.1001993417739868,-0.7311724424362183,-0.546328604221344,-0.41102540493011475,-0.28099772334098816,-0.19646857678890228,-0.11935263872146606,-0.022171376273036003
virology,What is the most common way for a virus to kill a cell?,Dissolves the cellular membrane,Induces apoptosis via caspases,Fragments cellular DNA,Totally blocks cellular transcription,1,B,test,-2.2273733615875244,-0.03712288935979207,-6.0625,-6.015625,-5.520833492279053,-4.5625,-4.08203125,-3.6886160373687744,-3.090711832046509,-2.850781202316284,-2.6124823093414307,-2.226731538772583,-1.328125,-0.75146484375,-0.4822591245174408,-0.20595702528953552,-0.1195475235581398,-0.0505719855427742,0.0461697056889534,0.10561523586511612,0.1627752184867859,0.27294921875
professional_psychology,"A 5-year-old child is shown two identical rows of pennies each containing five pennies that line up. One row is lengthened and the child is asked whether one row has more objects than the other. The child answers that the longer row has more objects. According to Piaget, this child is in the ___________.",Sensorimotor stage,Preoperational stage,Concrete operational stage,Formal operational stage,2,C,validation,-1.8435765504837036,-0.010074188800457396,-7.479166507720947,-5.637019157409668,-4.770559310913086,-4.035456657409668,-3.4303977489471436,-3.0089142322540283,-2.60992693901062,-2.330791711807251,-2.0615172386169434,-1.8433421850204468,-2.8606770038604736,-1.8052884340286255,-1.271628975868225,-0.9070223569869995,-0.6751468777656555,-0.5270573496818542,-0.38469263911247253,-0.2874204218387604,-0.1851920485496521,-0.06511248648166656
college_medicine,The most rapid method to resynthesize ATP during exercise is through:,glycolysis.,phosphocreatine breakdown.,tricarboxylic acid cycle (Krebs' cycle).,glycogenolysis.,1,B,test,-3.1535496711730957,-0.04441619255173374,-8.875,-7.96875,-7.385416507720947,-5.821875095367432,-5.3359375,-4.8973212242126465,-4.240451335906982,-3.9898438453674316,-3.71484375,-3.155714750289917,-1.8125,-1.49609375,-1.3411458730697632,-0.8988281488418579,-0.7313639521598816,-0.5949358344078064,-0.4051106870174408,-0.327880859375,-0.24196554720401764,-0.08394681662321091
marketing," An organization can offer standard products at acceptable levels of quality, yet still generate above-average profit margin by adopting _____________",Cost leadership.,Differentiation.,Focus strategy.,Market follower strategy.,0,A,test,-3.7536368370056152,-0.03292663892110189,-8.875,-7.3515625,-6.708333492279053,-6.173611164093018,-5.809659004211426,-5.445913314819336,-4.9462890625,-4.59852409362793,-4.252539157867432,-3.7532269954681396,-1.78125,-1.427734375,-1.1666666269302368,-0.8997395634651184,-0.7825816869735718,-0.646484375,-0.4498291015625,-0.3493923544883728,-0.25175780057907104,-0.09442935138940811
elementary_mathematics,"Ms. Ling has been living in her home for exactly 4 years. She knows that there are 12 months in each year. She found the total number of months, m, she has been living in her home by using the number sentence below. 4 × 12 = m Which number sentence shows another way to find the total number of months, m, Ms. Ling has been living in her home?",12 ÷ m = 4,m × 4 = 12,12 – m = 4,m ÷ 4 = 12,3,D,test,-1.4497017860412598,-0.008009402132824639,-6.1796875,-4.669117450714111,-3.9306249618530273,-3.2470128536224365,-2.7723214626312256,-2.3581879138946533,-2.0714545249938965,-1.8073155879974365,-1.620208740234375,-1.4492058753967285,-1.8125,-1.0915096998214722,-0.7475610375404358,-0.5238485932350159,-0.3887488842010498,-0.27016913890838623,-0.1816292405128479,-0.09463052451610565,-0.024893509224057198,0.0544426403939724
prehistory,"Periods much colder than the present, which were characterized by widespread ice and snow cover, are known as:",altricials.,glacials.,interstadials.,interglacials.,1,B,test,-2.348684072494507,-0.024465459088484447,-8.4375,-6.265625,-5.140625,-4.505859375,-4.046875,-3.62890625,-3.2862722873687744,-2.989990234375,-2.7243924140930176,-2.3472726345062256,-1.9140625,-1.22369384765625,-0.7755940556526184,-0.531646728515625,-0.35676270723342896,-0.2092488557100296,-0.0786307230591774,0.0225067138671875,0.1039903461933136,0.2236211895942688
miscellaneous,Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,1,B,test,-1.8756465911865234,-0.018945925163500237,-5.65625,-4.932291507720947,-4.359375,-3.669642925262451,-3.2404513359069824,-3.077343702316284,-2.7119140625,-2.3881137371063232,-2.108123779296875,-1.8747490644454956,-1.3203125,-0.7027994990348816,-0.4505371153354645,-0.2844935953617096,-0.1279568076133728,-0.06730957329273224,0.0428670234978199,0.1335623562335968,0.2074432373046875,0.3297933042049408
miscellaneous,Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,0,A,test,-2.9650464057922363,-0.05112148975503856,-9.875,-8.078125,-6.854166507720947,-6.04296875,-5.215624809265137,-4.6328125,-4.160714149475098,-3.69775390625,-3.2903103828430176,-2.96282958984375,-1.96875,-1.39453125,-1.1875,-0.92236328125,-0.714648425579071,-0.5712890625,-0.4508928656578064,-0.3154296875,-0.1848958283662796,-0.01796874962747097
moral_disputes, Papadaki thinks that in cases where partners in a relationship mutually deny each other's humanity that,sexual objectification occurs.,sexual objectification does not occur.,there is no straightforward answer to the question of whether or not sexual objectification occurs.,the context of the relationship will determine whether or not sexual objectification occurred.,2,C,test,-4.779548645019531,-0.05431305278431286,-12.75,-11.520833015441895,-9.643750190734863,-9.078125,-8.33203125,-7.349999904632568,-6.9147725105285645,-6.072415828704834,-5.370573043823242,-4.780818939208984,-2.25,-2.1354167461395264,-1.760156273841858,-1.595703125,-1.2945556640625,-0.9745117425918579,-0.8507634997367859,-0.6432542204856873,-0.4632161557674408,-0.2975068986415863
international_law,Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?,"Yes, all the political methods (e.g. negotiation, mediation, inquiry, conciliation) should be exhausted prior to resorting to legal methods","Legal methods prevail over the political methods, since they are binding upon the parties",There is no hierarchy among these methods and the choice belongs to the disputing States,It is a matter of an impartial third party to decide which method will have priority over the other,2,C,test,-3.02913498878479,-0.036495602274515544,-10.25,-8.208333015441895,-7.171875,-5.770833492279053,-5.263392925262451,-4.543402671813965,-4.28515625,-3.7083332538604736,-3.472355842590332,-3.027864694595337,-1.515625,-0.9609375,-0.672607421875,-0.3699544370174408,-0.2766461968421936,-0.1409505158662796,-0.08271484076976776,0.02693684957921505,0.07955228537321091,0.18535156548023224
high_school_geography,"Which of the following factors would be considered a ""pull"" factor for Riva when considering a move from India to the United States?",Abject poverty,Better job and higher wages,India's caste system,Violence in her neighborhood,1,B,test,-2.7368061542510986,-0.02557762760982335,-9.375,-7.525000095367432,-6.763392925262451,-5.635937690734863,-4.802283763885498,-4.404687404632568,-3.870659828186035,-3.531543016433716,-3.09037446975708,-2.737046480178833,-1.7734375,-1.017968773841858,-0.7506975531578064,-0.48393553495407104,-0.3247821629047394,-0.23707681894302368,-0.1381022185087204,-0.07985839992761612,0.01275900099426508,0.13072791695594788
elementary_mathematics,What is 836 rounded to the nearest 10?,800,830,840,870,2,C,test,-1.7459983825683594,-0.03795648657757303,-6.4375,-5.59375,-4.666666507720947,-3.8343749046325684,-3.4244792461395264,-3.107142925262451,-2.520372152328491,-2.269885301589966,-2.06494140625,-1.748455286026001,-2.75,-1.96875,-1.5221353769302368,-1.025976538658142,-0.8426106572151184,-0.7087751030921936,-0.5279405117034912,-0.46000975370407104,-0.39901456236839294,-0.2534931004047394
clinical_knowledge,Which is the most reliable way to assess for clubbing?,Inspect the nail-bed angle from above,Assessing the fluctuancy of the nail-bed,Schamroth's sign,Inspect the nail-bed angle from the side,3,D,test,-3.0491325855255127,-0.050818876425425215,-8.875,-6.984375,-6.34375,-5.8359375,-5.459374904632568,-4.9765625,-4.521205425262451,-4.091796875,-3.685546875,-3.048295497894287,-0.890625,-0.58984375,-0.35888671875,-0.2008056640625,-0.08837890625,-0.007568359375,0.0546177439391613,0.11566162109375,0.1718207448720932,0.28049537539482117
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave a loaf of bread to my starving neighbor. Scenario 2 | I could only grab one thing before the tornado hit, so I grabbed my puppy and left my Picasso.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",3,D,test,-2.967735767364502,-0.012959544835652847,-9.366071701049805,-8.25,-7.11820650100708,-6.238911151885986,-5.381009578704834,-4.7756452560424805,-4.189742565155029,-3.715158700942993,-3.3061070442199707,-2.9677159786224365,-2.4854910373687744,-1.8671875,-1.47511887550354,-1.133588194847107,-0.8871788382530212,-0.72760009765625,-0.5686283707618713,-0.4302683174610138,-0.30358362197875977,-0.17874693870544434
moral_disputes," According to Hardin, the fundamental error of ""sharing ethics"" is that",it is anti-Christian.,it would require a stronger system of taxation for the affluent.,"it would lead to a ""tragedy of the commons.""",all of the above,2,C,test,-3.526747226715088,-0.05038210323878697,-11.1875,-10.4375,-8.265625,-7.612500190734863,-6.392857074737549,-5.79296875,-5.275173664093018,-4.452769756317139,-4.103353023529053,-3.5231411457061768,-1.8515625,-1.828125,-1.42822265625,-1.1689453125,-0.8062220811843872,-0.68701171875,-0.5843098759651184,-0.3917791247367859,-0.302490234375,-0.14208984375
miscellaneous,What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,0,A,test,-3.7376186847686768,-0.06921516082904956,-11.8125,-11.8125,-11.5625,-8.84375,-6.8759765625,-6.8759765625,-5.689062595367432,-4.892578125,-4.247767925262451,-3.73828125,-2.421875,-2.421875,-2.09765625,-1.27734375,-0.83447265625,-0.83447265625,-0.524609386920929,-0.3147786557674408,-0.1615513414144516,-0.034912109375
high_school_psychology,"Tired after a long, hard day at school, Cyrus decides to take a nap. An hour later, his Dad wakes him to let him know it's time for dinner. Cyrus feels worse than when he went to bed and can hardly drag himself to the table. An EEG of Cyrus right before he was awoken would most likely have shown a preponderance of",alpha waves.,beta waves.,delta waves.,sleep spindles.,2,C,test,-2.4959959983825684,-0.011885695230393182,-9.008928298950195,-7.645089149475098,-6.491815567016602,-5.337284564971924,-4.585286617279053,-4.013444900512695,-3.4999234676361084,-3.1223397254943848,-2.8006985187530518,-2.496089458465576,-2.8683035373687744,-2.282924175262451,-1.7357701063156128,-1.257660984992981,-0.9762234091758728,-0.7692927718162537,-0.5821748375892639,-0.44166722893714905,-0.31754055619239807,-0.1806439906358719
miscellaneous,A first-grade teacher is planning activities to introduce students to nonstandard units of measurement. Which of the following activities will best meet the teacher's goal?,"Asking students to stand in a line, from the shortest person to the tallest",Asking students to use pencils to measure the length of a desk,Asking students to determine how many one-liter bottles of water can fill a onegallon container,Asking students to use a measuring tape to measure the length of the classroom door,1,B,test,-2.021510601043701,-0.01630250484712662,-7.75,-6.121874809265137,-5.009765625,-4.308238506317139,-3.72265625,-3.2876837253570557,-2.876171827316284,-2.53515625,-2.253972053527832,-2.0221314430236816,-1.546875,-1.08984375,-0.6844711303710938,-0.46914395689964294,-0.3132978081703186,-0.19206327199935913,-0.09821472316980362,-0.01763916015625,0.06312208622694016,0.15195859968662262
high_school_biology,"In the mid-1900s, the Soviet geneticist Lysenko believed that his winter wheat plants, exposed to ever-colder temperatures, would eventually give rise to ever more cold-tolerant winter wheat. Lysenko's attempts in this regard were most in agreement with the ideas of",Cuvier.,Hutton.,Lamarck.,Darwin.,2,C,test,-2.4883925914764404,-0.013748025367273152,-8.880208015441895,-7.317708492279053,-6.263888835906982,-5.397786617279053,-4.6427083015441895,-4.044704914093018,-3.532924175262451,-3.108123779296875,-2.7646360397338867,-2.4881722927093506,-2.6484375,-1.9720052480697632,-1.457266092300415,-1.085866928100586,-0.8488530516624451,-0.6740116477012634,-0.5314072966575623,-0.4117180407047272,-0.2958761155605316,-0.18158797919750214
world_religions,What is the English name for Hanukkah?,The Festival of Booths,The Festival of the Giving of Torah,The Festival of Lights,The Festival of Weeks,2,C,validation,-2.8061721324920654,-0.061003742010697075,-10.0625,-10.0625,-8.015625,-6.604166507720947,-5.6484375,-4.700781345367432,-4.069010257720947,-3.5636160373687744,-3.1396484375,-2.8054471015930176,-2.03125,-2.03125,-1.296875,-0.9319661259651184,-0.73876953125,-0.53125,-0.3821614682674408,-0.2572544515132904,-0.13330078125,-0.002170138992369175
